start,low,high,open,close,volume,gartleypattern_signal,peak,trough,gartley_x,gartley_a,gartley_b,gartley_c,gartley_d,fibonacciretracement_signal,signal
2025-05-20 19:00:00,3.8141,3.9111,3.8224,3.8873,875958.1,0,,,,,,,,0,0
2025-05-20 20:00:00,3.859,3.936,3.8873,3.9177,1121768.9,0,3.9177,,,,,,,0,0
2025-05-20 21:00:00,3.8756,3.9426,3.9187,3.901,1184305.0,0,,,3.901,,,,,0,0
2025-05-20 22:00:00,3.8656,3.9129,3.9008,3.8881,502211.1,0,,,,,,,,0,0
2025-05-20 23:00:00,3.8399,3.9034,3.8879,3.8552,893697.0,0,,,,,,,,0,0
2025-05-21 00:00:00,3.8396,3.8864,3.8561,3.8551,450276.9,0,,,,,,,,0,0
2025-05-21 01:00:00,3.8355,3.872,3.8546,3.8402,267954.9,0,,3.8402,,,,,,0,0
2025-05-21 02:00:00,3.7975,3.8434,3.8406,3.8422,890221.5,0,,,,,,,,0,0
2025-05-21 03:00:00,3.8355,3.8733,3.8422,3.8625,1136990.5,0,,,,,,,,0,0
2025-05-21 04:00:00,3.8537,3.907,3.8628,3.8885,1395378.1,0,,,,,,,,0,0
2025-05-21 05:00:00,3.8708,3.9177,3.888,3.8928,729206.3,0,,,3.8928,3.8928,,,,0,0
2025-05-21 06:00:00,3.8692,3.9146,3.8934,3.9058,964535.7,0,3.9058,,,,,,,0,0
2025-05-21 07:00:00,3.8138,3.9108,3.9055,3.8423,1276580.4,0,,,,,,,,0,0
2025-05-21 08:00:00,3.8202,3.8662,3.8409,3.8244,358352.9,0,,,,,,,,0,0
2025-05-21 09:00:00,3.8038,3.8312,3.8247,3.8238,803277.8,0,,3.8238,,,,,,0,0
2025-05-21 10:00:00,3.8182,3.8472,3.8233,3.8421,281044.7,0,,,,,,,,0,0
2025-05-21 11:00:00,3.843,3.8911,3.8432,3.8744,390346.4,0,,,,,,,,0,0
2025-05-21 12:00:00,3.8582,3.92,3.8739,3.9109,840583.6,0,,,,,,,,0,0
2025-05-21 13:00:00,3.8988,3.9545,3.9107,3.9312,997409.1,0,,,,,,,,0,0
2025-05-21 14:00:00,3.8928,3.9536,3.932,3.953,1169605.4,0,,,,,,,,0,0
2025-05-21 15:00:00,3.9216,3.992,3.9523,3.9679,3025365.1,0,,,,,,,,1,1
2025-05-21 16:00:00,3.9582,4.0704,3.9686,4.015,2293524.1,0,4.015,,,4.015,4.015,,,0,0
2025-05-21 17:00:00,3.8351,4.0368,4.015,3.8638,4638243.3,0,,3.8638,,,,,,-1,-1
2025-05-21 18:00:00,3.8496,3.9266,3.8648,3.8727,1417766.3,0,,,,,,,,0,0
2025-05-21 19:00:00,3.8408,3.9204,3.8724,3.9144,1284891.3,0,,,,,,,,0,0
2025-05-21 20:00:00,3.867,3.9214,3.9128,3.8856,922188.1,0,,,,,,,,0,0
2025-05-21 21:00:00,3.8644,3.9006,3.885,3.8661,325788.4,0,,,,,,,,0,0
2025-05-21 22:00:00,3.8618,3.9227,3.8654,3.9144,551339.7,0,,,,,,,,0,0
2025-05-21 23:00:00,3.895,3.9856,3.9136,3.9318,1399374.7,0,,,3.9318,,3.9318,3.9318,,0,0
2025-05-22 00:00:00,3.9206,3.9652,3.9318,3.9615,895382.3,0,3.9615,,,,,,,0,0
2025-05-22 01:00:00,3.9248,3.9785,3.9632,3.942,993764.5,0,,3.942,,,,,,-1,-1
2025-05-22 02:00:00,3.9352,4.0061,3.9432,3.9921,838073.2,0,,,,,,,,0,0
2025-05-22 03:00:00,3.9809,4.0758,3.9916,4.0515,1533714.6,0,,,,,,,,0,0
2025-05-22 04:00:00,4.0243,4.0802,4.053,4.0631,1290310.5,-1,,,,4.0631,,4.0631,4.0631,0,-1
2025-05-22 05:00:00,4.0217,4.0697,4.0631,4.0328,1178311.0,0,,,,,,,,0,0
2025-05-22 06:00:00,4.0187,4.0494,4.0334,4.0245,495402.6,0,,4.0245,,,,,,0,0
2025-05-22 07:00:00,4.02,4.1773,4.0248,4.1733,1942396.1,0,4.1733,,,,,,,0,0
2025-05-22 08:00:00,4.1336,4.1987,4.1728,4.1476,1259481.8,0,,,,,,,,0,0
2025-05-22 09:00:00,4.1422,4.1863,4.1493,4.159,1103090.4,-1,,,,,4.159,,4.159,0,-1
2025-05-22 10:00:00,4.0355,4.2,4.1597,4.0661,1182554.9,0,,,,,,4.0661,,0,0
2025-05-22 11:00:00,3.902,4.092,4.0662,4.0362,5486091.9,0,,,,,,,,0,0
2025-05-22 12:00:00,3.9081,4.0448,4.0366,3.9191,5752326.4,0,,,,,,,,-1,-1
2025-05-22 13:00:00,3.6,3.92,3.919,3.8226,17329347.0,0,,3.8226,,,,,,0,0
2025-05-22 14:00:00,3.8,3.9792,3.8239,3.9217,6581830.1,0,,,,,,,,0,0
2025-05-22 15:00:00,3.9155,3.9836,3.922,3.9305,2687998.8,1,3.9305,,,,,,3.9305,0,1
2025-05-22 16:00:00,3.8575,3.9405,3.9312,3.8687,2463838.9,0,,,,,,,,0,0
2025-05-22 17:00:00,3.8475,3.9205,3.8694,3.9125,2918639.9,0,,,,,,,,0,0
2025-05-22 18:00:00,3.885,3.9199,3.9125,3.9012,1072504.8,0,,,,,,,,0,0
2025-05-22 19:00:00,3.852,3.9037,3.9005,3.8653,1084857.2,0,,,,,,,,0,0
2025-05-22 20:00:00,3.8141,3.8778,3.8655,3.8251,1632720.6,0,,,,,,,,0,0
2025-05-22 21:00:00,3.8,3.8299,3.825,3.8215,1554945.8,0,,3.8215,,,,,,0,0
2025-05-22 22:00:00,3.818,3.8716,3.8223,3.8326,1138033.4,0,,,,,,,,0,0
2025-05-22 23:00:00,3.828,3.8918,3.8327,3.8913,1228186.9,0,,,,,,,,0,0
2025-05-23 00:00:00,3.8364,3.8931,3.8917,3.8451,1504310.2,0,,,,,,,,0,0
2025-05-23 01:00:00,3.8104,3.8883,3.8454,3.8746,1643129.7,0,,,,,,,,0,0
2025-05-23 02:00:00,3.8592,3.9402,3.8753,3.8989,1858960.2,0,,,,,,,,0,0
2025-05-23 03:00:00,3.8956,3.9581,3.8988,3.934,1272657.7,0,3.934,,,,,,,0,0
2025-05-23 04:00:00,3.865,3.949,3.9339,3.9088,1371603.0,0,,,,,,,,0,0
2025-05-23 05:00:00,3.842,3.9131,3.9087,3.8736,920876.3,0,,,,,,,,0,0
2025-05-23 06:00:00,3.8078,3.8798,3.8738,3.8239,772267.4,0,,,,,,,,0,0
2025-05-23 07:00:00,3.8113,3.8578,3.8239,3.8221,428016.1,0,,3.8221,,,,,,0,0
2025-05-23 08:00:00,3.82,3.8672,3.8229,3.855,575477.5,0,,,,,,,,0,0
2025-05-23 09:00:00,3.8481,3.9056,3.855,3.8961,670093.3,0,3.8961,,,,,,,0,0
2025-05-23 10:00:00,3.8494,3.8981,3.8947,3.8686,412115.1,0,,,3.8686,,,,,0,0
2025-05-23 11:00:00,3.6422,3.8711,3.8687,3.6708,3446926.4,0,,,,,,,,-1,-1
2025-05-23 12:00:00,3.5268,3.674,3.6697,3.6224,8808440.3,0,,3.6224,,,,,,0,0
2025-05-23 13:00:00,3.589,3.7455,3.6228,3.6999,4721333.3,0,,,,,,,,0,0
2025-05-23 14:00:00,3.672,3.7228,3.7002,3.6914,2462431.1,0,,,,,,,,0,0
2025-05-23 15:00:00,3.6532,3.7063,3.6922,3.6594,1987719.6,0,,,,,,,,0,0
2025-05-23 16:00:00,3.6287,3.6896,3.6591,3.6816,3637437.5,0,,,,,,,,0,0
2025-05-23 17:00:00,3.6741,3.71,3.682,3.6997,2246892.2,0,,,,,,,,0,0
2025-05-23 18:00:00,3.673,3.7246,3.6998,3.684,1165550.6,0,,3.684,,,,,,0,0
2025-05-23 19:00:00,3.6812,3.7537,3.684,3.7154,1333469.7,0,3.7154,,3.7154,3.7154,,,,0,0
2025-05-23 20:00:00,3.6618,3.7163,3.7152,3.6702,485791.7,0,,,,,,,,0,0
2025-05-23 21:00:00,3.6381,3.6842,3.6702,3.651,466597.5,0,,,,,,,,0,0
2025-05-23 22:00:00,3.6261,3.6776,3.6516,3.6354,495082.4,0,,,,,,,,0,0
2025-05-23 23:00:00,3.5383,3.6498,3.635,3.5823,2081558.2,0,,3.5823,,,,,,-1,-1
2025-05-24 00:00:00,3.5682,3.6593,3.5816,3.615,731168.4,0,,,,,,,,0,0
2025-05-24 01:00:00,3.6117,3.6656,3.6132,3.6253,410626.0,0,,,,3.6253,3.6253,,,0,0
2025-05-24 02:00:00,3.6133,3.6572,3.625,3.6486,304511.9,0,,,,,,,,0,0
2025-05-24 03:00:00,3.6424,3.6891,3.6478,3.6672,465013.8,0,,,,,,,,0,0
2025-05-24 04:00:00,3.6564,3.6871,3.6677,3.6758,178411.8,0,,,,,3.6758,3.6758,,0,0
2025-05-24 05:00:00,3.6486,3.688,3.6766,3.6877,288058.4,0,3.6877,,,,,,,0,0
2025-05-24 06:00:00,3.6425,3.6961,3.6881,3.6637,435695.2,1,,,3.6637,,,3.6637,3.6637,0,1
2025-05-24 07:00:00,3.6458,3.6823,3.6642,3.6553,178697.1,0,,,,,,,,0,0
2025-05-24 08:00:00,3.6253,3.667,3.6564,3.6605,306797.3,0,,,,,,,,0,0
2025-05-24 09:00:00,3.6287,3.6672,3.6603,3.6355,304756.5,0,,3.6355,,,,,,0,0
2025-05-24 10:00:00,3.63,3.6748,3.6359,3.6607,319985.5,0,,,,,,,,0,0
2025-05-24 11:00:00,3.636,3.6725,3.6609,3.6419,699337.4,0,,,,,,,,0,0
2025-05-24 12:00:00,3.6343,3.6683,3.642,3.6676,237379.2,0,3.6676,,,,,,,0,0
2025-05-24 13:00:00,3.6378,3.6713,3.6683,3.6419,350793.3,1,,,,3.6419,,,3.6419,0,1
2025-05-24 14:00:00,3.634,3.6619,3.6414,3.6563,256165.7,0,,,,,,,,0,0
2025-05-24 15:00:00,3.6153,3.6641,3.6573,3.6362,346505.7,0,,,,,,,,0,0
2025-05-24 16:00:00,3.6105,3.6396,3.6366,3.6326,276962.4,0,,,,,,,,0,0
2025-05-24 17:00:00,3.6222,3.653,3.6333,3.63,271714.4,0,,,,,,,,0,0
2025-05-24 18:00:00,3.6259,3.6544,3.6298,3.6268,179562.0,0,,3.6268,,,3.6268,,,0,0
2025-05-24 19:00:00,3.62,3.6492,3.6261,3.6337,218469.2,0,3.6337,,,,,,,0,0
2025-05-24 20:00:00,3.6258,3.6498,3.6341,3.6332,269184.1,0,,,,,,,,0,0
2025-05-24 21:00:00,3.5975,3.6336,3.6336,3.626,364832.0,0,,,,,,,,0,0
2025-05-24 22:00:00,3.6008,3.6294,3.6249,3.6052,362297.9,0,,,,,,,,0,0
2025-05-24 23:00:00,3.585,3.6302,3.6041,3.6266,376886.4,0,,,,,,,,0,0
2025-05-25 00:00:00,3.5652,3.6676,3.6268,3.5838,954707.6,0,,3.5838,,,,3.5838,,-1,-1
2025-05-25 01:00:00,3.5607,3.6151,3.5833,3.5965,1043299.7,0,,,,,,,,1,1
2025-05-25 02:00:00,3.5851,3.614,3.597,3.6121,388917.2,0,,,,,,,,0,0
2025-05-25 03:00:00,3.6114,3.6435,3.6115,3.6333,214479.6,0,,,,,,,,0,0
2025-05-25 04:00:00,3.6108,3.645,3.6318,3.644,299670.9,0,,,,,,,,0,0
2025-05-25 05:00:00,3.6228,3.6462,3.6426,3.6451,160573.0,1,3.6451,,,,,,3.6451,0,1
2025-05-25 06:00:00,3.6258,3.6462,3.6449,3.6402,97213.9,0,,,,,,,,0,0
2025-05-25 07:00:00,3.5997,3.6392,3.6384,3.6077,381734.1,0,,,,,,,,0,0
2025-05-25 08:00:00,3.4946,3.6108,3.6086,3.5169,1554138.5,0,,,,,,,,-1,-1
2025-05-25 09:00:00,3.4404,3.5226,3.5169,3.4865,1330530.3,0,,3.4865,,,,,,0,0
2025-05-25 10:00:00,3.4822,3.5221,3.4866,3.495,486506.8,0,,,,,,,,0,0
2025-05-25 11:00:00,3.4854,3.5127,3.4949,3.5043,440598.8,0,,,,,,,,0,0
2025-05-25 12:00:00,3.4762,3.5515,3.504,3.5448,832343.7,0,3.5448,,,,,,,0,0
2025-05-25 13:00:00,3.5131,3.5521,3.5446,3.5168,492895.9,0,,,3.5168,,,,,0,0
2025-05-25 14:00:00,3.4927,3.5342,3.516,3.5078,390465.2,0,,,,,,,,0,0
2025-05-25 15:00:00,3.4386,3.5149,3.5083,3.501,1421235.7,0,,3.501,,,,,,0,0
2025-05-25 16:00:00,3.4614,3.5155,3.4999,3.5073,683793.7,0,,,,,,,,0,0
2025-05-25 17:00:00,3.4947,3.5198,3.5076,3.5164,306831.7,0,,,,,,,,0,0
2025-05-25 18:00:00,3.5064,3.5391,3.5166,3.5216,310018.4,0,,,,,,,,0,0
2025-05-25 19:00:00,3.519,3.55,3.521,3.5352,417544.7,0,3.5352,,3.5352,3.5352,,,,0,0
2025-05-25 20:00:00,3.5168,3.5392,3.5354,3.528,368835.3,0,,,,,,,,0,0
2025-05-25 21:00:00,3.5124,3.548,3.5279,3.5205,153214.9,0,,3.5205,,,,,,0,0
2025-05-25 22:00:00,3.5148,3.6182,3.5207,3.6131,1374132.7,0,,,,,,,,1,1
2025-05-25 23:00:00,3.5742,3.6233,3.6134,3.6018,692453.7,0,,,,,,,,0,0
2025-05-26 00:00:00,3.5832,3.6359,3.6029,3.6322,773477.9,0,3.6322,,,,,,,0,0
2025-05-26 01:00:00,3.5976,3.6393,3.6328,3.6109,956137.4,0,,,,3.6109,3.6109,,,0,0
2025-05-26 02:00:00,3.5963,3.6185,3.6113,3.6066,1402401.1,0,,3.6066,,,,,,0,0
2025-05-26 03:00:00,3.6006,3.6327,3.6075,3.6157,331750.7,0,,,,,,,,0,0
2025-05-26 04:00:00,3.6111,3.6285,3.6166,3.6244,211117.4,0,,,,,,,,0,0
2025-05-26 05:00:00,3.6183,3.6438,3.6234,3.626,234489.7,0,,,,,,,,0,0
2025-05-26 06:00:00,3.6112,3.6373,3.6259,3.6354,267080.9,0,,,,,,,,0,0
2025-05-26 07:00:00,3.6231,3.6645,3.636,3.652,844701.8,0,3.652,,3.652,,3.652,3.652,,0,0
2025-05-26 08:00:00,3.6069,3.6617,3.6518,3.6153,401142.5,0,,,,,,,,0,0
2025-05-26 09:00:00,3.5898,3.62,3.6151,3.5961,429442.4,0,,,,,,,,0,0
2025-05-26 10:00:00,3.5687,3.6047,3.5957,3.5819,360910.3,0,,,,,,,,0,0
2025-05-26 11:00:00,3.5606,3.5888,3.5818,3.5715,365128.8,0,,,,,,,,0,0
2025-05-26 12:00:00,3.5652,3.6036,3.5718,3.5946,575245.4,-1,3.5946,,3.5946,3.5946,,3.5946,3.5946,1,0
2025-05-26 13:00:00,3.531,3.6078,3.5957,3.5378,596164.0,-1,,3.5378,,3.5378,3.5378,,3.5378,-1,-1
2025-05-26 14:00:00,3.5154,3.5482,3.5377,3.5385,584873.6,0,,,,,,,,0,0
2025-05-26 15:00:00,3.5232,3.5745,3.5385,3.5508,463890.3,0,,,,,,,,0,0
2025-05-26 16:00:00,3.4903,3.5686,3.5516,3.5004,896113.2,0,,,,,,,,0,0
2025-05-26 17:00:00,3.4568,3.5118,3.4998,3.4719,824729.2,0,,,,,,,,0,0
2025-05-26 18:00:00,3.4611,3.4885,3.4721,3.4625,610541.4,0,,3.4625,,,,,,0,0
2025-05-26 19:00:00,3.4546,3.4832,3.4637,3.4727,292788.2,0,,,,,,,,0,0
2025-05-26 20:00:00,3.4608,3.491,3.4727,3.49,299298.9,0,,,,,,,,0,0
2025-05-26 21:00:00,3.4776,3.5027,3.4892,3.4908,348004.8,0,,,,,3.4908,3.4908,,0,0
2025-05-26 22:00:00,3.4654,3.5109,3.4906,3.466,505243.6,0,,,,,,,,0,0
2025-05-26 23:00:00,3.4594,3.493,3.4661,3.4918,255857.0,0,3.4918,,,,,,,0,0
2025-05-27 00:00:00,3.4716,3.5169,3.492,3.475,389084.3,1,,,,,,3.475,3.475,0,1
2025-05-27 01:00:00,3.4055,3.4744,3.4744,3.4439,1247877.9,0,,3.4439,,,,,,0,0
2025-05-27 02:00:00,3.4395,3.4736,3.4434,3.4539,355635.8,0,,,,,,,,0,0
2025-05-27 03:00:00,3.4541,3.49,3.4544,3.4622,586836.4,1,,,,,,,3.4622,0,1
2025-05-27 04:00:00,3.4457,3.4747,3.463,3.4518,470668.2,0,,,,,,,,0,0
2025-05-27 05:00:00,3.4143,3.4554,3.4514,3.4492,395696.2,0,,,,,,,,0,0
2025-05-27 06:00:00,3.4353,3.484,3.4497,3.4392,391533.2,0,,3.4392,,,,,,0,0
2025-05-27 07:00:00,3.4392,3.4914,3.4398,3.4898,404039.4,0,,,,,,,,0,0
2025-05-27 08:00:00,3.4899,3.5132,3.4899,3.5122,496755.8,0,,,3.5122,,,,,0,0
2025-05-27 09:00:00,3.4858,3.5628,3.512,3.5611,1074619.7,0,,,,,,,,0,0
2025-05-27 10:00:00,3.5285,3.5696,3.5612,3.5671,554950.9,0,,,,,,,,0,0
2025-05-27 11:00:00,3.5402,3.5698,3.5664,3.5605,487560.5,0,,3.5605,,,,,,0,0
2025-05-27 12:00:00,3.5498,3.6526,3.5603,3.647,2269071.7,0,3.647,,,,,,,1,1
2025-05-27 13:00:00,3.6044,3.6611,3.6473,3.6202,1957625.8,0,,,,3.6202,,,,0,0
2025-05-27 14:00:00,3.58,3.6598,3.6206,3.6524,1655436.9,0,,,,,,,,0,0
2025-05-27 15:00:00,3.6285,3.6901,3.6513,3.6872,1063259.8,0,,,,,,,,0,0
2025-05-27 16:00:00,3.6648,3.72,3.688,3.6717,1554773.6,0,,3.6717,,,,,,0,0
2025-05-27 17:00:00,3.6381,3.6907,3.6715,3.6834,1224733.8,0,,,,,,,,0,0
2025-05-27 18:00:00,3.6736,3.7364,3.685,3.6962,1302180.0,0,,,,,3.6962,,,0,0
2025-05-27 19:00:00,3.6729,3.7124,3.6959,3.712,780725.9,0,3.712,,,,,,,0,0
2025-05-27 20:00:00,3.6994,3.7283,3.712,3.7025,697464.9,0,,,,,,3.7025,,0,0
2025-05-27 21:00:00,3.6656,3.7082,3.7027,3.6711,487232.5,0,,,,,,,,0,0
2025-05-27 22:00:00,3.6365,3.684,3.6736,3.6675,1354882.3,0,,3.6675,,,,,,0,0
2025-05-27 23:00:00,3.6596,3.6848,3.667,3.6748,373097.6,0,,,,,,,,0,0
2025-05-28 00:00:00,3.6496,3.6814,3.6736,3.6719,485266.8,0,,,,,,,,0,0
2025-05-28 01:00:00,3.6536,3.6946,3.6724,3.6784,371165.0,-1,,,,,,,3.6784,0,-1
2025-05-28 02:00:00,3.6345,3.6862,3.6768,3.6809,931284.4,0,,,,,,,,0,0
2025-05-28 03:00:00,3.6784,3.7272,3.6816,3.7237,413130.5,0,3.7237,,,,,,,0,0
2025-05-28 04:00:00,3.6895,3.7244,3.7233,3.7046,732906.5,0,,,,,,,,0,0
2025-05-28 05:00:00,3.6936,3.7384,3.704,3.7225,486180.7,0,,,,,,,,0,0
2025-05-28 06:00:00,3.668,3.7234,3.7225,3.692,502676.6,0,,3.692,,,,,,0,0
2025-05-28 07:00:00,3.692,3.7279,3.692,3.7185,338350.7,0,,,,,,,,0,0
2025-05-28 08:00:00,3.71,3.747,3.7192,3.7272,374891.9,0,3.7272,,,,,,,0,0
2025-05-28 09:00:00,3.6925,3.7277,3.7273,3.7095,410054.6,0,,,,,,,,0,0
2025-05-28 10:00:00,3.6716,3.7126,3.7093,3.7077,380208.1,0,,,,,,,,0,0
2025-05-28 11:00:00,3.6849,3.7154,3.7084,3.6876,204992.2,0,,3.6876,,,,,,0,0
2025-05-28 12:00:00,3.6758,3.7136,3.688,3.7076,309143.9,0,,,,,,,,0,0
2025-05-28 13:00:00,3.6556,3.7119,3.708,3.6593,885101.7,0,,,,,,,,0,0
2025-05-28 14:00:00,3.5681,3.6663,3.6583,3.5786,1470421.9,0,,,,,,,,-1,-1
2025-05-28 15:00:00,3.5378,3.5961,3.5814,3.5466,2115566.3,0,,,,,,,,0,0
2025-05-28 16:00:00,3.5471,3.5822,3.5471,3.573,704555.4,0,3.573,,,,,,,0,0
2025-05-28 17:00:00,3.5555,3.6061,3.573,3.5681,870017.8,0,,,,,,,,0,0
2025-05-28 18:00:00,3.5361,3.5853,3.5681,3.5407,657588.6,0,,,,,,,,0,0
2025-05-28 19:00:00,3.5146,3.5624,3.5406,3.5222,676675.1,0,,3.5222,,,,,,0,0
2025-05-28 20:00:00,3.5176,3.5656,3.5222,3.5646,376257.5,0,,,,,,,,0,0
2025-05-28 21:00:00,3.5532,3.586,3.565,3.5736,345647.6,0,3.5736,,,,,,,0,0
2025-05-28 22:00:00,3.5561,3.5793,3.5728,3.5724,212570.9,0,,,,,,,,0,0
2025-05-28 23:00:00,3.5693,3.613,3.5712,3.6066,460367.9,0,,,,,,,,1,1
2025-05-29 00:00:00,3.5668,3.6483,3.6067,3.645,928998.5,0,,,,,,,,0,0
2025-05-29 01:00:00,3.6057,3.6477,3.6464,3.63,653987.4,0,,,,,,,,0,0
2025-05-29 02:00:00,3.6104,3.6812,3.6297,3.6723,759982.9,0,3.6723,,,,,,,0,0
2025-05-29 03:00:00,3.6297,3.6771,3.6728,3.6452,404682.2,0,,,,,,,,0,0
2025-05-29 04:00:00,3.563,3.6508,3.6464,3.603,559772.1,0,,3.603,,,,,,0,0
2025-05-29 05:00:00,3.6,3.6344,3.604,3.6163,350180.3,0,,,,,,,,0,0
2025-05-29 06:00:00,3.6106,3.6577,3.6168,3.6563,386348.6,0,,,,,,,,0,0
2025-05-29 07:00:00,3.6316,3.665,3.6576,3.6384,288242.7,0,,,,,,,,0,0
2025-05-29 08:00:00,3.6215,3.6608,3.6389,3.6548,312166.3,0,,,,,,,,0,0
2025-05-29 09:00:00,3.6392,3.668,3.6553,3.6492,225656.7,0,,3.6492,,,,,,0,0
2025-05-29 10:00:00,3.6444,3.68,3.6495,3.6706,381983.5,0,,,,,,,,0,0
2025-05-29 11:00:00,3.6604,3.7288,3.6697,3.7117,2038548.9,0,3.7117,,,,,,,0,0
2025-05-29 12:00:00,3.6579,3.7146,3.7123,3.676,720472.9,0,,,,,,,,0,0
2025-05-29 13:00:00,3.6199,3.6904,3.6765,3.6336,697619.1,0,,,,,,,,0,0
2025-05-29 14:00:00,3.532,3.6405,3.633,3.595,2234928.6,0,,,,,,,,0,0
2025-05-29 15:00:00,3.551,3.6074,3.5953,3.5633,852780.3,0,,,,,,,,0,0
2025-05-29 16:00:00,3.5388,3.5846,3.564,3.5511,501323.9,0,,,,,,,,0,0
2025-05-29 17:00:00,3.5432,3.5987,3.5509,3.5849,526315.6,0,,,,,,,,0,0
2025-05-29 18:00:00,3.544,3.5961,3.586,3.5448,440431.6,0,,,,,,,,0,0
2025-05-29 19:00:00,3.5106,3.5501,3.5451,3.5285,1101832.5,0,,3.5285,,,,,,0,0
2025-05-29 20:00:00,3.5285,3.578,3.5285,3.5758,531657.0,0,,,,,,,,0,0
2025-05-29 21:00:00,3.5725,3.5969,3.5756,3.5933,389046.2,0,3.5933,,,,,,,0,0
2025-05-29 22:00:00,3.5497,3.5935,3.5932,3.5514,327823.0,0,,,,,,,,0,0
2025-05-29 23:00:00,3.5132,3.5545,3.5503,3.5249,653113.5,0,,,,,,,,0,0
2025-05-30 00:00:00,3.3197,3.5514,3.5259,3.3855,2152487.3,0,,3.3855,,,,,,-1,-1
2025-05-30 01:00:00,3.374,3.4523,3.386,3.4245,1609106.1,0,,,,,,,,0,0
2025-05-30 02:00:00,3.4227,3.5192,3.4243,3.5164,851616.6,0,3.5164,,,,,,,0,0
2025-05-30 03:00:00,3.5043,3.54,3.5182,3.5093,557752.8,0,,,,,,,,0,0
2025-05-30 04:00:00,3.4756,3.5154,3.5084,3.5042,961810.0,0,,,,,,,,0,0
2025-05-30 05:00:00,3.4655,3.5195,3.5049,3.4786,349500.1,0,,,,,,,,0,0
2025-05-30 06:00:00,3.4058,3.4828,3.4804,3.43,502893.0,0,,3.43,,,,,,0,0
2025-05-30 07:00:00,3.4203,3.4594,3.4307,3.4428,416144.9,0,,,,,,,,0,0
2025-05-30 08:00:00,3.4174,3.477,3.444,3.4612,411800.0,0,,,,,,,,0,0
2025-05-30 09:00:00,3.3902,3.4748,3.4622,3.4456,508545.1,0,,,,,,,,0,0
2025-05-30 10:00:00,3.42,3.4962,3.444,3.4913,423166.6,0,3.4913,,,,,,,0,0
2025-05-30 11:00:00,3.4674,3.5063,3.4909,3.4854,472514.0,0,,,3.4854,,,,,0,0
2025-05-30 12:00:00,3.4421,3.501,3.4866,3.4723,335497.7,0,,,,,,,,0,0
2025-05-30 13:00:00,3.4148,3.4846,3.4727,3.4269,745750.4,0,,,,,,,,0,0
2025-05-30 14:00:00,3.4189,3.4786,3.427,3.4497,729288.4,0,,,,,,,,0,0
2025-05-30 15:00:00,3.43,3.4728,3.4496,3.4359,371275.1,0,,,,,,,,0,0
2025-05-30 16:00:00,3.25,3.4455,3.4374,3.3021,3164869.1,0,,,,,,,,-1,-1
2025-05-30 17:00:00,3.2797,3.3295,3.3029,3.2962,1252524.6,0,,3.2962,,,,,,0,0
2025-05-30 18:00:00,3.2838,3.36,3.2953,3.3563,813104.3,0,3.3563,,,,,,,0,0
2025-05-30 19:00:00,3.3411,3.3718,3.3552,3.3521,451068.3,0,,,,3.3521,,,,0,0
2025-05-30 20:00:00,3.32,3.3528,3.3516,3.3216,748013.8,0,,,,,,,,0,0
2025-05-30 21:00:00,3.3063,3.3499,3.3222,3.3153,334153.7,0,,,,,,,,0,0
2025-05-30 22:00:00,3.2011,3.3198,3.3151,3.2049,1964074.5,0,,,,,,,,0,0
2025-05-30 23:00:00,3.1721,3.2374,3.2047,3.1894,1763468.3,0,,,,,,,,0,0
2025-05-31 00:00:00,3.1082,3.2039,3.1891,3.1399,2479696.2,0,,,,,,,,-1,-1
2025-05-31 01:00:00,3.0826,3.1748,3.1399,3.1177,1239929.7,0,,,,,,,,0,0
2025-05-31 02:00:00,3.0875,3.1599,3.1172,3.0937,1053285.3,0,,3.0937,3.0937,,3.0937,,,0,0
2025-05-31 03:00:00,3.055,3.1176,3.0942,3.1076,1563909.8,0,,,,,,,,0,0
2025-05-31 04:00:00,3.0772,3.1615,3.1079,3.1588,1104149.5,0,,,,,,,,0,0
2025-05-31 05:00:00,3.1304,3.1695,3.1588,3.1304,384930.3,0,,,,,,,,0,0
2025-05-31 06:00:00,3.1299,3.1878,3.1322,3.1748,311773.2,0,,,,,,,,0,0
2025-05-31 07:00:00,3.158,3.19,3.1753,3.1789,276030.5,0,3.1789,,,3.1789,,3.1789,,0,0
2025-05-31 08:00:00,3.1473,3.1871,3.1791,3.1714,164461.1,0,,,,,,,,0,0
2025-05-31 09:00:00,3.1386,3.178,3.1714,3.1477,275247.2,0,,,,,,,,0,0
2025-05-31 10:00:00,3.1182,3.1659,3.1457,3.1466,335189.1,0,,,,,,,,0,0
2025-05-31 11:00:00,3.1224,3.1478,3.1471,3.1346,355188.4,0,,3.1346,,,,,,0,0
2025-05-31 12:00:00,3.1296,3.1849,3.1336,3.1847,668260.4,0,,,,,,,,1,1
2025-05-31 13:00:00,3.1698,3.217,3.1839,3.1845,677725.2,0,,,,,,,,0,0
2025-05-31 14:00:00,3.1808,3.2619,3.1845,3.2599,1678334.2,0,,,,,,,,0,0
2025-05-31 15:00:00,3.2442,3.3153,3.2593,3.2568,1660585.7,1,,,,,3.2568,,3.2568,0,1
2025-05-31 16:00:00,3.242,3.3151,3.2562,3.2812,1549886.0,0,3.2812,,,,,,,0,0
2025-05-31 17:00:00,3.2302,3.296,3.2822,3.2367,1126710.9,0,,3.2367,,,,,,0,0
