start,low,high,open,close,volume,gartleypattern_signal,peak,trough,gartley_x,gartley_a,gartley_b,gartley_c,gartley_d,fibonacciretracement_signal,signal
2025-05-31 16:00:00,3.2302,3.3151,3.2562,3.2367,2676596.9,0,,3.2367,,,,,,0,0
2025-05-31 18:00:00,3.233,3.2791,3.2354,3.2576,644504.5,0,,,,,,,,0,0
2025-05-31 20:00:00,3.2469,3.2936,3.2571,3.2805,680623.1,0,3.2805,,,,,,,0,0
2025-05-31 22:00:00,3.245,3.2866,3.281,3.2479,543573.0,0,,,,,,,,0,0
2025-06-01 00:00:00,3.2108,3.2664,3.2477,3.2234,690675.1,0,,,,,,,,0,0
2025-06-01 02:00:00,3.1977,3.2721,3.222,3.2679,1111239.8,0,,,,,,,,0,0
2025-06-01 04:00:00,3.254,3.2943,3.268,3.2774,389425.2,1,,,3.2774,3.2774,3.2774,,3.2774,0,1
2025-06-01 06:00:00,3.24,3.2857,3.2766,3.2535,428102.1,0,,,,,,,,0,0
2025-06-01 08:00:00,3.1865,3.2761,3.2537,3.21,1018925.8,0,,3.21,,,,,,0,0
2025-06-01 10:00:00,3.2016,3.2681,3.2103,3.258,1048476.3,0,,,,,,,,0,0
2025-06-01 12:00:00,3.2254,3.2923,3.2585,3.2746,1118659.6,0,,,,,,,,0,0
2025-06-01 14:00:00,3.2754,3.3187,3.2754,3.2908,1313686.9,0,,,,,,,,0,0
2025-06-01 16:00:00,3.284,3.3433,3.2912,3.2974,1519921.4,0,,,,,,,,0,0
2025-06-01 18:00:00,3.25,3.2992,3.2973,3.2914,864587.5,0,,,,,,,,0,0
2025-06-01 20:00:00,3.272,3.315,3.2917,3.3065,1154804.2,0,,,,,,,,0,0
2025-06-01 22:00:00,3.306,3.368,3.3062,3.3454,1533243.1,0,3.3454,,3.3454,3.3454,3.3454,3.3454,,0,0
2025-06-02 00:00:00,3.3062,3.3515,3.3445,3.3075,657905.3,-1,,,,3.3075,3.3075,3.3075,3.3075,0,-1
2025-06-02 02:00:00,3.2559,3.3104,3.3072,3.2716,1513061.8,0,,3.2716,,,,,,0,0
2025-06-02 04:00:00,3.2559,3.3022,3.2711,3.2808,419275.7,0,,,,,,,,0,0
2025-06-02 06:00:00,3.2623,3.3118,3.2809,3.2963,411842.4,0,,,,,,,,0,0
2025-06-02 08:00:00,3.2644,3.3354,3.2965,3.2691,1740703.3,-1,,,,,3.2691,3.2691,3.2691,0,-1
2025-06-02 10:00:00,3.24,3.2911,3.269,3.2595,656349.2,0,,,,,,,,0,0
2025-06-02 12:00:00,3.2256,3.2935,3.26,3.2417,902294.0,0,,3.2417,,,,,,0,0
2025-06-02 14:00:00,3.2217,3.3022,3.2421,3.2891,1341593.8,0,,,,,,,,0,0
2025-06-02 16:00:00,3.2501,3.3028,3.2883,3.2991,655069.2,0,,,,,,,,0,0
2025-06-02 18:00:00,3.2545,3.3275,3.2985,3.2834,625409.2,0,,,,,,,,0,0
2025-06-02 20:00:00,3.2802,3.3651,3.2831,3.3415,1416202.8,0,,,,,,,,0,0
2025-06-02 22:00:00,3.3277,3.3728,3.342,3.3326,1581335.5,-1,,,,,,3.3326,3.3326,0,-1
2025-06-03 00:00:00,3.3219,3.3945,3.3326,3.388,1476742.0,-1,3.388,,3.388,,,,3.388,0,-1
2025-06-03 02:00:00,3.2944,3.3928,3.3894,3.3106,1424090.9,0,,3.3106,,,,,,0,0
2025-06-03 04:00:00,3.2879,3.3285,3.311,3.3278,749921.1,0,,,,,,,,0,0
2025-06-03 06:00:00,3.3065,3.33,3.3275,3.3144,258203.9,0,,,,,,,,0,0
2025-06-03 08:00:00,3.2921,3.3236,3.3152,3.3164,539944.1,0,,,,,,,,0,0
2025-06-03 10:00:00,3.3066,3.3329,3.3164,3.312,744086.8,0,,,,3.312,,,,0,0
2025-06-03 12:00:00,3.2925,3.3312,3.312,3.299,1256269.5,0,,,,,,,,0,0
2025-06-03 14:00:00,3.276,3.344,3.2996,3.3256,1756121.2,0,3.3256,,3.3256,,3.3256,,,0,0
2025-06-03 16:00:00,3.2833,3.3303,3.3253,3.2983,864519.8,0,,,,,,,,0,0
2025-06-03 18:00:00,3.2777,3.3354,3.2981,3.3187,673917.3,0,,,,,,,,0,0
2025-06-03 20:00:00,3.2182,3.3216,3.3187,3.2333,1141997.8,0,,3.2333,,,,,,0,0
2025-06-03 22:00:00,3.2278,3.2733,3.2346,3.2532,1036620.9,0,,,,,,,,0,0
2025-06-04 00:00:00,3.2311,3.2879,3.253,3.2754,934185.2,0,,,,,,,,0,0
2025-06-04 02:00:00,3.2613,3.294,3.2756,3.2759,405958.7,0,3.2759,,3.2759,3.2759,,3.2759,,0,0
2025-06-04 04:00:00,3.2474,3.2872,3.2759,3.2531,331784.4,0,,,,,,,,0,0
2025-06-04 06:00:00,3.2375,3.2634,3.2532,3.2476,248287.9,0,,,,,,,,0,0
2025-06-04 08:00:00,3.2344,3.2674,3.2478,3.2528,350429.1,0,,,,,,,,0,0
2025-06-04 10:00:00,3.1951,3.2589,3.2514,3.1965,1305090.3,0,,3.1965,,,,,,0,0
2025-06-04 12:00:00,3.1738,3.23,3.196,3.1974,1987208.7,0,,,,,,,,0,0
2025-06-04 14:00:00,3.1688,3.2342,3.1973,3.2166,1339342.2,0,,,,,,,,0,0
2025-06-04 16:00:00,3.2079,3.2487,3.2185,3.2264,870539.1,1,3.2264,,3.2264,3.2264,3.2264,,3.2264,0,1
2025-06-04 18:00:00,3.2035,3.2359,3.2268,3.212,568610.4,0,,,,,,,,0,0
2025-06-04 20:00:00,3.17,3.2141,3.2116,3.196,984710.3,0,,,,,,,,0,0
2025-06-04 22:00:00,3.157,3.2089,3.1965,3.1645,847335.5,0,,,,,,,,0,0
2025-06-05 00:00:00,3.1414,3.187,3.1641,3.1557,490036.9,0,,,,,,,,0,0
2025-06-05 02:00:00,3.1565,3.2168,3.1565,3.1932,888552.4,0,3.1932,,3.1932,3.1932,3.1932,3.1932,,1,1
2025-06-05 04:00:00,3.1605,3.2105,3.1935,3.1743,408183.1,1,,,,3.1743,3.1743,3.1743,3.1743,0,1
2025-06-05 06:00:00,3.1482,3.1935,3.1745,3.158,645471.6,0,,,,,,,,0,0
2025-06-05 08:00:00,3.1261,3.1665,3.1585,3.1515,738876.5,0,,3.1515,,,,,,0,0
2025-06-05 10:00:00,3.1298,3.1665,3.1514,3.1632,451937.8,0,,,,,,,,0,0
2025-06-05 12:00:00,3.1296,3.2304,3.163,3.1456,1437775.2,1,,,,,3.1456,3.1456,3.1456,0,1
2025-06-05 14:00:00,3.1062,3.1714,3.1436,3.1322,2513617.5,0,,,,,,,,0,0
2025-06-05 16:00:00,3.0666,3.1394,3.1306,3.0813,2767955.3,0,,,,,,,,0,0
2025-06-05 18:00:00,2.94,3.0831,3.0804,2.9981,4046783.1,0,,,,,,,,0,0
2025-06-05 20:00:00,2.8752,3.0057,2.9984,2.9669,6215868.8,0,,,,,,,,0,0
2025-06-05 22:00:00,2.9164,2.9694,2.9664,2.9236,1215241.9,0,,2.9236,,,,,,0,0
2025-06-06 00:00:00,2.9164,2.961,2.9235,2.961,936217.2,0,,,,,,,,0,0
2025-06-06 02:00:00,2.943,2.987,2.96,2.9846,1324402.0,0,,,,,,,,0,0
2025-06-06 04:00:00,2.9754,3.0217,2.9846,3.0032,887473.1,0,,,,,,,,0,0
2025-06-06 06:00:00,2.9987,3.03,3.0018,3.0203,923374.4,0,,,,,,,,0,0
2025-06-06 08:00:00,3.0161,3.0783,3.0198,3.0599,879665.4,0,,,,,,,,0,0
2025-06-06 10:00:00,3.0601,3.1137,3.0601,3.0968,934163.5,0,,,,,,,,0,0
2025-06-06 12:00:00,3.0838,3.2052,3.0967,3.1659,3509084.1,1,,,,,,3.1659,3.1659,0,1
2025-06-06 14:00:00,3.1626,3.2,3.1662,3.1863,1491890.3,0,3.1863,,,,,,,0,0
2025-06-06 16:00:00,3.1507,3.2004,3.1852,3.1766,1644731.1,0,,3.1766,,,,,,-1,-1
2025-06-06 18:00:00,3.1447,3.1939,3.1766,3.1896,864934.5,0,,,,,,,,0,0
2025-06-06 20:00:00,3.1698,3.2024,3.1902,3.1888,860796.1,0,,,,,,,,0,0
2025-06-06 22:00:00,3.1778,3.224,3.1897,3.1965,650455.6,-1,,,,,,,3.1965,0,-1
2025-06-07 00:00:00,3.1733,3.244,3.1968,3.222,1119764.0,0,,,,,,,,0,0
2025-06-07 02:00:00,3.209,3.2984,3.2213,3.2914,1789568.2,0,3.2914,,,,,,,0,0
2025-06-07 04:00:00,3.24,3.2951,3.2915,3.2756,1392397.9,0,,3.2756,,,,,,0,0
2025-06-07 06:00:00,3.263,3.2919,3.2755,3.2854,570556.7,0,,,,,,,,0,0
2025-06-07 08:00:00,3.2641,3.2907,3.2855,3.274,461788.1,0,,,,,,,,0,0
2025-06-07 10:00:00,3.2633,3.2825,3.2743,3.2673,593115.8,0,,,,,,,,0,0
2025-06-07 12:00:00,3.266,3.3144,3.2676,3.2932,950911.7,0,3.2932,,,,,,,0,0
2025-06-07 14:00:00,3.2469,3.2939,3.2935,3.2566,697196.7,0,,,,,,,,0,0
2025-06-07 16:00:00,3.2133,3.2581,3.2567,3.2151,1249539.8,0,,3.2151,,,,,,0,0
2025-06-07 18:00:00,3.214,3.2517,3.2148,3.2424,725534.2,0,,,,,,,,0,0
2025-06-07 20:00:00,3.2289,3.2534,3.2424,3.2434,485258.1,0,,,,,,,,0,0
2025-06-07 22:00:00,3.2326,3.265,3.2439,3.2438,464614.4,0,,,,,,,,0,0
2025-06-08 00:00:00,3.2309,3.2601,3.244,3.2589,279281.0,0,3.2589,,,,,,,0,0
2025-06-08 02:00:00,3.23,3.2666,3.259,3.2354,212690.4,0,,3.2354,,,,,,0,0
2025-06-08 04:00:00,3.2304,3.2516,3.236,3.2404,256948.0,0,,,,,,,,0,0
2025-06-08 06:00:00,3.2196,3.2476,3.2405,3.2223,662788.8,0,,,,,,,,0,0
2025-06-08 08:00:00,3.1826,3.2267,3.2219,3.1883,1228278.2,0,,,,,,,,0,0
2025-06-08 10:00:00,3.1832,3.2296,3.1892,3.2245,553398.8,0,,,,,,,,0,0
2025-06-08 12:00:00,3.1855,3.233,3.225,3.1883,602168.3,0,,3.1883,,,,,,0,0
2025-06-08 14:00:00,3.1846,3.2258,3.1872,3.2197,619612.3,0,,,,,,,,0,0
2025-06-08 16:00:00,3.2171,3.2575,3.219,3.2276,833882.7,0,,,,,,,,0,0
2025-06-08 18:00:00,3.2189,3.2766,3.229,3.2756,744366.8,0,3.2756,,,,,,,0,0
2025-06-08 20:00:00,3.2621,3.2839,3.2757,3.2695,536334.8,0,,,,,,,,0,0
2025-06-08 22:00:00,3.2189,3.2713,3.2692,3.2248,803708.0,0,,,,,,,,0,0
2025-06-09 00:00:00,3.2139,3.2475,3.2263,3.2294,430208.0,0,,,,,,,,0,0
2025-06-09 02:00:00,3.1951,3.2425,3.2302,3.2175,489715.0,0,,,,,,,,0,0
2025-06-09 04:00:00,3.1874,3.2212,3.2173,3.1905,325840.3,0,,3.1905,,,,,,0,0
2025-06-09 06:00:00,3.1845,3.217,3.1902,3.217,448605.2,0,,,,,,,,0,0
2025-06-09 08:00:00,3.2044,3.305,3.2172,3.2792,1213991.5,0,,,,,,,,0,0
2025-06-09 10:00:00,3.2765,3.3404,3.2799,3.3248,1741058.9,0,3.3248,,,,,,,0,0
2025-06-09 12:00:00,3.296,3.3338,3.3249,3.3,1454903.2,0,,,,,,,,0,0
2025-06-09 14:00:00,3.3007,3.3794,3.3007,3.3526,2433130.0,0,,,,,,,,0,0
2025-06-09 16:00:00,3.3525,3.39,3.3526,3.372,1182640.9,0,,,,,,,,0,0
2025-06-09 18:00:00,3.3577,3.3879,3.3728,3.3723,920737.5,0,,,,,,,,0,0
2025-06-09 20:00:00,3.3699,3.4686,3.3726,3.4442,2392286.2,0,3.4442,,,,,,,1,1
2025-06-09 22:00:00,3.4156,3.4588,3.446,3.429,1174821.1,0,,,,,,,,0,0
