start,low,high,open,close,volume,VWAP,RSI,rsi_signal,MA,STD,Z_Score,zscoremeanreversion_signal,UpperBand,LowerBand,bollingerbands_signal,signal
2025-05-30 15:30:00,3.43,3.4716,3.4678,3.4359,229876.8,3.5342584977527642,44.66019417475736,0,3.45465,0.019100385777320473,-0.9816555654212653,0,3.492850771554641,3.416449228445359,0,0
2025-05-30 16:00:00,3.3871,3.4455,3.4374,3.3927,288488.5,3.532764579683183,40.42797095911351,0,3.4517800000000003,0.023601998131298898,-2.503177894995828,1,3.498983996262598,3.4045760037374024,1,1
2025-05-30 16:30:00,3.25,3.3933,3.3928,3.3021,2876380.6,3.509728471729636,29.470672389127316,1,3.4453849999999995,0.04084363346639484,-3.5081354874534147,1,3.527072266932789,3.3636977330672098,1,1
2025-05-30 17:00:00,3.2937,3.3295,3.3029,3.2995,730197.1,3.504438359515507,24.492270384965224,1,3.43782,0.05221633743127917,-2.6489793578885124,1,3.5422526748625582,3.3333873251374415,1,1
2025-05-30 17:30:00,3.2797,3.3097,3.2988,3.2962,522327.5,3.500593719122987,18.501775912173187,1,3.4304900000000003,0.06102683533970373,-2.2005073547150187,1,3.5525436706794076,3.308436329320593,1,1
2025-05-30 18:00:00,3.2838,3.3384,3.2953,3.3306,530607.9,3.497240594295476,27.066115702479422,1,3.424335,0.0646622176756814,-1.449610040752633,0,3.553659435351363,3.295010564648637,0,1
2025-05-30 18:30:00,3.3166,3.36,3.3302,3.3563,282496.4,3.4957629862109467,32.26161033250902,0,3.4190899999999997,0.06575968129645157,-0.9548403940240486,0,3.550609362592903,3.2875706374070965,0,0
2025-05-30 19:00:00,3.3411,3.3714,3.3552,3.3714,255105.5,3.494600002725541,37.83552255853804,0,3.41552,0.06634029179759333,-0.665055862802227,0,3.5482005835951864,3.2828394164048134,0,0
2025-05-30 19:30:00,3.344,3.3718,3.3695,3.3521,195962.8,3.493685012598634,33.01300169587341,0,3.4108449999999997,0.06739507615155603,-0.871651214814204,0,3.5456351523031118,3.2760548476968876,0,0
2025-05-30 20:00:00,3.3275,3.3528,3.3516,3.3296,581086.4,3.490670335059248,33.16297558205571,0,3.4039349999999997,0.0683265169685458,-1.0879377919149575,0,3.5405880339370914,3.267281966062908,0,0
2025-05-30 20:30:00,3.32,3.3499,3.3294,3.3216,166927.4,3.4897919618928612,34.46444378872832,0,3.3954500000000003,0.06743739787076075,-1.0950897029201625,0,3.530324795741522,3.260575204258479,0,0
2025-05-30 21:00:00,3.3193,3.3499,3.3222,3.3389,149933.3,3.4890383061846846,37.55974135507455,0,3.388095,0.06502021123021196,-0.756610891739782,0,3.518135422460424,3.2580545775395757,0,0
2025-05-30 21:30:00,3.3063,3.3465,3.3382,3.3153,184220.4,3.4880425392060954,31.176470588235347,0,3.3795900000000003,0.06270611403078989,-1.025258876166885,0,3.50500222806158,3.2541777719384206,0,0
2025-05-30 22:00:00,3.2751,3.3198,3.3151,3.2785,449890.7,3.4852052897329124,24.666666666666714,1,3.3706849999999995,0.0638302623740272,-1.4442209160886947,0,3.498345524748054,3.243024475251945,0,1
2025-05-30 22:30:00,3.2011,3.286,3.2788,3.2049,1514183.8,3.4734322088752188,22.235576923076934,1,3.357315,0.06920437524197348,-2.2023896533576104,1,3.495723750483947,3.2189062495160528,1,1
2025-05-30 23:00:00,3.1721,3.2374,3.2047,3.2194,1039858.4,3.4653109246219387,27.627162406403315,1,3.3458750000000004,0.0722345075358561,-1.7508944729389941,1,3.4903440150717127,3.201405984928288,0,1
2025-05-30 23:30:00,3.1852,3.228,3.2195,3.1894,723609.9,3.459764532910151,32.75176002448734,0,3.3340000000000005,0.07754038676036921,-1.8648346499337474,1,3.489080773520739,3.178919226479262,0,1
2025-05-31 00:00:00,3.1082,3.2039,3.1891,3.1248,1980353.1,3.44271210771931,27.52765629019811,1,3.3188700000000004,0.08726863004238088,-2.223823152784143,1,3.493407260084762,3.1443327399152388,1,1
2025-05-31 00:30:00,3.1246,3.1892,3.1255,3.1399,499343.1,3.43877629663172,30.486891385767805,0,3.3033799999999998,0.09026727331419286,-1.8110661150800003,1,3.4839145466283856,3.122845453371614,0,1
2025-05-31 01:00:00,3.1206,3.1748,3.1399,3.1331,424351.1,3.435418870671056,23.518369536068647,1,3.2866099999999996,0.08912482021831851,-1.722415816648652,1,3.4648596404366367,3.1083603595633624,0,1
2025-05-31 01:30:00,3.0826,3.1449,3.1331,3.1177,815578.6,3.4285829191385764,17.098731384445642,1,3.2707,0.0894727126882251,-1.7100185677072395,1,3.4496454253764504,3.09175457462355,0,1
2025-05-31 02:00:00,3.101,3.1599,3.1172,3.131,250212.5,3.4266450549025094,16.68514412416843,1,3.257615,0.08982723344521547,-1.409539124648886,0,3.437269466890431,3.077960533109569,0,1
2025-05-31 02:30:00,3.0875,3.131,3.1297,3.0937,803072.8,3.420048925373162,15.892291446673624,1,3.247195,0.09625278929656317,-1.5947070326145933,1,3.4397005785931265,3.0546894214068736,0,1
2025-05-31 03:00:00,3.055,3.107,3.0942,3.0919,1143680.5,3.410557737126391,16.810946662943223,1,3.236815,0.10137300208947018,-1.4295226244962191,0,3.43956100417894,3.03406899582106,0,1
2025-05-31 03:30:00,3.0898,3.1176,3.0923,3.1076,420229.3,3.4074134653442827,20.74904319300161,1,3.2273850000000004,0.10428823052634424,-1.1485955739726676,0,3.4359614610526887,3.018808538947312,0,1
2025-05-31 04:00:00,3.0772,3.1403,3.1079,3.1353,617868.7,3.4030939642375166,22.939925571504446,1,3.21762,0.10325336033782505,-0.7972621881812373,0,3.42412672067565,3.0111132793243502,0,1
2025-05-31 04:30:00,3.1336,3.1615,3.1346,3.1588,486280.8,3.400174611637513,29.194363201276175,1,3.207745,0.09863308121784704,-0.49623310349493516,0,3.4050111624356942,3.010478837564306,0,1
2025-05-31 05:00:00,3.1381,3.1695,3.1588,3.1436,275144.6,3.3985467268704745,30.973201692524626,0,3.196355,0.09164525126239464,-0.5756435742530084,0,3.3796455025247893,3.0130644974752108,0,0
2025-05-31 05:30:00,3.1304,3.1589,3.1437,3.1304,109785.7,3.3978758555753577,37.334240054403224,0,3.18527,0.08498117500519295,-0.6456724091735287,0,3.355232350010386,3.015307649989614,0,0
2025-05-31 06:00:00,3.1299,3.1706,3.1322,3.1678,82852.0,3.397403517346611,41.86119873817039,0,3.17718,0.07792685234108675,-0.12036929143427161,0,3.3330337046821734,3.0213262953178264,0,0
2025-05-31 06:30:00,3.1611,3.1878,3.1661,3.1748,228921.2,3.396207128839905,47.51700680272105,0,3.1698399999999998,0.07013157108719266,0.07072421055323919,0,3.310103142174385,3.0295768578256146,0,0
2025-05-31 07:00:00,3.158,3.1796,3.1753,3.1753,79558.8,3.395787636295129,60.98303610265336,0,3.16166,0.05783851748846276,0.23582900448167454,0,3.2773370349769255,3.0459829650230743,0,0
2025-05-31 07:30:00,3.1705,3.19,3.1742,3.1789,196471.7,3.394798797159402,58.92857142857148,0,3.1548399999999996,0.045492803363771595,0.5288748597797055,0,3.245825606727543,3.0638543932724565,0,0
2025-05-31 08:00:00,3.1598,3.1871,3.1791,3.1629,68676.2,3.3944395185848886,56.546572934973604,0,3.1490599999999995,0.035114330557855795,0.39414107517149366,0,3.219288661115711,3.078831338884288,0,0
2025-05-31 08:30:00,3.1473,3.1754,3.163,3.1714,95784.9,3.3939286980575045,62.16583597643863,0,3.1473850000000003,0.033048740321563796,0.7266540196792456,0,3.213482480643128,3.0812875193568727,0,0
2025-05-31 09:00:00,3.1386,3.178,3.1714,3.1425,120786.8,3.3932551516719203,52.43334743969535,0,3.1435400000000002,0.028371768770345415,-0.03665615663296872,0,3.200283537540691,3.0867964624593096,0,0
2025-05-31 09:30:00,3.1391,3.1511,3.1423,3.1477,154460.4,3.3923741218895453,63.22233104799208,0,3.141455,0.026279278909438396,0.237639701664603,0,3.194013557818877,3.0888964421811234,0,0
2025-05-31 10:00:00,3.134,3.1659,3.1457,3.1415,174406.1,3.391391513814536,61.88878235858108,0,3.14229,0.025985905086372267,-0.03040109618556809,0,3.1942618101727445,3.0903181898272556,0,0
2025-05-31 10:30:00,3.1182,3.1556,3.1416,3.1466,160783.0,3.390466847412221,59.848484848484794,0,3.142625,0.025996657173770997,0.15290427432379994,0,3.194618314347542,3.0906316856524576,0,0
2025-05-31 11:00:00,3.1257,3.1478,3.1471,3.1307,216104.3,3.389208116490598,48.76476906552096,0,3.142505,0.026048426056098917,-0.45319436861851575,0,3.1946018521121977,3.090408147887802,0,0
2025-05-31 11:30:00,3.1224,3.1396,3.13,3.1346,139084.1,3.388396534163941,42.737094837935146,0,3.14335,0.025469083425329005,-0.34355378455818947,0,3.194288166850658,3.0924118331493418,0,0
2025-05-31 12:00:00,3.1296,3.1705,3.1336,3.1533,357001.2,3.3864888681195966,52.851263962375086,0,3.144465,0.025387963890914293,0.34799954962761676,0,3.1952409277818283,3.0936890722181714,0,0
2025-05-31 12:30:00,3.1507,3.1849,3.1533,3.1847,311259.2,3.3850057235772035,64.41848114710572,0,3.149015,0.02392328253748784,1.4916431281569111,0,3.1968615650749754,3.1011684349250244,0,0
2025-05-31 13:00:00,3.1799,3.217,3.1839,3.1862,517843.7,3.3828231035640073,56.03674540682409,0,3.15373,0.02121335478071952,1.530639558694953,-1,3.196156709561439,3.1113032904385607,0,-1
2025-05-31 13:30:00,3.1698,3.2018,3.1862,3.1845,159881.5,3.3821275915685978,53.29707681849086,0,3.157575,0.019294473574740484,1.3954773057529255,0,3.196163947149481,3.118986052850519,0,0
2025-05-31 14:00:00,3.1808,3.2487,3.1845,3.2435,1058694.2,3.378531062082248,66.58560311284052,0,3.162985,0.02653183341215924,3.0346564728203442,-1,3.2160486668243182,3.1099213331756816,-1,-1
2025-05-31 14:30:00,3.2359,3.2619,3.244,3.2599,619640.0,3.3768727972580357,68.54395604395609,0,3.16804,0.03421200774120476,2.6850221914735615,-1,3.2364640154824094,3.0996159845175906,-1,-1
2025-05-31 15:00:00,3.2442,3.2824,3.2593,3.277,472654.6,3.375789064721163,75.990888382688,-1,3.17471,0.0414373071163255,2.4685484438659313,-1,3.257584614232651,3.0918353857673493,-1,-1
2025-05-31 15:30:00,3.2505,3.3153,3.2774,3.2568,1187931.1,3.373312515016682,68.46885813148792,0,3.18103,0.043890115180144705,1.7263568274771277,-1,3.2688102303602893,3.0932497696397103,0,-1
2025-05-31 16:00:00,3.242,3.3098,3.2562,3.2962,647833.1,3.372123234781761,81.79561439801415,-1,3.18745,0.05071347272460769,2.144400573602031,-1,3.2888769454492155,3.0860230545507847,-1,-1
2025-05-31 16:30:00,3.2736,3.3151,3.2948,3.2812,902052.9,3.3706492768238228,76.54075546719699,-1,3.1927700000000003,0.054737777775404166,1.6155204612587482,-1,3.3022455555508086,3.083294444449192,0,-1
2025-05-31 17:00:00,3.2652,3.2832,3.2822,3.2745,168176.5,3.370328077705193,76.388888888889,-1,3.19773,0.05749637151022805,1.3352146923974773,0,3.312722743020456,3.0827372569795437,0,-1
2025-05-31 17:30:00,3.2302,3.296,3.276,3.2367,958534.4,3.368164577610083,65.82367404285216,0,3.20062,0.05795091934241973,0.6225958174504709,0,3.316521838684839,3.0847181613151604,0,0
2025-05-31 18:00:00,3.233,3.2749,3.2354,3.252,243421.3,3.3676232263304593,71.34811686026046,-1,3.205075,0.05832217123783021,0.8045825284632468,0,3.32171934247566,3.0884306575243397,0,-1
2025-05-31 18:30:00,3.2394,3.2575,3.2519,3.2552,239236.3,3.367084143670187,71.27734650670432,-1,3.209265,0.0587839154065665,0.7814212388252868,0,3.326832830813133,3.0916971691868667,0,-1
2025-05-31 19:00:00,3.2549,3.2791,3.2549,3.2672,89635.3,3.366911665994898,70.58185760751715,-1,3.2155,0.05793681676483575,0.8923514077386924,0,3.3313736335296715,3.0996263664703285,0,-1
2025-05-31 19:30:00,3.2542,3.2691,3.2665,3.2576,72211.6,3.366763759690694,64.299725382503,0,3.220995,0.05635810757534122,0.6495072594668931,0,3.3337112151506822,3.1082787848493174,0,0
2025-05-31 20:00:00,3.2469,3.2604,3.2571,3.2582,100531.2,3.3665486347609184,64.17322834645674,0,3.2268299999999996,0.053671663600863576,0.5844797402459424,0,3.334173327201727,3.1194866727982724,0,0
2025-05-31 20:30:00,3.2522,3.2845,3.2575,3.276,178501.8,3.3662223668139806,66.93817104776011,0,3.2333,0.051235226368707386,0.8334109757360137,0,3.335770452737415,3.130829547262585,0,0
2025-05-31 21:00:00,3.2644,3.2936,3.2765,3.269,280381.3,3.3657397559013775,55.845942228335666,0,3.240215,0.04569193496726418,0.6299798863983976,0,3.3315988699345285,3.1488311300654717,0,0
2025-05-31 21:30:00,3.2691,3.2918,3.2705,3.2805,121208.8,3.365543745543512,54.831144465290826,0,3.2475099999999997,0.03911610114033774,0.8433867138660193,0,3.3257422022806753,3.169277797719324,0,0
2025-05-31 22:00:00,3.2628,3.2863,3.281,3.2688,113022.9,3.365345029082381,48.02694898941289,0,3.2532850000000004,0.03242971793376019,0.47841920893947093,0,3.318144435867521,3.18842556413248,0,0
2025-05-31 22:30:00,3.2562,3.2727,3.27,3.259,54424.9,3.365239353781097,50.55724417426539,0,3.257,0.028130129941513045,0.07109814295767895,0,3.3132602598830263,3.200739740116974,0,0
2025-05-31 23:00:00,3.2485,3.2866,3.2585,3.258,288507.4,3.364692181223085,37.987421383647785,0,3.2605899999999997,0.022670846105913054,-0.11424364083721249,0,3.305931692211826,3.2152483077881735,0,0
2025-05-31 23:30:00,3.245,3.259,3.2585,3.2479,87617.8,3.364504595302318,39.195327709279596,0,3.26376,0.014392519987099202,-1.1019612975501278,0,3.2925450399741982,3.2349749600258018,0,0
2025-06-01 00:00:00,3.2195,3.2494,3.2477,3.2254,321535.6,3.3637062716798494,35.55032371983509,0,3.2628549999999996,0.01619029842708267,-2.3134224590539922,1,3.295235596854165,3.230474403145834,1,1
2025-06-01 00:30:00,3.2233,3.248,3.2246,3.246,65814.8,3.3635534460716574,53.04518664047156,0,3.26216,0.016616554839585188,-0.9725240975645941,0,3.2953931096791704,3.22892689032083,0,0
2025-06-01 01:00:00,3.236,3.2664,3.2455,3.2412,136533.4,3.363259848999048,46.2025316455697,0,3.2603700000000004,0.016860264716661064,-1.1369928243805594,0,3.2940905294333227,3.226649470566678,0,0
2025-06-01 01:30:00,3.2108,3.244,3.2415,3.2234,166791.3,3.3628358247906345,39.85969387755095,0,3.2587,0.018777590227101435,-1.879900433073267,1,3.296255180454203,3.2211448195457972,0,1
2025-06-01 02:00:00,3.1977,3.2328,3.222,3.2289,222796.3,3.362247728782347,37.25881570192941,0,3.255335,0.01770323416780351,-1.4932299798687052,0,3.2907414683356073,3.219928531664393,0,0
2025-06-01 02:30:00,3.2288,3.257,3.2288,3.243,407303.2,3.3613575977319927,45.28423772609811,0,3.253425,0.016803629777053845,-0.6204016714433902,0,3.2870322595541075,3.2198177404458925,0,0
2025-06-01 03:00:00,3.2211,3.247,3.2417,3.2371,214523.5,3.360863301634742,43.41036851967514,0,3.2515550000000006,0.01641130787950381,-0.8807951265147927,0,3.2843776157590083,3.218732384240993,0,0
