start,low,high,open,close,volume,obv_signal,OBV,SMA10,VWAP,vwap_signal,prev_close,prev_vwap,adx_signal,ADX,+DI,-DI,signal
2025-06-01 14:30:00,2509.21,2520.39,2513.67,2510.93,1287.44905245,0,-23978.51922966,2498.293,2565.1652083350914,0,2513.63,2565.4778579069307,-1,28.727489196918636,21.213484642395535,26.610899002800505,-1
2025-06-01 15:00:00,2504.89,2521.05,2510.84,2518.71,992.31830531,1,-22986.20092435,2500.5919999999996,2564.9331237814945,0,2510.93,2565.1652083350914,-1,27.809965382433067,19.324490322096015,26.621742619392847,0
2025-06-01 15:30:00,2516.49,2526.6,2518.72,2524.67,1192.12836499,1,-21794.07255936,2503.545,2564.699604721918,0,2518.71,2564.9331237814945,-1,26.404338331087335,21.337813298946973,25.114976334487626,0
2025-06-01 16:00:00,2522.11,2544.11,2524.31,2538.35,2747.86662748,1,-19046.205931880002,2507.293,2564.325033892083,0,2524.67,2564.699604721918,1,25.367741219181514,28.159531557633827,22.17389156812058,1
2025-06-01 16:30:00,2533.46,2550.0,2538.28,2540.43,1965.94243312,1,-17080.263498760003,2511.445,2564.1200837660353,0,2538.35,2564.325033892083,0,24.800813710421718,28.804818512348795,20.253570396715602,1
2025-06-01 17:00:00,2534.78,2545.49,2540.38,2545.23,1421.3340892,1,-15658.929409560003,2516.5119999999997,2563.9775979345245,0,2540.43,2564.1200837660353,0,24.27438102371619,27.16434281069735,19.10010053217697,1
2025-06-01 17:30:00,2538.32,2548.55,2545.28,2540.46,1039.65947553,0,-16698.588885090005,2521.995,2563.8773619451845,0,2545.23,2563.9775979345245,0,24.00078840024698,27.316403386051885,18.0430736624236,0
2025-06-01 18:00:00,2513.88,2540.56,2540.44,2517.49,2164.14827603,-1,-18862.737161120003,2524.511,2563.4944646750114,0,2540.46,2563.8773619451845,0,22.881512309521128,23.641687832193,27.938820316137697,-1
2025-06-01 18:30:00,2494.93,2526.28,2517.14,2521.35,2098.71800354,0,-16764.01915758,2527.125,2563.0398310208566,0,2517.49,2563.4944646750114,0,22.93116626069064,20.202595865098264,32.667634305454904,0
2025-06-01 19:00:00,2513.01,2527.76,2521.4,2519.91,1213.52998453,-1,-17977.54914211,2527.7529999999997,2562.8127867899148,0,2521.35,2563.0398310208566,0,22.855504009920423,19.504549437810297,30.425112558663713,-1
2025-06-01 19:30:00,2518.47,2528.6,2519.95,2527.73,1328.53900002,0,-16649.010142090003,2529.433,2562.5941382721394,0,2519.91,2562.8127867899148,0,22.71245796940327,18.96278646506473,28.955019109557554,0
2025-06-01 20:00:00,2520.76,2529.7,2527.64,2528.61,1007.53070286,0,-15641.479439230003,2530.423,2562.4361998754202,0,2527.73,2562.5941382721394,0,22.47902406714499,18.67043535540029,27.683713812595094,0
2025-06-01 20:30:00,2525.43,2538.66,2528.62,2526.99,1194.43640896,-1,-16835.91584819,2530.6549999999997,2562.2713155812266,0,2528.61,2562.4361998754202,0,21.47093568599206,21.878464320405293,25.87327280900106,-1
2025-06-01 21:00:00,2525.77,2537.6,2526.74,2534.57,823.71312707,1,-16012.202721120002,2530.277,2562.1666688378345,0,2526.99,2562.2713155812266,0,20.534853617778627,20.58229030892109,24.340429218338716,1
2025-06-01 21:30:00,2532.8,2542.41,2534.57,2540.66,943.64495829,1,-15068.557762830002,2530.3,2562.0717791093302,0,2534.57,2562.1666688378345,0,19.243055450883496,22.034405592980548,23.1410596041208,1
2025-06-01 22:00:00,2536.51,2548.95,2540.73,2538.25,2215.57402773,0,-17284.13179056,2529.602,2561.876464694333,0,2540.66,2562.0717791093302,0,18.23525636424383,23.99728522117671,21.65362751204169,0
2025-06-01 22:30:00,2533.87,2541.23,2538.26,2536.29,731.85663426,0,-18015.98842482,2529.185,2561.8000725635075,0,2538.25,2561.876464694333,0,17.06532630072706,23.053166497345977,22.212921317183927,0
2025-06-01 23:00:00,2535.75,2546.99,2536.29,2539.58,1688.61153305,1,-16327.37689177,2531.394,2561.6513664649465,0,2536.29,2561.8000725635075,0,16.457431623592516,24.76649331678121,20.862982541509606,1
2025-06-01 23:30:00,2534.49,2543.89,2539.43,2540.38,1396.95203458,1,-14930.42485719,2533.297,2561.523023197853,0,2539.58,2561.6513664649465,0,15.770257738870841,23.481276716977263,20.475924110710707,1
2025-06-02 00:00:00,2530.0,2542.17,2540.4,2531.46,2006.09817034,-1,-16936.523027530002,2534.452,2561.2995270274237,0,2540.38,2561.523023197853,0,14.695275007292784,21.896956478004068,21.58367872020508,-1
2025-06-02 00:30:00,2527.92,2536.19,2532.01,2535.61,2120.46247883,1,-14816.060548700003,2535.2400000000002,2561.0559671716073,0,2531.46,2561.2995270274237,0,13.793923811325453,20.866633768935706,21.751539736372543,1
2025-06-02 01:00:00,2530.67,2543.62,2535.71,2532.28,923.12065388,-1,-15739.181202580003,2535.607,2560.9598478186917,0,2535.61,2561.0559671716073,0,13.364022965451765,23.550515927821635,20.152472256661834,-1
2025-06-02 01:30:00,2526.35,2533.68,2532.7,2527.34,737.3873433,-1,-16476.568545880004,2535.642,2560.8643982597778,0,2532.28,2560.9598478186917,0,12.52612400934747,22.540430997798254,21.815898050026338,-1
2025-06-02 02:00:00,2515.0,2528.84,2527.34,2520.84,1029.62353476,-1,-17506.192080640005,2534.269,2560.7005438818533,0,2527.34,2560.8643982597778,0,12.52273537628607,20.732331179928696,26.64431242023379,-1
2025-06-02 02:30:00,2508.65,2524.46,2520.96,2509.32,1545.44608652,-1,-19051.638167160007,2531.1349999999998,2560.4110294811676,0,2520.84,2560.7005438818533,0,13.002215052966417,18.870173147127367,27.85867842371852,-1
2025-06-02 03:00:00,2486.31,2511.42,2509.32,2495.41,2802.30978127,-1,-21853.947948430006,2526.8509999999997,2559.711948493156,0,2509.32,2560.4110294811676,0,14.752964441218184,16.357254976069573,35.996604686797454,-1
2025-06-02 03:30:00,2490.76,2504.15,2495.41,2497.6,1940.56632635,0,-19913.381622080007,2522.9820000000004,2559.2352998415377,0,2495.41,2559.711948493156,0,16.378660301737686,15.19519812280961,33.43932345400017,0
2025-06-02 04:00:00,2493.85,2502.73,2497.41,2497.82,1418.04313057,0,-18495.338491510007,2518.806,2558.8950960503753,0,2497.6,2559.2352998415377,0,17.888235029362935,14.461451829631885,31.824604156993274,0
2025-06-02 04:30:00,2488.56,2502.76,2497.81,2493.96,1062.66674145,-1,-19558.005232960008,2514.1639999999998,2558.629992232084,0,2497.82,2558.8950960503753,0,19.569974443067146,13.351203730675753,32.2413980457454,-1
2025-06-02 05:00:00,2487.86,2498.88,2493.96,2496.02,563.10096691,0,-18994.90426605001,2510.62,2558.4885608593668,0,2493.96,2558.629992232084,0,21.16865521615869,12.546199321127856,30.68041449097746,0
2025-06-02 05:30:00,2484.29,2496.2,2496.01,2494.12,543.97201143,-1,-19538.87627748001,2506.471,2558.346769506815,0,2496.02,2558.4885608593668,0,22.845553314370072,11.723484360059798,30.634144663329888,-1
2025-06-02 06:00:00,2485.79,2500.92,2494.08,2495.5,1258.23398723,0,-18280.64229025001,2502.793,2558.033438383694,0,2494.12,2558.346769506815,0,23.762334141893433,13.326604884602453,28.112155540815316,0
2025-06-02 06:30:00,2489.41,2501.06,2495.56,2495.85,599.65434287,0,-17680.98794738001,2499.6440000000002,2557.8883575356035,0,2495.5,2558.033438383694,0,24.594482118209335,12.551773565405297,26.315670633066134,0
2025-06-02 07:00:00,2495.6,2514.66,2495.88,2504.18,781.48195976,1,-16899.50598762001,2497.978,2557.7285197035303,0,2495.85,2557.8883575356035,0,23.71038324655916,18.502442009670002,23.652559864787637,1
2025-06-02 07:30:00,2501.29,2510.42,2504.19,2508.23,515.70613464,1,-16383.79985298001,2497.869,2557.6272039151577,0,2504.18,2557.7285197035303,0,22.88943429431257,17.584455541988607,22.479053693518388,1
2025-06-02 08:00:00,2505.0,2516.23,2508.24,2514.57,924.48534591,1,-15459.31450707001,2499.7850000000003,2557.4653121553633,0,2508.23,2557.6272039151577,0,21.500074744583266,19.69052777092393,21.09282273877563,1
2025-06-02 08:30:00,2491.2,2517.26,2514.52,2495.42,1320.99868206,-1,-16780.31318913001,2499.567,2557.1823712213154,0,2514.57,2557.4653121553633,0,21.360002524346697,17.06119081007262,25.347440226105043,-1
2025-06-02 09:00:00,2479.09,2496.23,2495.69,2484.75,2083.81608353,-1,-18864.12927266001,2498.2599999999998,2556.6266742408416,0,2495.42,2557.1823712213154,0,22.012277600932546,15.586941650779476,29.262309716986863,-1
2025-06-02 09:30:00,2476.13,2490.99,2484.42,2482.73,1339.77377123,-1,-20203.90304389001,2497.1369999999997,2556.2568178838287,0,2484.75,2556.6266742408416,0,22.789709029801422,14.423300984457754,28.56480479363368,-1
2025-06-02 10:00:00,2477.13,2490.92,2482.62,2483.55,2541.66815849,0,-17662.234885400012,2495.8900000000003,2555.5708492390077,0,2482.73,2556.2568178838287,0,23.51160964232252,13.421912647675402,26.581592878855435,0
2025-06-02 10:30:00,2478.35,2486.95,2483.68,2483.26,1069.89233526,-1,-18732.12722066001,2494.804,2555.2819435055653,0,2483.55,2555.5708492390077,0,24.181945925377825,12.82394409237285,25.397338659009755,-1
2025-06-02 11:00:00,2478.77,2489.99,2483.4,2484.22,1400.15103886,0,-17331.97618180001,2493.6760000000004,2554.914927992346,0,2483.26,2555.2819435055653,0,24.401082878283127,13.664593991557924,23.901229538177144,0
2025-06-02 11:30:00,2476.64,2487.77,2484.22,2482.19,1287.0051695,-1,-18618.98135130001,2492.31,2554.5708406124218,0,2484.22,2554.914927992346,0,24.76598621573759,12.855584041391824,23.619191750855148,-1
2025-06-02 12:00:00,2478.54,2486.51,2481.81,2485.17,1610.17049891,0,-17008.810852390012,2490.409,2554.1520136606505,0,2482.19,2554.5708406124218,-1,25.104825029088165,12.29426776081397,22.587901626566893,-1
2025-06-02 12:30:00,2483.12,2499.7,2485.06,2499.04,1276.28558945,1,-15732.525262940011,2489.49,2553.8724923538266,0,2485.17,2554.1520136606505,0,23.732135747484847,18.287329103066295,20.575236375978445,1
2025-06-02 13:00:00,2488.93,2503.88,2499.05,2501.64,4621.32234165,1,-11111.20292129001,2488.197,2552.951118745534,0,2499.04,2553.8724923538266,0,22.059700684658075,19.057590367327144,18.936751313515014,1
2025-06-02 13:30:00,2495.13,2521.3,2501.61,2506.13,6092.33159544,1,-5018.871325850011,2489.268,2551.9819246395846,0,2501.64,2552.951118745534,0,21.989422535986787,25.258567426712307,16.464990954326307,1
2025-06-02 14:00:00,2497.21,2542.68,2506.23,2532.43,7701.91223946,1,2683.040913609989,2494.036,2551.249886465924,0,2506.13,2551.9819246395846,0,23.140907992200532,29.530184849153162,13.233030037388223,1
2025-06-02 14:30:00,2517.87,2539.12,2532.31,2532.36,4089.8209714,0,-1406.7800577900111,2498.9990000000003,2550.9546510489477,0,2532.43,2551.249886465924,0,24.210144487256148,26.875128087100947,12.043249273648263,0
2025-06-02 15:00:00,2523.91,2557.76,2532.35,2540.91,4428.17384321,1,3021.393785419989,2504.7349999999997,2550.806536276747,0,2532.36,2550.9546510489477,1,25.994932549856525,30.64227321931467,10.433937149766901,1
2025-06-02 15:30:00,2535.12,2549.3,2540.79,2545.68,3543.30378633,1,6564.697571749989,2510.977,2550.720201269361,0,2540.91,2550.806536276747,1,27.652235750842596,28.900074042686835,9.840704507357968,1
2025-06-02 16:00:00,2531.2,2547.55,2545.69,2535.58,3684.10124598,0,2880.596325769989,2516.113,2550.5698669349417,0,2545.68,2550.720201269361,1,28.74502836208964,26.99428485169323,10.772813105078537,1
2025-06-02 16:30:00,2533.58,2555.0,2535.53,2548.01,2700.90917151,1,5581.505497279989,2522.695,2550.526199831601,0,2535.58,2550.5698669349417,1,30.081352958776794,27.657046962616015,9.855841268229039,1
2025-06-02 17:00:00,2540.08,2554.64,2548.13,2545.73,3555.01512041,0,2026.4903768699892,2528.7509999999997,2550.4843723930594,0,2548.01,2550.526199831601,1,31.32222579855772,26.034832561035465,9.277750351052507,1
2025-06-02 17:30:00,2539.92,2554.45,2545.5,2551.05,2249.2873971,1,4275.777773969989,2533.952,2550.470126861161,1,2545.73,2550.4843723930594,1,32.45380199313646,24.491007724401538,8.792891928947395,1
2025-06-02 18:00:00,2545.86,2567.1,2551.13,2558.33,6635.34045439,1,10911.118228359988,2539.621,2550.6057648876667,0,2551.05,2550.470126861161,1,34.04472402802546,27.484988180722436,8.042152666744936,1
2025-06-02 18:30:00,2538.4,2559.16,2558.33,2546.03,1808.75038916,0,9102.36783919999,2543.611,2550.5905478757168,-1,2558.33,2550.6057648876667,1,34.60109649940977,25.218592384159223,10.342138183166877,0
2025-06-02 19:00:00,2535.38,2550.63,2546.0,2539.65,5126.59188763,-1,3975.775951569989,2544.333,2550.45578207845,0,2546.03,2550.5905478757168,1,34.76259676575155,23.67424993962218,10.921521863016126,0
2025-06-02 19:30:00,2526.37,2540.89,2539.61,2534.1,4364.78918717,-1,-389.0132356000113,2544.507,2550.238898792278,0,2539.65,2550.45578207845,1,33.9229941700349,22.275525449584453,13.942438257036615,0
2025-06-02 20:00:00,2533.3,2549.24,2533.92,2543.62,2848.08631372,0,2459.0730781199886,2544.778,2550.1699890649807,0,2534.1,2550.238898792278,1,33.647972483947896,24.241272322752447,13.032151049193114,1
2025-06-02 20:30:00,2537.02,2545.66,2543.66,2541.25,1444.48795506,-1,1014.5851230599885,2544.335,2550.132320812764,0,2543.62,2550.1699890649807,1,33.39259520400997,23.351330831086436,12.553716922884895,0
2025-06-02 21:00:00,2541.17,2549.74,2541.25,2548.13,2498.73088446,1,3513.3160075199885,2545.59,2550.104682820792,0,2541.25,2550.132320812764,1,33.40233907147625,24.266670291427904,12.079993867649245,1
2025-06-02 21:30:00,2545.34,2562.93,2548.12,2562.03,3265.98688204,1,6779.302889559989,2546.9919999999997,2550.167653660885,1,2548.13,2550.104682820792,1,34.10846640558318,28.171485136844097,11.14996704353659,1
2025-06-02 22:00:00,2561.47,2585.35,2562.04,2582.35,6235.16780128,1,13014.47069083999,2550.654,2550.63246206284,0,2562.03,2550.167653660885,1,35.622225651568044,34.81993888886461,10.02190681534981,1
2025-06-02 22:30:00,2576.08,2586.62,2582.23,2586.21,3565.21343579,1,16579.68412662999,2554.17,2550.9569265578325,0,2582.35,2550.63246206284,1,37.06858996280785,33.775156449285184,9.562072166260412,1
2025-06-02 23:00:00,2583.96,2611.25,2586.21,2608.32,8096.22318507,1,24675.90731169999,2559.169,2552.0757127452416,0,2586.21,2550.9569265578325,1,39.07478534107479,40.181211361031394,8.477481657954344,1
2025-06-02 23:30:00,2602.51,2616.87,2608.59,2609.29,4080.1888144,1,28756.09612609999,2565.495,2552.713896375109,0,2608.32,2552.0757127452416,1,41.06002662877397,40.118116289092725,7.965491127873118,1
2025-06-03 00:00:00,2603.37,2625.44,2609.29,2616.69,5020.2103642,1,33776.30649029999,2573.1989999999996,2553.5555290272678,0,2609.29,2552.713896375109,1,43.08023607865048,40.00114722575512,7.241616783096388,1
2025-06-03 00:30:00,2616.58,2628.12,2616.8,2623.92,3074.68750514,1,36850.99399543999,2582.181,2554.1229754969404,0,2616.69,2553.5555290272678,1,45.00987832979389,39.18438821994646,6.889083415982071,1
2025-06-03 01:00:00,2618.83,2630.74,2623.92,2627.62,4002.99037326,1,40853.98436869999,2590.581,2554.8780941532987,0,2623.92,2554.1229754969404,1,46.855482421744114,38.30222886179637,6.535467359768027,1
2025-06-03 01:30:00,2627.01,2652.45,2627.6,2647.95,5726.61747066,1,46580.60183935999,2601.251,2556.179864432742,0,2627.62,2554.8780941532987,1,48.95133839042435,43.26950247147995,5.845281591974213,1
2025-06-03 02:00:00,2632.48,2649.99,2648.0,2633.04,4004.15978811,0,42576.442051249986,2609.742,2557.0265409703647,0,2647.95,2556.179864432742,1,50.8974903613417,40.12831406515199,5.420938123256634,1
2025-06-03 02:30:00,2615.48,2637.02,2632.96,2618.62,3912.68464374,0,38663.757407509984,2615.401,2557.6899951476003,0,2633.04,2557.0265409703647,1,50.90694815489989,36.60762349764615,11.869696060707247,1
2025-06-03 03:00:00,2596.04,2622.2,2617.83,2597.45,3954.09554913,-1,34709.66185837999,2616.911,2558.1632564431657,0,2618.62,2557.6899951476003,1,49.30197785732271,32.83930482828671,18.297379713363327,0
2025-06-03 03:30:00,2589.8,2607.85,2597.56,2605.08,3172.75436392,0,37882.41622229999,2618.798,2558.5020060395314,0,2597.45,2558.1632564431657,1,47.360579928286924,30.505930016927923,19.453665119765304,1
2025-06-03 04:00:00,2594.09,2606.63,2605.01,2600.79,3664.42385601,-1,34217.99236628999,2618.045,2558.8829412955056,0,2605.08,2558.5020060395314,1,45.55785327989655,28.96605687878065,18.47168632614006,0
2025-06-03 04:30:00,2591.39,2603.01,2600.54,2593.66,3708.79332779,-1,30509.199038499988,2616.482,2559.220737064356,0,2600.79,2558.8829412955056,1,43.673849219151045,27.57693624131614,18.700158193383356,0
2025-06-03 05:00:00,2593.82,2606.81,2593.84,2605.99,3691.76659951,0,34200.96563800999,2615.412,2559.6064463987846,0,2593.66,2559.220737064356,1,42.12768071927269,27.649847132678484,17.667559760859735,1
2025-06-03 05:30:00,2603.49,2619.64,2605.49,2616.41,3919.92762962,1,38120.89326762999,2614.6609999999996,2560.112049759628,0,2605.99,2559.6064463987846,1,41.324073676626824,31.17497358684299,16.465070432025993,1
2025-06-03 06:00:00,2606.29,2616.67,2616.4,2608.19,3364.36138117,-1,34756.53188645999,2612.718,2560.5159744999974,0,2616.41,2560.112049759628,1,40.57786713702709,29.772392716744495,15.724296979613817,0
2025-06-03 06:30:00,2606.74,2621.1,2608.2,2620.45,4269.92413833,1,39026.45602478999,2609.968,2561.0770426534327,0,2608.19,2560.5159744999974,1,40.09960728284035,29.840060103428495,14.736520801365561,1
2025-06-03 07:00:00,2609.92,2622.95,2620.31,2612.13,3270.38180344,0,35756.07422134999,2607.8769999999995,2561.4907552907102,0,2620.45,2561.0770426534327,1,39.74607449097674,28.93540536268458,13.884237454962673,1
2025-06-03 07:30:00,2609.65,2618.28,2612.24,2611.89,3088.54996518,0,32667.524256169992,2607.2039999999997,2561.863258053464,0,2612.13,2561.4907552907102,1,39.38878512490172,27.789063847253466,13.458129390826212,1
2025-06-03 08:00:00,2596.59,2613.72,2611.92,2607.19,3317.31789399,-1,29350.206362179993,2608.178,2562.2003845241998,0,2611.89,2561.863258053464,1,37.75435847171087,25.619435912557652,18.3598567607412,0
2025-06-03 08:30:00,2597.92,2611.59,2607.19,2609.06,3314.35484422,1,32664.561206399994,2608.576,2562.534797838963,0,2607.19,2562.2003845241998,1,36.236676579462234,24.008521043825183,17.205414237313928,1
2025-06-03 09:00:00,2602.75,2611.04,2609.2,2603.75,1636.68555817,-1,31027.875648229994,2608.872,2562.6967845008867,0,2609.06,2562.534797838963,1,34.82740053665992,23.06149654711965,16.52674066433709,0
2025-06-03 09:30:00,2602.71,2620.71,2603.73,2615.57,980.68529683,1,32008.560945059995,2611.0629999999996,2562.8092531712086,0,2603.75,2562.6967845008867,1,34.18221337437627,25.650690443813556,15.131113681669436,1
2025-06-03 10:00:00,2613.25,2620.1,2615.57,2618.45,651.9496651,1,32660.510610159996,2612.309,2562.890081003186,0,2615.57,2562.8092531712086,1,33.58311100939859,24.792649836667128,14.624963174779179,1
2025-06-03 10:30:00,2611.54,2622.41,2618.28,2613.04,1185.45740879,0,31475.053201369996,2611.972,2563.032123781801,0,2618.45,2562.890081003186,1,33.185272152001424,24.601146311535675,13.834131014485598,1
2025-06-03 11:00:00,2606.98,2619.89,2613.2,2609.77,2580.67982391,-1,28894.373377459997,2612.13,2563.318617692322,0,2613.04,2563.032123781801,1,32.269407118709275,23.009734661130906,15.224114198996256,0
2025-06-03 11:30:00,2602.36,2612.37,2609.94,2603.44,502.55246214,-1,28391.820915319997,2610.4289999999996,2563.3670444931463,0,2609.77,2563.318617692322,1,30.892686885855927,21.83054339491087,16.809185488379523,0
2025-06-03 12:00:00,2599.48,2610.71,2603.51,2609.51,3037.46439958,0,31429.285314899997,2610.1670000000004,2563.660888381907,0,2603.44,2563.3670444931463,1,29.295719761609323,20.55769294477384,17.324400524991283,1
2025-06-03 12:30:00,2604.96,2615.47,2609.73,2611.67,2126.00788114,1,33555.293196039995,2610.145,2563.8837764225773,0,2609.51,2563.660888381907,1,28.241694806078993,21.930435013570843,16.362834697991897,1
2025-06-03 13:00:00,2611.67,2629.73,2611.67,2623.39,2392.5179909,1,35947.811186939995,2611.765,2564.1898889953586,0,2611.67,2563.8837764225773,1,28.329827375534474,27.242350016887034,14.838722205777055,1
2025-06-03 13:30:00,2608.81,2634.84,2623.37,2629.32,6747.92528572,1,42695.73647265999,2613.791,2565.076209242761,0,2623.39,2564.1898889953586,1,28.72995627804251,26.280947835480728,12.964370751231499,1
2025-06-03 14:00:00,2615.41,2640.0,2629.05,2634.9,4798.21174,1,47493.94821265999,2616.906,2565.7506601237064,0,2629.32,2565.076209242761,1,29.404916092152842,25.677785933284035,11.488082652837358,1
2025-06-03 14:30:00,2628.73,2657.74,2634.9,2650.57,5051.98436363,1,52545.93257628999,2620.406,2566.6140911200937,0,2634.9,2565.7506601237064,1,30.88069775189721,30.16127275751557,10.036108435599782,1
2025-06-03 15:00:00,2636.92,2653.99,2650.32,2644.74,4988.17959322,0,47557.75298306999,2623.0350000000003,2567.443618288746,0,2650.57,2566.6140911200937,1,32.25106643594555,27.924760485117627,9.291913060829254,1
2025-06-03 15:30:00,2618.55,2647.37,2645.03,2625.51,13731.11701005,0,33826.63597301999,2624.282,2569.2230819930032,0,2644.74,2567.443618288746,1,31.512738837354878,24.607131946413336,15.760725809573827,1
2025-06-03 16:00:00,2610.29,2627.9,2625.52,2612.27,3688.70103992,-1,30137.93493309999,2624.532,2569.581331876479,0,2625.51,2569.2230819930032,1,30.101978860589075,22.822869971130956,18.019007806987076,0
2025-06-03 16:30:00,2605.07,2620.57,2612.09,2607.08,2532.89108753,-1,27605.04384556999,2624.896,2569.7938166757244,0,2612.27,2569.581331876479,1,28.363820607361724,21.355105505627392,19.026017884389123,0
2025-06-03 17:00:00,2604.65,2630.5,2607.06,2625.6,17939.20935812,0,45544.253203689994,2626.505,2571.566692606529,0,2607.08,2569.7938166757244,1,27.416172419199505,23.121457506060356,17.055972899254655,1
2025-06-03 17:30:00,2616.44,2626.51,2625.56,2621.06,2933.8501155,-1,42610.403088189996,2627.4440000000004,2571.8510584857863,0,2625.6,2571.566692606529,1,26.536213387334588,22.158892859530727,16.34591919607929,0
2025-06-03 18:00:00,2608.66,2621.47,2621.06,2615.12,1839.51181875,-1,40770.89126944,2626.617,2572.0053811738876,0,2621.06,2571.8510584857863,1,25.040592429570207,20.96331203531944,18.740862910382276,0
2025-06-03 18:30:00,2611.78,2622.22,2615.24,2619.82,1619.30336525,0,42390.19463469,2625.667,2572.1492692815714,0,2615.12,2572.0053811738876,0,23.70908663093979,20.340289997819443,17.893513445632905,0
2025-06-03 19:00:00,2619.92,2630.82,2620.06,2628.1,2431.31752753,1,44821.51216222,2624.987,2572.4026679500603,0,2619.82,2572.1492692815714,0,23.10748137405728,23.16296810388274,17.02030642242174,1
2025-06-03 19:30:00,2616.7,2628.2,2627.82,2626.74,4867.04376637,0,39954.46839585,2622.6040000000003,2572.880581379806,0,2628.1,2572.4026679500603,0,22.245208207897587,21.956608745192106,17.59214402300322,0
2025-06-03 20:00:00,2604.96,2627.74,2626.97,2606.21,3838.56300196,-1,36115.90539389,2618.7509999999997,2573.1719870611496,0,2626.74,2572.880581379806,0,20.871041882927635,19.761104568456354,20.98633091736591,-1
2025-06-03 20:30:00,2595.56,2621.01,2606.37,2616.95,2412.91362726,0,38528.819021150004,2617.895,2573.344833516742,0,2606.21,2573.1719870611496,0,20.27625301903321,17.639022092211388,22.699025946012153,0
2025-06-03 21:00:00,2602.7,2618.74,2616.81,2613.55,1870.31879447,-1,36658.50022668001,2618.023,2573.47945531623,0,2616.95,2573.344833516742,0,19.723949073988386,16.440702463629133,21.15695132313298,-1
2025-06-03 21:30:00,2575.75,2617.76,2613.55,2591.35,3741.57532425,-1,32916.92490243001,2616.45,2573.629325274441,0,2613.55,2573.47945531623,0,20.750258817857237,13.796983353952136,28.070599086558584,-1
2025-06-03 22:00:00,2588.22,2602.89,2591.65,2602.73,3489.38430382,0,36406.30920625001,2614.163,2573.7865775528926,0,2591.35,2573.629325274441,0,21.703260722878316,13.010224144970753,26.469901182791943,0
2025-06-03 22:30:00,2600.66,2612.1,2602.72,2606.42,1326.71261033,0,37733.02181658001,2612.6989999999996,2573.866551770839,0,2602.73,2573.7865775528926,0,21.736065943439552,16.094874012416156,25.260208058937337,0
2025-06-03 23:00:00,2592.31,2607.46,2606.42,2595.47,957.26833835,-1,36775.75347823001,2610.734,2573.9099154293717,0,2606.42,2573.866551770839,0,22.210877381556305,15.110046900290227,27.08702026617804,-1
2025-06-03 23:30:00,2588.13,2599.57,2595.47,2595.03,1414.34281977,-1,35361.410658460016,2608.255,2573.9628489374377,0,2595.47,2573.9099154293717,0,22.863075797599457,14.393826396014589,27.535021260406285,-1
2025-06-04 00:00:00,2592.48,2604.69,2595.03,2596.39,836.35599601,0,36197.76665447002,2605.084,2573.999569868446,0,2595.03,2573.9628489374377,0,22.983925397266066,15.81669365537677,26.112360374621087,0
2025-06-04 00:30:00,2584.05,2601.71,2596.53,2600.71,804.93742143,0,37002.704075900016,2602.4809999999998,2574.0313139522755,0,2596.39,2573.999569868446,0,23.548444368025606,14.638611497104534,27.722889088240198,0
2025-06-04 01:00:00,2600.16,2624.05,2600.74,2617.38,2615.48576911,1,39618.18984501001,2603.598,2574.2215797778395,0,2600.71,2574.0313139522755,0,22.26597965613539,22.359379131425243,25.00914520450644,1
2025-06-04 01:30:00,2606.47,2617.89,2617.38,2614.03,1081.55264474,0,38536.637200270015,2603.306,2574.2976253064458,0,2617.38,2574.2215797778395,0,21.075119566523046,21.286691733257747,23.80933573116955,0
2025-06-04 02:00:00,2612.9,2622.83,2614.11,2616.04,823.80569081,1,39360.44289108001,2603.555,2574.3620343490506,0,2614.03,2574.2976253064458,0,19.613177541974103,22.51033528399337,22.78570404981251,1
2025-06-04 02:30:00,2612.22,2618.48,2615.95,2614.0,1323.08246775,0,38037.360423330014,2605.8199999999997,2574.4594148087945,0,2616.04,2574.3620343490506,0,18.305008555406776,21.87193451014793,22.447561320689697,0
2025-06-04 03:00:00,2611.24,2642.56,2614.16,2635.92,3349.52670429,1,41386.887127620015,2609.139,2574.794575663332,0,2614.0,2574.4594148087945,0,18.42087958773869,29.163875034311932,19.472087954591377,1
2025-06-04 03:30:00,2628.38,2642.47,2636.07,2629.61,936.25926473,0,40450.62786289002,2611.458,2574.89357501735,0,2635.92,2574.794575663332,0,18.52847411776118,27.404026836278128,18.29707541395587,0
2025-06-04 04:00:00,2625.28,2635.72,2629.61,2630.94,1375.78467539,1,41826.41253828002,2615.005,2575.0314231733323,0,2629.61,2574.89357501735,0,18.368517253310277,26.145116637962072,18.820613736972707,1
2025-06-04 04:30:00,2624.77,2639.94,2630.78,2639.07,1255.30832088,1,43081.72085916002,2619.409,2575.1654901803786,0,2630.94,2575.0314231733323,0,18.47458228525266,26.257314063693716,17.55839411831499,1
2025-06-04 05:00:00,2621.61,2646.8,2639.22,2624.17,2389.17318802,0,40692.54767114002,2622.1870000000004,2575.403068255593,0,2639.07,2575.1654901803786,0,18.970197408205966,26.361800620576386,15.678115242166552,0
2025-06-04 05:30:00,2621.2,2631.18,2624.17,2626.49,879.53486427,1,41572.082535410016,2624.7650000000003,2575.4828537980493,0,2624.17,2575.403068255593,0,19.39059189460863,25.209949099993867,15.172580520609122,1
