start,low,high,open,close,volume,MA,STD,UpperBand,LowerBand,signal,bollingerbands_signal,EMA_Short,EMA_Long,MACD,Signal_Line,macdcrossover_signal
2025-05-27 14:45:00,3.6368,3.6598,3.6559,3.6524,178987,3.597885,0.04341915991090031,3.684723319821801,3.5110466801781994,1,0,3.623124617194705,3.58626765167474,0.03685696551996509,0.03515442039605629,1
2025-05-27 15:00:00,3.6285,3.658,3.6513,3.658,130719.8,3.6035899999999996,0.043448540645347776,3.690487081290695,3.516692918709304,1,0,3.628490060703212,3.5915811589580926,0.036908901745119405,0.03550531666586892,1
2025-05-27 15:15:00,3.6579,3.6891,3.6579,3.6675,450707.5,3.6099250000000005,0.0430464849717252,3.6960179699434508,3.52383203005655,1,0,3.634491589825795,3.5972047768130486,0.03728681301274639,0.035861615935244416,1
2025-05-27 15:30:00,3.6578,3.685,3.6675,3.6631,247727.8,3.6157000000000004,0.04197941851606904,3.6996588370321386,3.531741162967862,1,0,3.6388928836987495,3.6020859044565263,0.0368069792422232,0.03605068859664017,1
2025-05-27 15:45:00,3.6636,3.6901,3.6636,3.6872,234104.7,3.621705,0.0432326932211932,3.7081703864423865,3.5352396135576134,1,0,3.646324747745096,3.6083906522745615,0.0379340954705345,0.036427369971419044,1
2025-05-27 16:00:00,3.6667,3.72,3.688,3.6714,1076723.9,3.6276849999999996,0.041282037319675356,3.7102490746393504,3.545120925360649,1,0,3.650182478861235,3.6130580113653346,0.03712446749590059,0.03656678947631536,1
2025-05-27 16:15:00,3.6648,3.6849,3.6728,3.6753,92128.9,3.63401,0.03813008067958275,3.7102701613591655,3.5577498386408344,-1,0,3.6540467128825838,3.6176685290419766,0.0363781838406072,0.03652906834917373,-1
2025-05-27 16:30:00,3.6776,3.6948,3.6776,3.6876,234583.4,3.6408249999999995,0.03458492027641855,3.7099948405528367,3.5716551594471624,-1,0,3.659208757054494,3.6228486380018303,0.0363601190526639,0.03649527848987177,-1
2025-05-27 16:45:00,3.6674,3.6875,3.687,3.6717,151337.4,3.646385,0.029566255213813147,3.7055175104276263,3.5872524895723736,-1,0,3.661130486738418,3.6264672574091024,0.03466322932931565,0.03612886865776054,-1
2025-05-27 17:00:00,3.6591,3.6907,3.6715,3.6625,348862.1,3.651325,0.022412305712896492,3.696149611425793,3.606500388574207,-1,0,3.6613411810863536,3.629136349452873,0.03220483163348087,0.03534406125290461,-1
2025-05-27 17:15:00,3.6381,3.6665,3.6626,3.6493,490605,3.65276,0.021229086303067073,3.695218172606134,3.6103018273938656,-1,0,3.6594886916884533,3.6306299531971042,0.028858738491349012,0.034046996700593496,-1
2025-05-27 17:30:00,3.6451,3.6801,3.6488,3.6798,222970.8,3.65556,0.020898864235065585,3.697357728470131,3.6137622715298687,-1,0,3.662613508351768,3.634272178886208,0.02834132946556034,0.03290586325358687,-1
2025-05-27 17:45:00,3.6734,3.6903,3.68,3.6834,162295.9,3.6573800000000007,0.021684377107176248,3.700748754214353,3.6140112457856484,-1,0,3.665811430143804,3.6379112767464887,0.02790015339731511,0.031904721282332515,-1
2025-05-27 18:00:00,3.6776,3.6989,3.685,3.6944,355772.5,3.6599199999999996,0.022925040320229,3.7057700806404577,3.6140699193595416,-1,0,3.6702096716601416,3.6420956266171194,0.028114045043022173,0.031146586034470448,-1
2025-05-27 18:15:00,3.6782,3.699,3.6947,3.68,265986.6,3.662245,0.02245776093727305,3.7071605218745463,3.6173294781254537,-1,0,3.67171587602012,3.6449033579788144,0.026812518041305466,0.030279772435837453,-1
2025-05-27 18:30:00,3.6736,3.7364,3.6808,3.7278,355772.8,3.667805,0.024255644486873673,3.716316288973747,3.619293711026253,-1,-1,3.680344202786255,3.6510438499803834,0.029300352805871732,0.03008388850984431,-1
2025-05-27 18:45:00,3.6921,3.7296,3.7273,3.6962,324648.1,3.6716049999999996,0.0222777083532757,3.716160416706551,3.627049583293448,-1,0,3.6827835562037543,3.6543887499818366,0.0283948062219177,0.02974607205225899,-1
2025-05-27 19:00:00,3.6729,3.6959,3.6959,3.6911,215423.4,3.6741149999999996,0.021448697052806852,3.7170123941056135,3.6312176058943857,-1,0,3.6840630090954845,3.6571081018350338,0.02695490726045069,0.02918783909389733,-1
2025-05-27 19:15:00,3.6792,3.6966,3.6901,3.6936,127236.4,3.6774250000000004,0.018805286910584612,3.7150355738211696,3.639814426178831,-1,0,3.68553023846541,3.659811205402809,0.02571903306260115,0.028494077887638095,-1
2025-05-27 19:30:00,3.6936,3.7124,3.6936,3.7083,252081.4,3.68003,0.019312093293280118,3.7186541865865603,3.6414058134134395,-1,0,3.6890332787015008,3.6634029679655638,0.025630310735937023,0.02792132445729788,-1
2025-05-27 19:45:00,3.7013,3.712,3.7081,3.712,185984.7,3.6830100000000003,0.019422230887092166,3.7218544617741847,3.644165538225816,-1,0,3.6925666204397314,3.667002748116263,0.025563872323468573,0.02744983403053202,-1
2025-05-27 20:00:00,3.7016,3.7182,3.712,3.7016,260594.9,3.68519,0.018907361417961357,3.7230047228359227,3.6473752771640773,-1,0,3.693956371141311,3.6695655075150584,0.024390863626252646,0.026838039949676148,-1
2025-05-27 20:15:00,3.6994,3.7227,3.7016,3.7147,226241.3,3.6875500000000003,0.019518938172153798,3.726587876344308,3.6485121236556926,-1,0,3.6971476986580325,3.6729088032546837,0.02423889540334878,0.026318211040410676,-1
2025-05-27 20:30:00,3.7109,3.7283,3.716,3.7168,131196.5,3.690235,0.019671466779655766,3.7295779335593116,3.6508920664406883,-1,0,3.70017112963372,3.676160003013596,0.024011126620123946,0.025856794156353332,-1
2025-05-27 20:45:00,3.7025,3.7213,3.7144,3.7025,79432.2,3.691,0.019843970315808267,3.7306879406316162,3.6513120593683834,-1,0,3.7005294173823784,3.6781111139014775,0.022418303480900903,0.025169096021262848,-1
2025-05-27 21:00:00,3.6912,3.707,3.7027,3.7001,177146.5,3.6924350000000006,0.019384401623876172,3.731203803247753,3.653666196752248,-1,0,3.7004633531697047,3.679739920279146,0.02072343289055878,0.024279963395122034,-1
2025-05-27 21:15:00,3.6777,3.7082,3.7009,3.6787,99861.1,3.6926049999999995,0.01924059510514016,3.73108619021028,3.654123809789719,-1,0,3.69711514498975,3.6796628891473575,0.017452255842392628,0.022914421884576153,-1
2025-05-27 21:30:00,3.6737,3.6982,3.6777,3.6747,122843.5,3.6919600000000004,0.01962949981934938,3.731218999638699,3.6527010003613016,-1,0,3.693666661145173,3.6792952677290347,0.014371393416138467,0.021205816190888616,-1
2025-05-27 21:45:00,3.6656,3.6832,3.6743,3.6711,87381.4,3.69193,0.01966252379795649,3.731255047595913,3.6526049524040873,-1,0,3.690194867122839,3.6786882108602175,0.011506656262621373,0.01926598420523517,-1
2025-05-27 22:00:00,3.6567,3.684,3.6736,3.6675,135881.3,3.6921799999999996,0.019297030041459644,3.730774060082919,3.6535859399170802,-1,0,3.6867033491039405,3.6778594545002012,0.008843894603739244,0.017181566284935983,-1
2025-05-27 22:15:00,3.6365,3.6675,3.6675,3.6501,971978.9,3.6922200000000003,0.01920407303289008,3.7306281460657806,3.65381185393422,-1,1,3.6810720646264112,3.6758031986112973,0.005268866015113893,0.014799026230971566,-1
2025-05-27 22:30:00,3.6457,3.6756,3.6494,3.6743,130677.1,3.6919449999999996,0.019429345006159244,3.7308036900123183,3.653086309987681,-1,0,3.6800302085300403,3.675691850566016,0.004338357964024375,0.012706892577582129,-1
2025-05-27 22:45:00,3.6585,3.6807,3.6731,3.6675,116345,3.6911499999999995,0.020110732929142873,3.731371465858285,3.650928534141714,-1,0,3.6781024841408034,3.675085046820385,0.00301743732041837,0.010769001526149378,-1
2025-05-27 23:00:00,3.6596,3.6716,3.667,3.6644,126865.7,3.6896500000000003,0.02095658419334059,3.7315631683866815,3.647736831613319,-1,0,3.6759944096576027,3.674293561870727,0.0017008477868758476,0.008955370778294672,-1
2025-05-27 23:15:00,3.6625,3.6755,3.6656,3.6678,84436.6,3.68904,0.02142458990579561,3.731889179811591,3.6461908201884086,-1,0,3.674733731248741,3.67381255728771,0.0009211739610308634,0.007348531414841911,-1
2025-05-27 23:30:00,3.6657,3.6826,3.6671,3.6825,111889.2,3.686775,0.019411170820728903,3.725597341641458,3.647952658358542,-1,0,3.675928541825858,3.6744560715626946,0.001472470263163217,0.0061733191845061725,-1
2025-05-27 23:45:00,3.6718,3.6848,3.6819,3.6748,49906.1,3.6857049999999996,0.019454061272647843,3.7246131225452954,3.6467968774547037,-1,0,3.675754920006495,3.6744815477432358,0.001273372263259187,0.005193329800256776,-1
2025-05-28 00:00:00,3.6503,3.6798,3.6736,3.6517,148197.4,3.683735,0.02082554794881408,3.725386095897628,3.642083904102372,-1,0,3.672054163082419,3.6727940256881815,-0.0007398626057626423,0.004006691319052892,-1
2025-05-28 00:15:00,3.6496,3.6786,3.6536,3.6756,159436.6,3.682835,0.02076564153646557,3.724366283072931,3.6413037169270686,-1,0,3.6725996764543543,3.673001875637205,-0.00040219918285089307,0.0031249132186721355,-1
2025-05-28 00:30:00,3.6594,3.6814,3.6771,3.6638,94595.6,3.68061,0.02027167845464083,3.721153356909282,3.6400666430907185,-1,0,3.6712458800767616,3.6723202552196343,-0.0010743751428727855,0.0022850555463631516,-1
2025-05-28 00:45:00,3.654,3.6744,3.6624,3.6719,83037.2,3.678605,0.018943141377899358,3.7164912827557988,3.6407187172442015,-1,0,3.671346513911106,3.672289125203365,-0.0009426112922592544,0.0016395221786386705,-1
2025-05-28 01:00:00,3.6554,3.6767,3.6724,3.6607,48892.6,3.67656,0.01853330998357524,3.71362661996715,3.6394933800328495,-1,0,3.6697085886940126,3.6714306714845972,-0.0017220827905846114,0.0009672011847940142,-1
2025-05-28 01:15:00,3.6536,3.6753,3.661,3.6701,36099.9,3.67433,0.016244516483705805,3.7068190329674113,3.6418409670325884,-1,0,3.669768805818011,3.671332103226479,-0.0015632974084680562,0.0004611014661416001,-1
2025-05-28 01:30:00,3.6552,3.678,3.6692,3.6728,87118.5,3.67213,0.012805512793115611,3.6977410255862315,3.6465189744137687,-1,0,3.670235143384471,3.671440836320814,-0.0012056929363430946,0.00012774258564466115,-1
2025-05-28 01:45:00,3.6691,3.6946,3.672,3.6784,199054,3.6709250000000004,0.01076929724530815,3.692463594490617,3.649386405509384,-1,0,3.6714912751714754,3.6719563299266795,-0.00046505475520408623,9.183117474911672e-06,-1
2025-05-28 02:00:00,3.6608,3.682,3.6768,3.6658,81109.2,3.6692099999999996,0.008334576047684665,3.685879152095369,3.65254084790463,-1,0,3.6706156943758637,3.6715003054876663,-0.0008846111118026023,-0.00016957572838059113,-1
2025-05-28 02:15:00,3.6345,3.6655,3.6648,3.6413,484366.7,3.6673400000000003,0.010101610085312455,3.687543220170625,3.6471367798293755,-1,1,3.6661055875488078,3.6692632458219134,-0.003157658273105657,-0.0007671922373256044,-1
2025-05-28 02:30:00,3.6404,3.686,3.6421,3.6805,317031.3,3.66763,0.010402788087810748,3.6884355761756216,3.6468244238243783,-1,0,3.668320112541299,3.670095597983253,-0.00177548544195405,-0.0009688508782512936,-1
2025-05-28 02:45:00,3.6749,3.6862,3.6809,3.6809,48777.2,3.6681200000000005,0.010798128492811442,3.689716256985623,3.6465237430143778,1,0,3.6702554798426377,3.6708959240585677,-0.0006404442159300139,-0.0009031695457870376,1
2025-05-28 03:00:00,3.6784,3.7013,3.6816,3.7002,107453.9,3.669755,0.012958779791481575,3.695672559582963,3.6438374404170366,1,-1,3.6748623290976163,3.673066596350526,0.0017957327470905504,-0.00036338908721152006,1
2025-05-28 03:15:00,3.6849,3.7034,3.6987,3.6952,120746.1,3.6720099999999993,0.013278589810982372,3.698567179621964,3.6454528203780345,1,0,3.677991201544137,3.6747061077319683,0.0032850938121686823,0.0003663074926645204,1
2025-05-28 03:30:00,3.6904,3.7146,3.6928,3.7117,63642,3.6738800000000005,0.015977306274506366,3.705834612549013,3.641925387450988,1,-1,3.6831771705373466,3.677446396048119,0.005730774489227652,0.0014392008919771467,1
2025-05-28 03:45:00,3.7089,3.7272,3.7122,3.7237,121288.5,3.67669,0.019376624549886947,3.7154432490997737,3.637936750900226,1,-1,3.6894114519931396,3.6808725889334433,0.008538863059696311,0.0028591333255209798,1
2025-05-28 04:00:00,3.7045,3.7244,3.7233,3.7048,221670.7,3.67871,0.02011956104993406,3.7189491220998683,3.638470877900132,1,0,3.691778920917272,3.682644989753188,0.009133931164083897,0.004114092893233563,1
2025-05-28 04:15:00,3.6895,3.7196,3.7041,3.6926,289812.1,3.6799500000000003,0.02017592364023922,3.7203018472804787,3.639598152719522,1,0,3.6919052407761535,3.6833823979196185,0.008522842856534929,0.004995842885893837,1
2025-05-28 04:30:00,3.6909,3.7122,3.692,3.7057,105233.9,3.6811099999999994,0.02098111682341576,3.723072233646831,3.639147766353168,1,0,3.694027511425976,3.6850355536292763,0.008991957796699701,0.00579506586805501,1
2025-05-28 04:45:00,3.696,3.711,3.7069,3.7046,116189.8,3.6826,0.021559586950440687,3.725719173900881,3.6394808260991187,1,0,3.695654048129672,3.6864847718789595,0.00916927625071251,0.00646990794458651,1
2025-05-28 05:00:00,3.6936,3.7095,3.704,3.7082,114115.4,3.685425,0.020991774704943178,3.727408549409886,3.643441450590114,1,0,3.697584194571261,3.688093307295333,0.00949088727592784,0.0070741038108547765,1
2025-05-28 05:15:00,3.7023,3.7171,3.7075,3.7129,86296.3,3.68729,0.021717344511507784,3.7307246890230155,3.6438553109769845,1,0,3.6999404723295286,3.6899308400882713,0.010009632241257282,0.007661209496935278,1
2025-05-28 05:30:00,3.7104,3.7384,3.7131,3.7297,174031,3.690585,0.022931138907147448,3.7364472778142948,3.6447227221857053,1,0,3.7045188612019087,3.692876703785436,0.011642157416472454,0.008457399080842714,1
2025-05-28 05:45:00,3.7178,3.7284,3.7283,3.7225,111738,3.6931149999999997,0.023544275759780343,3.7402035515195604,3.646026448480439,1,0,3.707285190247769,3.695071022023552,0.012214168224216948,0.00920875290951756,1
2025-05-28 06:00:00,3.6951,3.7234,3.7225,3.6951,92536.4,3.6948350000000003,0.022273852383455146,3.7393827047669106,3.65028729523309,1,0,3.705410545594266,3.695073168540326,0.010337377053939889,0.009434477738402027,1
2025-05-28 06:15:00,3.6873,3.7048,3.6949,3.6943,59732.9,3.6960450000000002,0.021503426287576025,3.739051852575152,3.6530381474248483,-1,0,3.703701230887456,3.695015896796598,0.008685334090857921,0.009284649008893206,-1
2025-05-28 06:30:00,3.668,3.6932,3.6928,3.6833,265111.8,3.6965700000000004,0.02102898000379365,3.738627960007588,3.654512039992413,-1,0,3.7005625799816935,3.694148052589443,0.00641452739225068,0.008710624685564702,-1
2025-05-28 06:45:00,3.6751,3.6927,3.6824,3.692,85295.5,3.6972499999999995,0.020626541409704876,3.7385030828194092,3.6559969171805897,-1,0,3.69924525998451,3.693988937582817,0.0052563224016926036,0.008019764228790282,-1
2025-05-28 07:00:00,3.692,3.7174,3.692,3.7168,51361.1,3.6998000000000006,0.019663859448770797,3.7391277188975423,3.660472281102459,-1,0,3.7019459892176623,3.695678645910016,0.006267343307646112,0.007669280044561449,-1
2025-05-28 07:15:00,3.7025,3.7164,3.7162,3.7129,60525.4,3.70338,0.014215839942230909,3.731811679884462,3.674948320115538,-1,0,3.7036312216457143,3.6969543017685336,0.006676919877180776,0.007470808011085315,-1
2025-05-28 07:30:00,3.7081,3.7275,3.714,3.7275,145894.3,3.7057300000000004,0.014118934654903976,3.7339678693098084,3.6774921306901924,1,0,3.7073033413925276,3.6992169460819757,0.008086395310551886,0.007593925470978629,1
2025-05-28 07:45:00,3.7145,3.7279,3.7271,3.7185,80569.9,3.70761,0.013105639605668308,3.7338212792113366,3.681398720788663,1,0,3.7090259042552156,3.7006453204462737,0.00838058380894191,0.007751257138571286,1
2025-05-28 08:00:00,3.7118,3.7253,3.7192,3.7136,41248.4,3.70828,0.013049283101904978,3.7343785662038096,3.68218143379619,1,0,3.709729611292875,3.7016049263391424,0.00812468495373242,0.007825942701603512,1
2025-05-28 08:15:00,3.71,3.7339,3.7129,3.7281,52791.7,3.7099250000000006,0.01338305586219032,3.7366911117243813,3.68315888827562,1,0,3.7125558249401247,3.703567524388095,0.008988300552029926,0.008058414271688795,1
2025-05-28 08:30:00,3.7146,3.7381,3.7292,3.7377,102524.3,3.7112249999999998,0.014756831602595121,3.74073866320519,3.6817113367948093,1,0,3.716424159564721,3.7060958559149024,0.010328303649818515,0.008512392147314739,1
2025-05-28 08:45:00,3.7192,3.747,3.7373,3.7272,178327.5,3.7114000000000003,0.014932268132434836,3.74126453626487,3.6815354637351305,1,0,3.7180819811701484,3.707659125847132,0.010422855323016567,0.008894484782455105,1
2025-05-28 09:00:00,3.7112,3.7277,3.7273,3.7125,151770.3,3.711785,0.014852193706477137,3.7414893874129542,3.6820806125870456,1,0,3.7172232148362796,3.7080177091177147,0.009205505718564932,0.00895668896967707,1
2025-05-28 09:15:00,3.6977,3.7192,3.7136,3.7,40898,3.712155,0.014435426998587955,3.741025853997176,3.683284146002824,-1,0,3.714573489476852,3.7074238047386245,0.007149684738227524,0.008595288123387161,-1
2025-05-28 09:30:00,3.6925,3.7145,3.6992,3.7102,63308.1,3.7123800000000005,0.014364415096084323,3.741108830192169,3.683651169807832,-1,0,3.7139006449419516,3.70762944883206,0.006271196109891797,0.008130469720688089,-1
2025-05-28 09:45:00,3.7,3.7109,3.7089,3.7095,154078.2,3.7126250000000005,0.014266186559391141,3.741157373118783,3.684092626881218,-1,0,3.7132236226431896,3.7077680081778333,0.005455614465356362,0.0075954986696217435,-1
2025-05-28 10:00:00,3.6744,3.7095,3.7093,3.6924,144762.9,3.7118349999999998,0.014945419118631694,3.7417258382372633,3.681944161762736,-1,0,3.7100199883903913,3.7066296372016976,0.0033903511886936855,0.006754469173436133,-1
2025-05-28 10:15:00,3.6716,3.6951,3.6912,3.692,89157.7,3.7107900000000003,0.015584064060172495,3.7419581281203453,3.679621871879655,-1,0,3.7072476824841774,3.7055459603719423,0.0017017221122350712,0.005743919761195921,-1
2025-05-28 10:30:00,3.6906,3.7017,3.6918,3.6956,66979.3,3.7090850000000004,0.015268484052555355,3.7396219681051113,3.6785480318948895,-1,0,3.7054557313327656,3.704809222566613,0.0006465087661524649,0.00472443756218723,-1
2025-05-28 10:45:00,3.6936,3.7126,3.6957,3.7077,79308.2,3.7083450000000004,0.014939191657127877,3.7382233833142564,3.6784666166857445,-1,0,3.705801003435417,3.7050233542283455,0.0007776492070714625,0.003935079891164077,-1
2025-05-28 11:00:00,3.7017,3.7154,3.7084,3.7017,33106.4,3.7086749999999995,0.014702233092109357,3.7380794661842183,3.6792705338157807,-1,0,3.7051700798299683,3.7047771798410607,0.00039289998890756905,0.0032266439107127756,-1
2025-05-28 11:15:00,3.6852,3.704,3.7017,3.6852,70817.6,3.70822,0.015299212226020653,3.7388184244520413,3.6776215755479584,-1,0,3.702097759856127,3.7033270183713527,-0.0012292585152255953,0.0023354634255251016,-1
2025-05-28 11:30:00,3.6849,3.6939,3.6849,3.6913,53826.6,3.70862,0.014706482637902437,3.7380329652758046,3.679207034724195,-1,0,3.7004365660321077,3.7024361281216227,-0.001999562089515017,0.0014684583225170779,-1
2025-05-28 11:45:00,3.6855,3.7011,3.6923,3.6876,47241.6,3.7084,0.014998210419561772,3.738396420839124,3.6784035791608765,-1,0,3.6984617097194756,3.701337155668169,-0.002875445948693489,0.0005996774682749646,-1
2025-05-28 12:00:00,3.6758,3.6938,3.688,3.6787,64137.8,3.7064949999999994,0.016243102989786627,3.738981205979573,3.674008794020426,-1,0,3.6954214466857103,3.699660329322379,-0.004238882636668606,-0.0003680345527137496,-1
2025-05-28 12:15:00,3.6774,3.7023,3.6776,3.7015,118123.3,3.7059250000000006,0.016206492363766267,3.7383379847275333,3.673512015272468,-1,0,3.6963566087340625,3.699796601224425,-0.003439992490362531,-0.000982426140243506,-1
2025-05-28 12:30:00,3.692,3.7136,3.7016,3.7086,101951.4,3.70498,0.015413889840010228,3.7358077796800204,3.6741522203199795,-1,0,3.6982402073903606,3.7004487048374304,-0.002208497447069746,-0.0012276404016087542,-1
2025-05-28 12:45:00,3.6921,3.713,3.7077,3.7076,24931.4,3.704435,0.015100201288305316,3.7346354025766106,3.6742345974233896,-1,0,3.6996801754841515,3.700978430405028,-0.0012982549208766514,-0.0012417633054623337,-1
2025-05-28 13:00:00,3.6874,3.7119,3.708,3.6874,424549.9,3.703125,0.015396816998463568,3.733918633996927,3.672331366003073,-1,0,3.697790917717359,3.6999726207453962,-0.0021817030280373295,-0.001429751249977333,-1
2025-05-28 13:15:00,3.6764,3.6986,3.6873,3.696,109928,3.70152,0.014289620819246956,3.7300992416384937,3.672940758361506,-1,0,3.6975153919146884,3.6996783525420334,-0.002162960627345001,-0.0015763931254508666,-1
2025-05-28 13:30:00,3.6783,3.7104,3.6961,3.683,203206.2,3.698785,0.012061390118012962,3.7229077802360258,3.6746622197639742,-1,0,3.695282254697044,3.698442919020401,-0.003160664323357043,-0.001893247365032102,-1
2025-05-28 13:45:00,3.6556,3.6831,3.6831,3.6593,147417.6,3.6953899999999997,0.013149340587827163,3.721688681175654,3.6690913188243455,-1,1,3.689746523205191,3.6955434435374084,-0.005796920332217237,-0.002673981958469129,-1
2025-05-28 14:00:00,3.6391,3.6663,3.6583,3.6448,196487.9,3.6920050000000004,0.016737335353537358,3.725479670707075,3.6585303292929257,-1,1,3.682831673481316,3.6917846699420447,-0.00895299646072889,-0.003929784858921081,-1
2025-05-28 14:15:00,3.6114,3.6492,3.644,3.6477,420088.1,3.6893900000000004,0.0193103163047474,3.7280106326094953,3.6507693673905055,-1,1,3.6774268006380364,3.6885191388352268,-0.011092338197190355,-0.005362295526574936,-1
2025-05-28 14:30:00,3.6275,3.6483,3.6473,3.6369,95867.4,3.685725,0.02193096525103287,3.729586930502066,3.6418630694979344,-1,1,3.6711919082321844,3.6846954989215064,-0.013503590689321943,-0.0069905545591243375,-1
2025-05-28 14:45:00,3.5681,3.6432,3.6362,3.5786,757978.5,3.6791799999999997,0.031782279074317125,3.742744558148634,3.6156154418513653,-1,1,3.6569469992733867,3.676836573075469,-0.01988957380208234,-0.009570358407715938,-1
2025-05-28 15:00:00,3.5378,3.5961,3.5814,3.5406,1424444.4,3.6715899999999997,0.044170505758336205,3.759931011516672,3.5832489884833274,-1,1,3.639047460923635,3.6667449750698786,-0.027697514146243662,-0.013195789555421484,-1
2025-05-28 15:15:00,3.5392,3.5669,3.5413,3.5648,415245,3.6652299999999998,0.04986728808600324,3.764964576172006,3.5654954238279934,-1,1,3.6276247746276913,3.6591934954350727,-0.03156872080738138,-0.016870375805813465,-1
2025-05-28 15:30:00,3.5549,3.5698,3.5647,3.5651,148697.2,3.658705,0.05404693355145655,3.766798867102913,3.5506111328970866,-1,0,3.6180055785311236,3.6522236068843266,-0.03421802835320298,-0.020339906315291367,-1
2025-05-28 15:45:00,3.5456,3.5696,3.5648,3.5466,127179.7,3.6506499999999997,0.05820549350090531,3.7670609870018104,3.534239012998189,-1,0,3.607020104910951,3.6443996360040063,-0.03737953109305536,-0.023747831270844167,-1
2025-05-28 16:00:00,3.5471,3.5716,3.5471,3.5685,312143.8,3.64399,0.059659171439450806,3.7633083428789016,3.5246716571210985,-1,0,3.6010939349246507,3.6387774407444504,-0.037683505819799734,-0.02653496618063528,-1
2025-05-28 16:15:00,3.567,3.5822,3.5675,3.5757,115470.1,3.6385149999999995,0.060693737429470734,3.759902474858941,3.517127525141058,-1,0,3.5971871757054736,3.634105037726343,-0.03691786202086922,-0.02861154534868207,-1
2025-05-28 16:30:00,3.5593,3.5755,3.5755,3.5647,158780.4,3.6321849999999998,0.06149535091541574,3.755175701830831,3.5091942981691684,-1,0,3.5921891486738624,3.6289639238206877,-0.036774775146825256,-0.03024419130831071,-1
2025-05-28 16:45:00,3.5583,3.573,3.5648,3.573,118161.1,3.626455,0.061399155445928076,3.749253310891856,3.5036566891081438,-1,0,3.5892369719548065,3.6248184479821184,-0.035581476027311876,-0.03131164825211095,-1
2025-05-28 17:00:00,3.5728,3.5958,3.573,3.5828,276186.2,3.62166,0.060846505759635953,3.7433530115192717,3.499966988480728,-1,0,3.588246668577144,3.6217059703538133,-0.033459301776669115,-0.03174117895702258,-1
2025-05-28 17:15:00,3.5826,3.6061,3.5827,3.5888,146615.9,3.6160249999999996,0.05822548614517169,3.732475972290343,3.4995740277096563,1,0,3.5883317964883528,3.6192684910683455,-0.030936694579992707,-0.03158028208161661,1
2025-05-28 17:30:00,3.5555,3.5898,3.5884,3.5606,402177.7,3.608625,0.0551650812036921,3.718955162407384,3.4982948375926157,1,0,3.5840653662593756,3.6149226769151346,-0.03085731065575903,-0.031435687796445094,1
2025-05-28 17:45:00,3.5607,3.5745,3.5607,3.5681,45038,3.6016500000000002,0.050624390834535356,3.702898781669071,3.5004012183309294,1,0,3.5816091560656256,3.6114543304769766,-0.02984517441135104,-0.031117585119426285,1
2025-05-28 18:00:00,3.564,3.5852,3.5681,3.5833,124633.8,3.5964450000000006,0.04652988258832745,3.6895047651766553,3.503385234823346,1,0,3.581869285901683,3.609368824515719,-0.0274995386140362,-0.030393975818348268,1
2025-05-28 18:15:00,3.5578,3.5853,3.5842,3.5588,257443.3,3.5895849999999996,0.040846519854325344,3.67127803970865,3.507891960291349,1,0,3.5783201649937317,3.605622985662703,-0.02730282066897116,-0.02977574478847285,1
2025-05-28 18:30:00,3.5539,3.5661,3.5588,3.5644,50719.6,3.5836550000000003,0.03472065174926817,3.6530963034985366,3.514213696501464,1,0,3.576178601148542,3.602569431169169,-0.026390830020627032,-0.02909876183490369,1
2025-05-28 18:45:00,3.5361,3.568,3.5632,3.5407,224791.9,3.577725,0.031055652506923038,3.639836305013846,3.515613694986154,1,0,3.5707203548179973,3.597986510341823,-0.02726615552382583,-0.02873224057268812,1
2025-05-28 19:00:00,3.5395,3.5624,3.5406,3.5518,63171,3.5730750000000002,0.027207987894408845,3.627490975788818,3.5186590242111824,1,0,3.567809530999844,3.59456528735354,-0.02675575635369576,-0.028336943728889646,1
2025-05-28 19:15:00,3.5393,3.5536,3.551,3.5414,148465,3.56776,0.021685124661344406,3.6111302493226884,3.524389750677311,1,0,3.5637465262306374,3.5906271179199445,-0.02688059168930712,-0.028045673320973144,1
2025-05-28 19:30:00,3.5146,3.55,3.5408,3.5183,347987.9,3.5618299999999996,0.017617727316215626,3.597065454632431,3.5265945453675682,-1,1,3.5567547529643853,3.5852695536295784,-0.028514800665193185,-0.028139498789817155,-1
2025-05-28 19:45:00,3.5178,3.5342,3.5178,3.5222,117051.2,3.55901,0.01923204288897165,3.597474085777943,3.5205459142220565,-1,0,3.5514386371237108,3.5805977348422022,-0.029159097718491456,-0.028343418575552018,-1
2025-05-28 20:00:00,3.5176,3.5413,3.5222,3.5344,89134.1,3.5587000000000004,0.019591029096289538,3.5978820581925794,3.5195179418074214,-1,0,3.5488173083354475,3.5771756804094466,-0.02835837207399905,-0.028346409275241426,-1
2025-05-28 20:15:00,3.5279,3.5529,3.5336,3.5504,119411.9,3.5579799999999997,0.01961963570666348,3.597219271413327,3.5187407285866725,1,0,3.5490607993607632,3.5751922966754135,-0.026131497314650254,-0.027903426883123195,1
2025-05-28 20:30:00,3.5381,3.5615,3.5517,3.5576,76294.3,3.557605,0.0195479296251701,3.5967008592503404,3.51850914074966,1,0,3.5503745225360306,3.573889163588346,-0.023514641052315266,-0.02702566971696161,1
2025-05-28 20:45:00,3.5543,3.5656,3.558,3.5646,91417.2,3.5585050000000003,0.019428586507598565,3.5973621730151972,3.5196478269848033,1,0,3.552563057530487,3.5732010773966163,-0.02063801986612912,-0.025748139746795115,1
