start,low,high,open,close,volume,fibonacciretracement_signal,FlowMinMax,ew_0,ew_1,ew_2,ew_3,ew_4,ew_5,ew_a,ew_b,ew_c,signal
2025-05-31 20:00:00,104584.71,104783.09,104767.77,104736.15,26.97794086,0,-1,,,,,104736.15,,,,,0
2025-05-31 20:30:00,104726.72,104878.68,104736.16,104843.99,34.80591249,0,0,,,,,,,,,,0
2025-05-31 21:00:00,104700.0,104954.54,104843.99,104855.1,55.53131424,0,0,,,,,,,,,,0
2025-05-31 21:30:00,104800.0,104950.58,104855.11,104926.82,52.00144924,0,1,,,,,,104926.82,,,,0
2025-05-31 22:00:00,104783.58,104965.5,104928.19,104806.82,51.82407612,0,0,,,,,,,,,,0
2025-05-31 22:30:00,104657.29,104828.09,104806.83,104682.5,51.58352429,0,-1,,,,,,,104682.5,,,0
2025-05-31 23:00:00,104522.68,104905.38,104682.5,104702.33,69.22454233,0,1,,,,,,,,104702.33,,0
2025-05-31 23:30:00,104637.66,104760.07,104702.34,104645.87,17.50725875,0,0,,,,,,,,,,0
2025-06-01 00:00:00,104424.69,104708.44,104645.87,104427.14,34.74138069,0,-1,,,,,,,,,104427.14,0
2025-06-01 00:30:00,104382.1,104539.58,104427.14,104510.41,33.30276296,0,1,,,,,,,,,,0
2025-06-01 01:00:00,104338.66,104569.28,104509.01,104437.8,29.03267124,0,0,,,,,,,,,,0
2025-06-01 01:30:00,104029.5,104467.25,104437.8,104188.13,64.29917778,-1,-1,,,,,,,,,,-1
2025-06-01 02:00:00,103976.1,104271.16,104187.54,104225.36,31.75154912,0,0,,,,,,,,,,0
2025-06-01 02:30:00,104220.84,104388.91,104225.36,104248.98,21.50835609,0,1,,,,,,,,,,0
2025-06-01 03:00:00,104023.08,104288.1,104248.99,104201.25,44.36935328,0,-1,,,,,,,,,,0
2025-06-01 03:30:00,104201.24,104520.32,104201.25,104429.76,24.95475886,0,0,,,,,,,,,,0
2025-06-01 04:00:00,104412.34,104579.86,104429.76,104571.84,20.10417272,0,0,,,,,,,,,,0
2025-06-01 04:30:00,104571.83,104800.0,104571.83,104687.77,29.39628042,0,1,,,,,,,,,,0
2025-06-01 05:00:00,104620.24,104771.52,104687.78,104633.75,24.26336826,0,0,,,,,,,,,,0
2025-06-01 05:30:00,104504.01,104698.47,104633.76,104592.74,11.32268609,0,0,,,,,,,,,,0
2025-06-01 06:00:00,104250.51,104593.14,104592.73,104376.44,28.9896305,0,0,,,,,,,,,,0
2025-06-01 06:30:00,104279.43,104436.32,104376.44,104314.69,20.33767133,0,-1,,,,,,,,,,0
2025-06-01 07:00:00,104246.72,104438.65,104314.7,104406.45,15.22482724,0,1,,,,,,,,,,0
2025-06-01 07:30:00,104278.01,104406.49,104406.46,104339.62,14.8169209,0,-1,,,,,,,,,,0
2025-06-01 08:00:00,104272.38,104389.98,104335.98,104342.86,14.55823842,0,0,,,,,,,,,,0
2025-06-01 08:30:00,104316.59,104452.97,104338.6,104446.67,13.7232074,0,1,,,,,,,,,,0
2025-06-01 09:00:00,104053.52,104520.49,104446.67,104088.12,33.07811721,-1,0,,,,,,,,,,-1
2025-06-01 09:30:00,103808.08,104097.63,104097.63,103989.75,114.6557336,0,0,,,,,,,,,,0
2025-06-01 10:00:00,103897.89,104101.89,103989.75,103984.05,24.04181883,0,0,,,,,,,,,,0
2025-06-01 10:30:00,103820.89,104008.23,103981.12,103983.23,15.64912962,0,-1,,,,,,,,,,0
2025-06-01 11:00:00,103905.29,104126.27,103983.23,104117.31,12.77133762,0,0,,,,,,,,,,0
2025-06-01 11:30:00,104051.16,104216.06,104114.46,104148.26,28.47797071,0,1,,,,,,,,,,0
2025-06-01 12:00:00,104056.01,104260.12,104148.26,104109.75,34.55943475,0,0,,,,,,,,,,0
2025-06-01 12:30:00,103800.81,104120.97,104109.74,104018.0,41.05721221,0,-1,,,,,,,,,,0
2025-06-01 13:00:00,103999.19,104413.61,104018.01,104236.94,29.87526807,0,0,,,,,,,,,,0
2025-06-01 13:30:00,104224.31,104473.25,104236.94,104308.77,35.51098885,0,0,,,,,,,,,,0
2025-06-01 14:00:00,104299.45,104775.71,104308.77,104724.43,42.62749126,1,1,,,,,,,,,,1
2025-06-01 14:30:00,104617.12,104821.81,104725.03,104650.44,33.32177692,0,-1,,,,,,,,,,0
2025-06-01 15:00:00,104538.15,104875.46,104649.38,104827.37,38.33289763,0,1,,,,,,,,,,0
2025-06-01 15:30:00,104700.3,104860.0,104827.37,104767.63,38.40251044,0,-1,,,,,,,,,,0
2025-06-01 16:00:00,104707.29,105365.0,104767.62,105209.7,129.72338174,0,1,,,,,,,,,,0
2025-06-01 16:30:00,105011.52,105306.91,105209.67,105093.59,57.49721202,0,-1,,,,,,,,,,0
2025-06-01 17:00:00,105034.55,105265.44,105094.08,105164.63,32.93665354,0,1,,,,,,,,,,0
2025-06-01 17:30:00,105064.43,105261.01,105164.64,105106.98,35.87994692,0,0,,,,,,,,,,0
2025-06-01 18:00:00,104741.67,105124.91,105113.72,104785.51,39.70234117,0,-1,104785.51,,,,,,,,,0
2025-06-01 18:30:00,104395.06,105008.93,104785.52,104959.48,84.73976811,0,0,,,,,,,,,,0
2025-06-01 19:00:00,104866.87,105121.64,104955.55,105072.65,61.86153138,0,0,,,,,,,,,,0
2025-06-01 19:30:00,105030.86,105221.91,105077.83,105179.12,45.23478064,0,0,,,,,,,,,,0
2025-06-01 20:00:00,104931.69,105231.17,105179.12,105214.99,81.29324538,0,1,,105214.99,,,,,,,,0
2025-06-01 20:30:00,104954.09,105358.3,105220.0,105011.27,65.61529895,0,-1,,,105011.27,,,,,,,0
2025-06-01 21:00:00,104970.29,105228.84,105011.27,105210.64,41.53529398,0,0,,,,,,,,,,0
2025-06-01 21:30:00,105210.63,105574.0,105210.64,105547.53,142.21550541,1,1,,,,105547.53,,,,,,1
2025-06-01 22:00:00,105510.11,105809.45,105547.53,105533.48,173.1195465,0,-1,,,,,105533.48,,,,,0
2025-06-01 22:30:00,105471.38,105612.39,105533.5,105565.11,217.35449292,0,0,,,,,,,,,,0
2025-06-01 23:00:00,105512.23,105937.46,105565.11,105766.26,110.7337482,0,1,,,,,,105766.26,,,,0
2025-06-01 23:30:00,105646.57,105865.02,105766.27,105697.94,51.42746776,0,0,,,,,,,,,,0
2025-06-02 00:00:00,105449.4,105788.12,105697.93,105519.63,132.88338163,0,0,,,,,,,,,,0
2025-06-02 00:30:00,105474.67,105634.68,105519.62,105475.65,87.97739805,0,-1,,,,,,,105475.65,,,0
2025-06-02 01:00:00,105475.64,105698.68,105475.64,105528.9,54.9751591,0,1,,,,,,,,105528.9,,0
2025-06-02 01:30:00,105395.0,105529.53,105527.5,105444.35,259.06739599,0,0,,,,,,,,,,0
2025-06-02 02:00:00,105193.76,105483.18,105444.33,105323.31,99.06193548,0,0,,,,,,,,,,0
2025-06-02 02:30:00,105059.17,105415.12,105323.3,105076.0,53.88551794,0,0,,,,,,,,,,0
2025-06-02 03:00:00,104603.49,105100.12,105076.0,104866.53,84.82667426,0,-1,,,,,,,,,104866.53,0
2025-06-02 03:30:00,104843.97,105048.09,104866.51,104885.77,78.74959143,0,0,,,,,,,,,,0
2025-06-02 04:00:00,104777.01,105049.58,104885.77,104967.31,34.86980136,0,1,,,,,,,,,,0
2025-06-02 04:30:00,104750.0,105025.0,104967.31,104825.12,25.90847383,0,-1,,,,,,,,,,0
2025-06-02 05:00:00,104736.31,104975.97,104825.11,104867.18,24.44077859,0,0,,,,,,,,,,0
2025-06-02 05:30:00,104667.29,104895.41,104867.17,104890.32,24.29722004,0,0,,,,,,,,,,0
2025-06-02 06:00:00,104789.81,105014.93,104892.89,104997.83,28.64195368,0,0,,,,,,,,,,0
2025-06-02 06:30:00,104935.86,105317.86,104997.83,105220.11,34.98696165,0,0,,,,,,,,,,0
2025-06-02 07:00:00,105218.83,105464.92,105219.29,105335.99,28.49842089,0,0,,,,,,,,,,0
2025-06-02 07:30:00,105249.0,105495.99,105338.69,105446.88,28.45197621,0,0,,,,,,,,,,0
2025-06-02 08:00:00,105414.42,106000.0,105446.83,105877.47,101.49645819,0,1,,,,,,,,,,0
2025-06-02 08:30:00,105296.01,105954.88,105873.58,105392.19,76.78963875,0,0,,,,,,,,,,0
2025-06-02 09:00:00,104765.24,105404.36,105392.2,104783.71,106.90468217,-1,0,,,,,,,,,,-1
2025-06-02 09:30:00,104525.31,104952.18,104783.7,104629.61,84.87719651,0,0,,,,,,,,,,0
2025-06-02 10:00:00,104348.44,104710.67,104629.98,104425.14,94.85911174,0,-1,,,,,,,,,,0
2025-06-02 10:30:00,104300.0,104506.76,104428.82,104427.97,69.63407818,0,1,,,,,,,,,,0
2025-06-02 11:00:00,104250.0,104547.97,104421.89,104314.44,113.03268573,-1,0,,,,,,,,,,-1
2025-06-02 11:30:00,103974.2,104392.16,104314.45,104085.64,157.80247488,0,-1,,,,,,,,,,0
2025-06-02 12:00:00,103899.76,104156.91,104080.89,104099.24,94.1559864,0,0,,,,,,,,,,0
2025-06-02 12:30:00,104068.54,104328.3,104099.25,104246.37,89.57791841,0,1,,,,,,,,,,0
2025-06-02 13:00:00,103900.0,104312.37,104246.38,104050.54,182.7920954,0,0,,,,,,,,,,0
2025-06-02 13:30:00,103722.0,104603.19,104060.06,103862.16,301.41003164,0,-1,,,,,,,,,,0
2025-06-02 14:00:00,103685.23,104590.98,103847.03,104515.51,224.95922159,0,1,,,,,,,,,,0
2025-06-02 14:30:00,104002.08,104740.14,104515.51,104212.2,161.83610853,0,-1,,,,,,,,,,0
2025-06-02 15:00:00,103917.5,104635.84,104212.18,104375.4,171.71605246,1,0,,,,,,,,,,1
2025-06-02 15:30:00,104273.27,104585.06,104375.4,104500.0,128.64847046,0,1,,,,,,,,,,0
2025-06-02 16:00:00,104082.21,104500.0,104499.99,104146.48,88.50814688,0,-1,,,,,,,,,,0
2025-06-02 16:30:00,104076.48,104427.0,104146.48,104320.97,88.75617231,0,0,,,,,,,,,,0
2025-06-02 17:00:00,104131.01,104542.43,104323.47,104457.01,98.92221129,1,1,,,,,,,,,,1
2025-06-02 17:30:00,104182.21,104525.16,104457.01,104447.73,150.75026354,0,-1,,,,,,,,,,0
2025-06-02 18:00:00,104368.62,104798.86,104447.72,104657.38,361.51538709,0,1,,,,,,,,,,0
2025-06-02 18:30:00,104248.01,104671.85,104650.83,104401.82,277.28422933,0,-1,,,,,,,,,,0
2025-06-02 19:00:00,104287.21,104560.25,104401.83,104432.86,179.23789178,0,0,,,,,,,,,,0
2025-06-02 19:30:00,104086.41,104517.28,104432.86,104470.22,149.45930387,0,0,,,,,,,,,,0
2025-06-02 20:00:00,104466.81,105043.47,104466.81,104880.52,111.20808051,0,0,,,,,,,,,,0
2025-06-02 20:30:00,104716.65,105001.65,104880.51,104952.39,141.36999598,0,1,,,,,,,,,,0
2025-06-02 21:00:00,104800.02,105185.17,104952.38,104858.57,119.37564527,0,-1,,,,,,,,,,0
2025-06-02 21:30:00,104632.82,105018.24,104858.58,105011.98,75.21136186,0,0,,,,,,,,,,0
2025-06-02 22:00:00,105000.91,105870.0,105011.99,105818.38,295.06191344,1,1,,,,,,,,,,1
2025-06-02 22:30:00,105525.62,105845.38,105818.38,105745.0,165.69838051,0,-1,,,,,,,,,,0
2025-06-02 23:00:00,105616.01,106000.0,105752.08,105917.28,183.5822806,0,1,,,,,,,,,,0
2025-06-02 23:30:00,105762.85,105999.99,105917.55,105904.94,90.62910909,0,-1,,,,,,,,,,0
2025-06-03 00:00:00,105798.68,106474.89,105909.79,106127.14,181.03300156,1,0,,,,,,,,,,1
2025-06-03 00:30:00,106036.09,106400.0,106127.16,106347.66,99.92714314,0,0,,,,,,,,,,0
2025-06-03 01:00:00,106178.01,106450.0,106348.54,106368.66,87.02828956,0,0,,,,,,,,,,0
2025-06-03 01:30:00,106262.04,106577.55,106368.65,106547.19,78.57018582,0,1,,,,,,,,,,0
2025-06-03 02:00:00,106100.2,106597.45,106547.19,106123.8,77.28317938,0,0,,,,,,,,,,0
2025-06-03 02:30:00,105636.11,106212.06,106125.61,105676.76,87.24273852,-1,0,,,,,,,,,,-1
2025-06-03 03:00:00,105407.57,105787.14,105676.75,105552.57,68.64191868,0,-1,,,,,,,,,,0
2025-06-03 03:30:00,105430.38,105657.96,105546.33,105556.21,51.50411035,0,1,,,,,,,,,,0
2025-06-03 04:00:00,105346.51,105585.82,105556.2,105369.61,69.21220941,0,0,,,,,,,,,,0
2025-06-03 04:30:00,105178.45,105408.06,105369.61,105245.93,69.7685952,-1,-1,,,,,,,,,,-1
2025-06-03 05:00:00,105241.71,105449.99,105241.73,105333.72,32.78162808,0,0,,,,,,,,,,0
2025-06-03 05:30:00,105300.0,105533.93,105333.72,105520.74,75.03782334,1,1,,,,,,,,,,1
