start,low,high,open,close,volume,signal,fibonacciretracement_signal,RSI,rsi_signal
2025-06-01 01:30:00,3.2108,3.244,3.2415,3.2234,166791.3,0,0,39.85969387755095,0
2025-06-01 02:00:00,3.1977,3.2328,3.222,3.2289,222796.3,0,0,37.25881570192941,0
2025-06-01 02:30:00,3.2288,3.257,3.2288,3.243,407303.2,0,0,45.28423772609811,0
2025-06-01 03:00:00,3.2211,3.247,3.2417,3.2371,214523.5,0,0,43.41036851967514,0
2025-06-01 03:30:00,3.237,3.2721,3.237,3.2679,266616.8,0,0,47.6603119584056,0
2025-06-01 04:00:00,3.254,3.278,3.268,3.2747,76331.6,0,0,51.64835164835165,0
2025-06-01 04:30:00,3.2739,3.2925,3.2739,3.2784,131317.1,0,0,49.36402180496669,0
2025-06-01 05:00:00,3.2765,3.2943,3.2789,3.2863,74485.3,0,0,55.42467451952883,0
2025-06-01 05:30:00,3.2644,3.2886,3.2856,3.2774,107291.2,0,0,55.73566084788035,0
2025-06-01 06:00:00,3.257,3.2783,3.2766,3.273,124739.4,0,0,54.578754578754605,0
2025-06-01 06:30:00,3.2512,3.2857,3.2726,3.2541,132154.5,0,0,51.79606025492475,0
2025-06-01 07:00:00,3.24,3.2619,3.2535,3.259,132906.6,0,0,60.83870967741929,0
2025-06-01 07:30:00,3.2458,3.2596,3.2596,3.2535,38301.6,0,0,52.680486061472415,0
2025-06-01 08:00:00,3.2435,3.2619,3.2537,3.25,115367.0,0,0,53.174603174603135,0
2025-06-01 08:30:00,3.2445,3.267,3.2496,3.267,62302.6,0,0,65.82002902757624,0
2025-06-01 09:00:00,3.2162,3.2761,3.2675,3.2211,456856.8,0,0,47.811447811447806,0
2025-06-01 09:30:00,3.1865,3.2215,3.2215,3.21,384399.4,0,0,40.58219178082193,0
2025-06-01 10:00:00,3.2016,3.235,3.2103,3.231,527288.2,0,0,48.39726747241198,0
2025-06-01 10:30:00,3.2135,3.238,3.231,3.2348,246246.3,0,0,39.86527862829142,0
2025-06-01 11:00:00,3.2262,3.2616,3.2346,3.2569,153219.6,0,0,45.01679731242992,0
2025-06-01 11:30:00,3.2475,3.2681,3.2565,3.258,121722.2,0,0,44.20454545454545,0
2025-06-01 12:00:00,3.2466,3.268,3.2585,3.2545,137609.6,0,0,40.73426573426568,0
2025-06-01 12:30:00,3.2254,3.2595,3.2548,3.2439,536966.5,0,0,40.33467974610496,0
2025-06-01 13:00:00,3.242,3.2807,3.2435,3.27,152234.5,0,0,49.2307692307692,0
2025-06-01 13:30:00,3.2695,3.2923,3.2695,3.2746,291849.0,0,0,55.67238516878799,0
2025-06-01 14:00:00,3.2754,3.311,3.2754,3.3071,477151.4,0,0,61.545847335573754,0
2025-06-01 14:30:00,3.29,3.3187,3.3075,3.2922,419113.2,0,0,58.88837850252639,0
2025-06-01 15:00:00,3.2767,3.3017,3.2927,3.2985,248665.1,0,0,60.99773242630386,0
2025-06-01 15:30:00,3.2833,3.3039,3.2995,3.2908,168757.2,0,0,55.634469696969674,0
2025-06-01 16:00:00,3.284,3.3433,3.2912,3.301,789526.0,-1,0,72.76353276353268,-1
2025-06-01 16:30:00,3.2945,3.3246,3.3012,3.3048,401402.6,-1,0,78.18073721759792,-1
2025-06-01 17:00:00,3.2915,3.3077,3.305,3.3048,138410.6,-1,0,75.06793478260855,-1
2025-06-01 17:30:00,3.294,3.314,3.3042,3.2974,190582.2,-1,0,70.75596816976112,-1
2025-06-01 18:00:00,3.2628,3.2992,3.2973,3.2653,211854.8,0,0,52.61194029850742,0
2025-06-01 18:30:00,3.25,3.2821,3.2649,3.2787,190438.1,0,0,55.979202772963575,0
2025-06-01 19:00:00,3.2675,3.2884,3.2795,3.2832,336178.5,0,0,58.24238943136112,0
2025-06-01 19:30:00,3.2785,3.2915,3.284,3.2914,126116.1,0,0,63.83226557949895,0
2025-06-01 20:00:00,3.272,3.2918,3.2917,3.2825,86299.6,0,0,54.045307443365715,0
2025-06-01 20:30:00,3.2729,3.3022,3.2819,3.2762,610923.1,0,0,50.51216389244552,0
2025-06-01 21:00:00,3.2738,3.295,3.2767,3.2881,142520.9,0,0,42.9941002949853,0
2025-06-01 21:30:00,3.2882,3.315,3.2882,3.3065,315060.6,0,0,55.14018691588794,0
2025-06-01 22:00:00,3.306,3.3395,3.3062,3.3237,645502.9,0,1,58.3999999999999,0
2025-06-01 22:30:00,3.313,3.3304,3.3244,3.3262,168592.5,0,0,62.223756906077305,0
2025-06-01 23:00:00,3.3259,3.3634,3.3259,3.3461,303074.8,0,0,64.59546925566329,0
2025-06-01 23:30:00,3.3321,3.368,3.346,3.3454,416072.9,0,0,63.408190224570646,0
2025-06-02 00:00:00,3.3245,3.3515,3.3445,3.3245,190243.5,0,0,55.716773070226296,0
2025-06-02 00:30:00,3.321,3.34,3.3265,3.3287,153016.4,0,0,59.25487876995855,0
2025-06-02 01:00:00,3.3206,3.3488,3.328,3.3229,104031.8,-1,0,70.1680672268909,-1
2025-06-02 01:30:00,3.3062,3.3225,3.3225,3.3075,210613.6,0,-1,59.944751381215475,0
2025-06-02 02:00:00,3.2889,3.3104,3.3072,3.2985,177590.0,0,0,55.12391158740801,0
2025-06-02 02:30:00,3.2808,3.309,3.298,3.2833,405595.8,0,0,47.40882917466418,0
2025-06-02 03:00:00,3.2559,3.286,3.2835,3.2706,605055.9,0,0,46.283572767020544,0
2025-06-02 03:30:00,3.2701,3.2715,3.2705,3.2715,14753.3,0,0,48.48093083387211,0
