start,low,high,open,close,volume,ichimokucloud_signal,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,signal
2025-05-30 20:15:00,2569.5,2578.89,2569.72,2573.28,832.03474869,0,2571.52,2575.925,2573.7225,2583.3900000000003,2491.1,0
2025-05-30 20:30:00,2569.73,2585.69,2573.17,2584.18,1061.70031384,0,2576.045,2575.925,2575.985,2582.485,2496.62,0
2025-05-30 20:45:00,2575.25,2590.15,2583.86,2578.59,947.32322979,0,2578.125,2575.925,2577.025,2581.52,2505.3,0
2025-05-30 21:00:00,2575.82,2583.54,2578.32,2581.89,340.66476586,0,2578.125,2575.925,2577.025,2581.52,2513.06,0
2025-05-30 21:15:00,2581.2,2588.31,2581.94,2582.31,281.92408965,0,2578.125,2575.925,2577.025,2581.52,2514.64,0
2025-05-30 21:30:00,2568.94,2585.4,2582.29,2569.44,340.34792947,0,2578.125,2575.925,2577.025,2581.52,2510.26,0
2025-05-30 21:45:00,2563.63,2575.06,2569.87,2569.9,387.47893869,0,2576.8900000000003,2574.745,2575.8175,2581.52,2520.22,0
2025-05-30 22:00:00,2560.85,2574.13,2569.87,2566.41,598.23368151,0,2575.5,2570.455,2572.9775,2581.52,2519.08,0
2025-05-30 22:15:00,2546.93,2566.74,2566.74,2549.38,957.21057936,-1,2568.54,2569.695,2569.1175000000003,2581.52,2523.36,-1
2025-05-30 22:30:00,2524.47,2555.12,2549.39,2526.2,1354.18800023,0,2557.31,2561.035,2559.1724999999997,2576.7299999999996,2519.3,0
2025-05-30 22:45:00,2526.06,2545.35,2526.06,2526.79,1186.88889372,0,2557.31,2557.31,2557.31,2576.7299999999996,2519.4,0
2025-05-30 23:00:00,2513.85,2537.79,2527.56,2528.68,1637.13745899,-1,2551.08,2552.0,2551.54,2571.42,2522.71,-1
2025-05-30 23:15:00,2507.8,2535.34,2528.71,2520.16,1763.37454001,0,2548.0550000000003,2548.9750000000004,2548.5150000000003,2568.395,2513.35,0
2025-05-30 23:30:00,2508.92,2528.11,2520.16,2519.91,1110.23278098,0,2546.6000000000004,2548.9750000000004,2547.7875000000004,2568.395,2519.15,0
2025-05-30 23:45:00,2520.02,2535.17,2520.02,2531.94,641.95103498,0,2541.4300000000003,2548.9750000000004,2545.2025000000003,2568.395,2520.9,0
2025-05-31 00:00:00,2524.85,2541.78,2531.92,2528.13,692.1178836,0,2540.965,2548.9750000000004,2544.9700000000003,2567.495,2526.56,0
2025-05-31 00:15:00,2504.4,2530.78,2528.05,2516.68,1228.37164634,0,2535.5699999999997,2547.275,2541.4224999999997,2565.795,2522.54,0
2025-05-31 00:30:00,2516.78,2535.75,2516.78,2533.0,802.00667268,0,2529.76,2547.275,2538.5175,2565.795,2518.07,0
2025-05-31 00:45:00,2517.94,2536.39,2532.93,2521.14,363.11327759,0,2524.875,2547.275,2536.075,2565.795,2520.5,0
2025-05-31 01:00:00,2510.33,2526.37,2520.83,2521.62,863.94195814,0,2523.09,2547.275,2535.1825,2563.815,2521.91,0
2025-05-31 01:15:00,2505.0,2528.93,2521.87,2509.93,912.0558523,0,2523.09,2547.275,2535.1825,2563.815,2522.35,0
2025-05-31 01:30:00,2476.84,2515.59,2510.22,2498.95,3779.10289125,0,2509.3100000000004,2533.495,2521.4025,2550.035,2521.56,0
2025-05-31 01:45:00,2485.37,2499.54,2498.86,2493.84,1100.57834018,0,2509.3100000000004,2533.495,2521.4025,2547.95,2522.03,0
2025-05-31 02:00:00,2486.55,2514.15,2493.8,2511.75,1620.33261799,0,2509.3100000000004,2533.495,2521.4025,2547.32,2519.45,0
2025-05-31 02:15:00,2504.21,2517.99,2511.84,2506.29,609.17967805,0,2506.615,2533.495,2520.055,2547.32,2525.49,0
2025-05-31 02:30:00,2493.47,2506.02,2506.02,2499.63,783.42452189,0,2506.615,2533.495,2520.055,2547.32,2526.95,0
2025-05-31 02:45:00,2486.56,2503.57,2499.69,2491.1,1067.57173244,0,2506.615,2533.495,2520.055,2547.32,2520.49,0
2025-05-31 03:00:00,2485.95,2498.33,2491.43,2496.62,691.83887474,0,2502.885,2533.495,2518.19,2547.32,2521.56,0
2025-05-31 03:15:00,2487.79,2506.4,2496.77,2505.3,942.15164235,0,2502.885,2532.575,2517.73,2547.32,2524.02,0
2025-05-31 03:30:00,2501.05,2513.96,2505.3,2513.06,718.77406213,0,2497.415,2532.575,2514.995,2547.32,2533.37,0
2025-05-31 03:45:00,2510.88,2518.82,2513.12,2514.64,351.65632385,0,2502.0950000000003,2531.12,2516.6075,2547.32,2523.59,0
2025-05-31 04:00:00,2505.54,2514.64,2514.63,2510.26,275.75580575,0,2502.385,2525.95,2514.1675,2547.32,2516.8,0
2025-05-31 04:15:00,2505.24,2527.84,2510.44,2520.22,688.22159362,0,2506.895,2525.485,2516.19,2546.1400000000003,2521.12,0
2025-05-31 04:30:00,2518.83,2524.65,2520.45,2519.08,400.5888648,0,2506.895,2521.79,2514.3424999999997,2541.8500000000004,2513.26,0
2025-05-31 04:45:00,2519.08,2525.72,2519.08,2523.36,232.38055025,0,2506.895,2515.98,2511.4375,2541.09,2518.21,0
2025-05-31 05:00:00,2518.81,2527.96,2523.45,2519.3,577.74354582,0,2506.955,2511.0950000000003,2509.025,2537.2200000000003,2520.96,0
2025-05-31 05:15:00,2514.58,2522.67,2519.31,2519.4,511.62765251,0,2507.875,2509.3100000000004,2508.5925,2533.495,2520.64,0
2025-05-31 05:30:00,2517.05,2523.37,2519.07,2522.71,198.7010365,1,2514.505,2509.3100000000004,2511.9075000000003,2533.495,2531.88,1
2025-05-31 05:45:00,2512.61,2522.71,2522.7,2513.35,350.22086521,0,2516.6,2509.3100000000004,2512.955,2533.495,2527.39,0
2025-05-31 06:00:00,2512.85,2520.9,2513.29,2519.15,258.05737669,0,2516.6,2509.3100000000004,2512.955,2533.495,2528.49,0
2025-05-31 06:15:00,2517.71,2523.27,2519.14,2520.9,208.89949331,0,2516.6,2509.3100000000004,2512.955,2533.495,2538.94,0
2025-05-31 06:30:00,2517.43,2527.47,2520.69,2526.56,498.53006475,0,2520.285,2506.615,2513.45,2533.495,2539.19,0
2025-05-31 06:45:00,2521.45,2526.58,2526.55,2522.54,158.89422267,0,2520.285,2506.615,2513.45,2533.495,2536.69,0
2025-05-31 07:00:00,2518.05,2524.29,2522.52,2518.07,164.55539961,0,2520.285,2506.615,2513.45,2533.495,2532.86,0
2025-05-31 07:15:00,2515.62,2522.0,2518.05,2520.5,140.5029854,0,2520.04,2502.885,2511.4625,2533.495,2534.3,0
2025-05-31 07:30:00,2520.09,2524.95,2520.25,2521.91,458.03861372,0,2520.04,2502.885,2511.4625,2533.495,2543.23,0
2025-05-31 07:45:00,2519.9,2527.03,2521.73,2522.35,152.11884246,0,2520.04,2502.4,2511.2200000000003,2533.495,2539.98,0
2025-05-31 08:00:00,2520.92,2527.0,2522.21,2521.56,265.88251025,0,2520.16,2506.665,2513.4125,2533.495,2542.23,0
2025-05-31 08:15:00,2518.11,2525.41,2521.54,2522.03,233.19964831,0,2521.545,2506.955,2514.25,2533.495,2543.74,0
2025-05-31 08:30:00,2516.93,2527.02,2521.89,2519.45,284.57705663,0,2521.545,2506.955,2514.25,2533.495,2539.92,0
2025-05-31 08:45:00,2519.08,2531.2,2519.33,2525.49,704.05795541,0,2523.41,2508.575,2515.9925,2533.495,2548.66,0
2025-05-31 09:00:00,2524.14,2530.55,2525.41,2526.95,138.44632803,0,2523.41,2508.575,2515.9925,2533.495,2538.47,0
2025-05-31 09:15:00,2518.38,2528.57,2526.88,2520.49,255.11339083,0,2523.41,2508.575,2515.9925,2533.495,2537.59,0
2025-05-31 09:30:00,2519.07,2523.82,2520.5,2521.56,162.13148885,0,2524.0649999999996,2509.495,2516.7799999999997,2533.495,2539.53,0
2025-05-31 09:45:00,2519.87,2525.2,2521.23,2524.02,134.55441519,0,2524.0649999999996,2516.125,2520.095,2532.575,2545.07,0
2025-05-31 10:00:00,2520.98,2538.97,2524.22,2533.37,528.50353608,0,2527.95,2522.1049999999996,2525.0274999999997,2532.575,2541.77,0
2025-05-31 10:15:00,2522.41,2539.16,2533.37,2523.59,503.72095524,0,2528.045,2522.2,2525.1225,2531.12,2542.18,0
2025-05-31 10:30:00,2514.19,2525.1,2523.24,2516.8,356.46057898,0,2526.675,2522.2,2524.4375,2525.95,2540.54,0
2025-05-31 10:45:00,2509.43,2521.96,2516.94,2521.12,480.58494753,0,2524.295,2524.295,2524.295,2525.485,2536.73,0
2025-05-31 11:00:00,2510.55,2523.54,2521.35,2513.26,482.5158881,0,2524.295,2524.295,2524.295,2521.79,2536.88,0
2025-05-31 11:15:00,2512.38,2520.49,2513.07,2518.21,161.09265502,0,2524.295,2524.295,2524.295,2515.98,2529.06,0
2025-05-31 11:30:00,2513.71,2521.32,2517.97,2520.96,112.5197553,0,2524.295,2524.295,2524.295,2511.0950000000003,2536.19,0
2025-05-31 11:45:00,2518.76,2521.92,2520.38,2520.64,117.10598021,0,2524.295,2524.295,2524.295,2509.3100000000004,2538.95,0
2025-05-31 12:00:00,2516.54,2532.88,2520.6,2531.88,712.04409568,0,2524.295,2524.295,2524.295,2509.3100000000004,2537.85,0
2025-05-31 12:15:00,2526.2,2535.04,2531.82,2527.39,421.26171843,0,2524.295,2524.295,2524.295,2509.3100000000004,2541.24,0
2025-05-31 12:30:00,2526.79,2533.03,2527.3,2528.49,406.01030775,0,2522.2349999999997,2524.295,2523.265,2509.3100000000004,2539.71,0
2025-05-31 12:45:00,2528.94,2539.27,2528.94,2538.94,651.73094681,0,2524.35,2524.35,2524.35,2509.3100000000004,2542.93,0
2025-05-31 13:00:00,2536.91,2549.0,2538.74,2539.19,1568.98555452,1,2529.775,2529.215,2529.495,2512.92,2540.78,1
2025-05-31 13:15:00,2531.34,2542.81,2539.19,2536.69,1021.36273977,0,2530.69,2529.215,2529.9525000000003,2512.92,2538.8,0
2025-05-31 13:30:00,2532.61,2541.04,2536.65,2532.86,674.85226614,0,2531.355,2529.215,2530.285,2512.92,2535.26,0
2025-05-31 13:45:00,2527.74,2535.0,2533.0,2534.3,694.38662627,0,2532.77,2529.215,2530.9925000000003,2512.92,2541.12,0
2025-05-31 14:00:00,2532.32,2545.48,2534.15,2543.23,792.41099844,0,2532.77,2529.215,2530.9925000000003,2512.92,2540.77,0
2025-05-31 14:15:00,2537.69,2545.81,2543.23,2539.98,632.67384558,0,2537.6,2529.215,2533.4075000000003,2512.92,2543.03,0
2025-05-31 14:30:00,2538.0,2543.87,2539.95,2542.23,287.26089151,0,2537.895,2529.215,2533.5550000000003,2517.185,2542.32,0
2025-05-31 14:45:00,2539.67,2545.2,2542.12,2543.74,395.72030827,0,2538.37,2529.215,2533.7925,2517.475,2545.44,0
2025-05-31 15:00:00,2535.19,2545.69,2543.73,2539.92,762.92518329,0,2538.37,2529.215,2533.7925,2517.475,2545.2,0
2025-05-31 15:15:00,2538.76,2551.67,2539.31,2548.66,939.6857593,0,2539.705,2530.55,2535.1275,2518.81,2544.63,0
2025-05-31 15:30:00,2538.0,2549.73,2548.44,2538.47,722.96812126,0,2539.705,2530.55,2535.1275,2518.81,2542.48,0
2025-05-31 15:45:00,2533.67,2540.58,2538.59,2537.59,413.61487511,0,2539.705,2530.55,2535.1275,2518.81,2538.09,0
2025-05-31 16:00:00,2534.1,2541.58,2537.47,2539.53,418.44988233,0,2541.995,2530.55,2536.2725,2519.73,2539.82,0
2025-05-31 16:15:00,2539.41,2548.0,2539.5,2545.07,751.05003127,0,2542.67,2530.55,2536.61,2526.36,2531.82,0
2025-05-31 16:30:00,2537.92,2549.26,2545.01,2541.77,1020.12635055,0,2542.67,2530.55,2536.61,2528.455,2539.47,0
2025-05-31 16:45:00,2537.94,2543.07,2541.62,2542.18,334.80379187,0,2542.67,2530.55,2536.61,2528.455,2535.75,0
2025-05-31 17:00:00,2536.52,2542.68,2542.0,2540.54,217.17675434,0,2542.67,2530.55,2536.61,2528.455,2531.89,0
2025-05-31 17:15:00,2535.74,2542.87,2540.54,2536.73,307.10549637,0,2542.67,2531.11,2536.8900000000003,2530.55,2529.31,0
2025-05-31 17:30:00,2534.08,2539.69,2536.46,2536.88,329.08881698,0,2541.7,2532.025,2536.8625,2530.55,2521.33,0
2025-05-31 17:45:00,2524.81,2537.19,2536.88,2529.06,796.35190413,0,2537.035,2532.69,2534.8625,2530.55,2518.93,0
2025-05-31 18:00:00,2526.99,2536.78,2528.66,2536.19,382.28158142,0,2537.035,2534.105,2535.5699999999997,2530.55,2523.22,0
2025-05-31 18:15:00,2534.71,2543.75,2536.18,2538.95,325.22054162,0,2537.035,2534.105,2535.5699999999997,2530.55,2527.16,0
2025-05-31 18:30:00,2537.65,2542.26,2538.91,2537.85,277.15077256,0,2537.035,2538.24,2537.6375,2530.55,2529.63,0
2025-05-31 18:45:00,2536.67,2542.42,2537.86,2541.24,458.18982946,0,2534.2799999999997,2538.24,2536.2599999999998,2530.55,2524.37,0
2025-05-31 19:00:00,2538.75,2544.52,2541.28,2539.71,169.10856009,0,2534.665,2538.24,2536.4525,2530.55,2518.21,0
2025-05-31 19:15:00,2539.17,2543.44,2539.7,2542.93,164.91310311,0,2534.665,2538.24,2536.4525,2530.55,2509.11,0
2025-05-31 19:30:00,2538.77,2544.0,2542.94,2540.78,270.03488861,0,2534.665,2538.24,2536.4525,2530.55,2498.68,0
2025-05-31 19:45:00,2537.58,2542.67,2540.61,2538.8,364.44403517,0,2534.665,2538.24,2536.4525,2530.55,2508.58,0
2025-05-31 20:00:00,2532.96,2542.07,2538.79,2535.26,254.98522065,0,2535.755,2538.24,2536.9975,2530.55,2511.23,0
2025-05-31 20:15:00,2533.43,2542.07,2535.26,2541.12,169.16280921,0,2538.74,2538.24,2538.49,2530.55,2508.48,0
2025-05-31 20:30:00,2539.63,2542.91,2540.88,2540.77,464.56130876,0,2538.74,2538.24,2538.49,2530.55,2502.59,0
2025-05-31 20:45:00,2540.22,2543.87,2540.83,2543.03,276.13230478,0,2538.74,2538.24,2538.49,2530.55,2503.39,0
2025-05-31 21:00:00,2542.17,2551.59,2543.2,2542.32,1144.92495474,0,2542.275,2538.24,2540.2574999999997,2530.55,2511.07,0
2025-05-31 21:15:00,2540.49,2545.93,2542.26,2545.44,268.34212228,0,2542.275,2538.24,2540.2574999999997,2530.55,2514.61,0
2025-05-31 21:30:00,2541.92,2547.87,2545.43,2545.2,331.7269003,0,2542.275,2538.24,2540.2574999999997,2530.55,2514.15,0
2025-05-31 21:45:00,2541.17,2546.42,2545.17,2544.63,264.14125805,0,2542.275,2538.2,2540.2375,2530.55,2517.16,0
2025-05-31 22:00:00,2537.88,2546.17,2544.63,2542.48,374.4004949,0,2542.275,2538.2,2540.2375,2530.55,2524.95,0
2025-05-31 22:15:00,2537.54,2542.62,2542.37,2538.09,375.99840388,0,2542.51,2538.2,2540.355,2530.55,2523.44,0
2025-05-31 22:30:00,2535.66,2540.62,2538.09,2539.82,241.47605616,0,2543.625,2538.2,2540.9125,2530.55,2524.1,0
2025-05-31 22:45:00,2531.62,2539.83,2539.83,2531.82,452.07054867,0,2541.605,2538.2,2539.9025,2530.55,2521.19,0
2025-05-31 23:00:00,2525.73,2539.69,2531.74,2539.47,885.51373552,0,2538.66,2538.2,2538.43,2530.55,2518.46,0
2025-05-31 23:15:00,2535.16,2549.4,2539.6,2535.75,1020.07376094,-1,2537.565,2538.2,2537.8824999999997,2530.55,2519.95,-1
2025-05-31 23:30:00,2530.08,2537.36,2535.76,2531.89,221.23830188,0,2537.565,2538.2,2537.8824999999997,2530.55,2518.26,0
2025-05-31 23:45:00,2527.88,2532.78,2531.84,2529.31,220.47498707,0,2537.565,2538.2,2537.8824999999997,2531.11,2514.71,0
2025-06-01 00:00:00,2519.47,2530.05,2529.31,2521.33,769.35057322,0,2534.435,2535.5299999999997,2534.9825,2532.025,2516.94,0
2025-06-01 00:15:00,2516.48,2524.18,2521.59,2518.93,671.18630393,0,2532.94,2534.035,2533.4875,2532.69,2514.0,0
