start,low,high,open,close,volume,RSI,rsi_signal,ichimokucloud_signal,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,signal
2025-06-02 14:30:00,2517.87,2539.12,2532.31,2532.36,4089.8209714,63.03056485581613,0,0,2509.66,2509.4049999999997,2509.5325,2513.065,2605.08,0
2025-06-02 15:00:00,2523.91,2557.76,2532.35,2540.91,4428.17384321,63.89240506329115,0,0,2517.2,2516.945,2517.0725,2516.945,2600.79,0
2025-06-02 15:30:00,2535.12,2549.3,2540.79,2545.68,3543.30378633,81.24844566028386,-1,0,2517.2,2516.945,2517.0725,2516.945,2593.66,-1
2025-06-02 16:00:00,2531.2,2547.55,2545.69,2535.58,3684.10124598,81.82842830306879,-1,0,2518.15,2516.945,2517.5475,2516.945,2605.99,-1
2025-06-02 16:30:00,2533.58,2555.0,2535.53,2548.01,2700.90917151,86.16219809439454,-1,0,2520.44,2516.945,2518.6925,2516.945,2616.41,-1
2025-06-02 17:00:00,2540.08,2554.64,2548.13,2545.73,3555.01512041,83.89664195377267,-1,0,2523.3450000000003,2516.945,2520.1450000000004,2516.945,2608.19,-1
2025-06-02 17:30:00,2539.92,2554.45,2545.5,2551.05,2249.2873971,85.03359173126645,-1,0,2526.445,2516.945,2521.695,2516.945,2620.45,-1
2025-06-02 18:00:00,2545.86,2567.1,2551.13,2558.33,6635.34045439,85.95129523624753,-1,0,2532.1549999999997,2521.615,2526.8849999999998,2521.615,2612.13,-1
2025-06-02 18:30:00,2538.4,2559.16,2558.33,2546.03,1808.75038916,78.16304923239835,-1,0,2542.4849999999997,2521.615,2532.0499999999997,2521.615,2611.89,-1
2025-06-02 19:00:00,2535.38,2550.63,2546.0,2539.65,5126.59188763,73.33390440294686,-1,0,2545.505,2521.615,2533.56,2521.615,2607.19,-1
2025-06-02 19:30:00,2526.37,2540.89,2539.61,2534.1,4364.78918717,66.16860357867556,0,0,2546.7349999999997,2521.615,2534.1749999999997,2521.615,2609.06,0
2025-06-02 20:00:00,2533.3,2549.24,2533.92,2543.62,2848.08631372,68.19837003641413,0,0,2546.7349999999997,2521.615,2534.1749999999997,2521.615,2603.75,0
2025-06-02 20:30:00,2537.02,2545.66,2543.66,2541.25,1444.48795506,65.5096272743332,0,0,2546.7349999999997,2521.615,2534.1749999999997,2521.615,2615.57,0
2025-06-02 21:00:00,2541.17,2549.74,2541.25,2548.13,2498.73088446,58.36886993603428,0,0,2546.7349999999997,2521.615,2534.1749999999997,2521.615,2618.45,0
2025-06-02 21:30:00,2545.34,2562.93,2548.12,2562.03,3265.98688204,63.78333178481837,0,0,2546.7349999999997,2521.615,2534.1749999999997,2521.615,2613.04,0
2025-06-02 22:00:00,2561.47,2585.35,2562.04,2582.35,6235.16780128,67.3534338358459,0,0,2555.8599999999997,2530.74,2543.2999999999997,2530.74,2609.77,0
2025-06-02 22:30:00,2576.08,2586.62,2582.23,2586.21,3565.21343579,67.10270908937468,0,0,2556.495,2531.63,2544.0625,2531.375,2603.44,0
2025-06-02 23:00:00,2583.96,2611.25,2586.21,2608.32,8096.22318507,77.86973180076627,-1,0,2568.81,2543.9449999999997,2556.3774999999996,2543.69,2609.51,-1
2025-06-02 23:30:00,2602.51,2616.87,2608.59,2609.29,4080.1888144,75.73924731182785,-1,0,2571.62,2546.755,2559.1875,2546.5,2611.67,-1
2025-06-03 00:00:00,2603.37,2625.44,2609.29,2616.69,5020.2103642,78.57603092783509,-1,0,2579.37,2551.04,2565.205,2550.785,2623.39,-1
2025-06-03 00:30:00,2616.58,2628.12,2616.8,2623.92,3074.68750514,78.90061077179348,-1,0,2582.5699999999997,2553.33,2567.95,2552.125,2629.32,-1
2025-06-03 01:00:00,2618.83,2630.74,2623.92,2627.62,4002.99037326,78.28394154624871,-1,0,2585.955,2556.93,2571.4425,2553.435,2634.9,-1
2025-06-03 01:30:00,2627.01,2652.45,2627.6,2647.95,5726.61747066,89.04382470119508,-1,0,2598.895,2570.6899999999996,2584.7924999999996,2564.29,2650.57,-1
2025-06-03 02:00:00,2632.48,2649.99,2648.0,2633.04,4004.15978811,83.58144552319311,-1,0,2606.96,2573.79,2590.375,2564.29,2644.74,-1
2025-06-03 02:30:00,2615.48,2637.02,2632.96,2618.62,3912.68464374,78.56949702541921,-1,0,2614.265,2574.83,2594.5474999999997,2564.29,2625.51,-1
2025-06-03 03:00:00,2596.04,2622.2,2617.83,2597.45,3954.09554913,66.86720561509057,0,0,2618.205,2585.16,2601.6825,2564.29,2612.27,0
2025-06-03 03:30:00,2589.8,2607.85,2597.56,2605.08,3172.75436392,69.36237335436509,0,0,2621.125,2588.18,2604.6525,2564.29,2607.08,0
2025-06-03 04:00:00,2594.09,2606.63,2605.01,2600.79,3664.42385601,66.2290433925049,0,0,2621.125,2589.41,2605.2675,2564.29,2625.6,0
2025-06-03 04:30:00,2591.39,2603.01,2600.54,2593.66,3708.79332779,60.17238052357359,0,0,2621.125,2589.41,2605.2675,2564.29,2621.06,0
2025-06-03 05:00:00,2593.82,2606.81,2593.84,2605.99,3691.76659951,58.01464605370215,0,0,2621.125,2589.41,2605.2675,2564.29,2615.12,0
2025-06-03 05:30:00,2603.49,2619.64,2605.49,2616.41,3919.92762962,59.80264866268496,0,0,2621.125,2589.41,2605.2675,2564.29,2619.82,0
2025-06-03 06:00:00,2606.29,2616.67,2616.4,2608.19,3364.36138117,49.95362112022829,0,0,2619.895,2589.41,2604.6525,2564.29,2628.1,0
2025-06-03 06:30:00,2606.74,2621.1,2608.2,2620.45,4269.92413833,53.6846275752773,0,0,2613.41,2589.41,2601.41,2564.29,2626.74,0
2025-06-03 07:00:00,2609.92,2622.95,2620.31,2612.13,3270.38180344,48.50354423733264,0,0,2606.375,2589.41,2597.8925,2564.29,2606.21,0
2025-06-03 07:30:00,2609.65,2618.28,2612.24,2611.89,3088.54996518,45.86228245167495,0,0,2606.375,2589.41,2597.8925,2564.29,2616.95,0
2025-06-03 08:00:00,2596.59,2613.72,2611.92,2607.19,3317.31789399,43.021110883377766,0,0,2607.17,2589.41,2598.29,2564.29,2613.55,0
2025-06-03 08:30:00,2597.92,2611.59,2607.19,2609.06,3314.35484422,34.79790477679616,0,0,2607.17,2592.875,2600.0225,2564.29,2591.35,0
2025-06-03 09:00:00,2602.75,2611.04,2609.2,2603.75,1636.68555817,37.62150283154422,0,0,2608.385,2594.7349999999997,2601.56,2564.29,2602.73,0
2025-06-03 09:30:00,2602.71,2620.71,2603.73,2615.57,980.68529683,48.68204995246749,0,0,2609.77,2596.81,2603.29,2564.29,2606.42,0
2025-06-03 10:00:00,2613.25,2620.1,2615.57,2618.45,651.9496651,60.77807431738872,0,0,2609.77,2598.895,2604.3325,2564.29,2595.47,0
2025-06-03 10:30:00,2611.54,2622.41,2618.28,2613.04,1185.45740879,54.18067226890763,0,0,2609.77,2606.96,2608.365,2564.29,2595.03,0
2025-06-03 11:00:00,2606.98,2619.89,2613.2,2609.77,2580.67982391,54.767466553408426,0,-1,2609.77,2614.265,2612.0175,2564.29,2596.39,-1
2025-06-03 11:30:00,2602.36,2612.37,2609.94,2603.44,502.55246214,55.23666738059559,0,0,2609.5,2618.205,2613.8525,2564.545,2600.71,0
2025-06-03 12:00:00,2599.48,2610.71,2603.51,2609.51,3037.46439958,52.02020202020229,0,0,2609.5,2621.125,2615.3125,2564.545,2617.38,0
2025-06-03 12:30:00,2604.96,2615.47,2609.73,2611.67,2126.00788114,46.99467410601074,0,0,2610.165,2621.125,2615.645,2564.545,2614.03,0
2025-06-03 13:00:00,2611.67,2629.73,2611.67,2623.39,2392.5179909,59.227780475959236,0,0,2614.605,2621.125,2617.865,2564.545,2616.04,0
2025-06-03 13:30:00,2608.81,2634.84,2623.37,2629.32,6747.92528572,55.83322372747628,0,0,2617.16,2621.125,2619.1425,2565.495,2614.0,0
2025-06-03 14:00:00,2615.41,2640.0,2629.05,2634.9,4798.21174,65.53417928776105,0,0,2619.74,2621.125,2620.4325,2567.785,2635.92,0
2025-06-03 14:30:00,2628.73,2657.74,2634.9,2650.57,5051.98436363,71.79891794409411,-1,0,2628.6099999999997,2623.77,2626.1899999999996,2573.335,2629.61,-1
2025-06-03 15:00:00,2636.92,2653.99,2650.32,2644.74,4988.17959322,70.89593767390082,-1,0,2628.6099999999997,2623.77,2626.1899999999996,2576.435,2630.94,-1
2025-06-03 15:30:00,2618.55,2647.37,2645.03,2625.51,13731.11701005,57.67185896837998,0,0,2628.6099999999997,2623.77,2626.1899999999996,2577.475,2639.07,0
2025-06-03 16:00:00,2610.29,2627.9,2625.52,2612.27,3688.70103992,53.69984366857739,0,0,2628.6099999999997,2623.77,2626.1899999999996,2587.805,2624.17,0
2025-06-03 16:30:00,2605.07,2620.57,2612.09,2607.08,2532.89108753,46.08791816422438,0,0,2631.35,2624.5649999999996,2627.9574999999995,2590.825,2626.49,0
2025-06-03 17:00:00,2604.65,2630.5,2607.06,2625.6,17939.20935812,52.87958115183249,0,0,2631.1949999999997,2624.5649999999996,2627.8799999999997,2592.055,2627.7,0
2025-06-03 17:30:00,2616.44,2626.51,2625.56,2621.06,2933.8501155,53.252757949383515,0,0,2631.1949999999997,2625.7799999999997,2628.4874999999997,2592.055,2631.05,0
2025-06-03 18:00:00,2608.66,2621.47,2621.06,2615.12,1839.51181875,52.12385867407698,0,0,2631.1949999999997,2627.165,2629.18,2592.055,2629.03,0
2025-06-03 18:30:00,2611.78,2622.22,2615.24,2619.82,1619.30336525,56.58783783783785,0,0,2631.1949999999997,2627.165,2629.18,2592.055,2629.05,0
2025-06-03 19:00:00,2619.92,2630.82,2620.06,2628.1,2431.31752753,57.34608393266406,0,0,2629.3199999999997,2627.165,2628.2425,2592.055,2640.92,0
2025-06-03 19:30:00,2616.7,2628.2,2627.82,2626.74,4867.04376637,55.9930008748905,0,0,2626.01,2627.165,2626.5875,2592.055,2642.53,0
2025-06-03 20:00:00,2604.96,2627.74,2626.97,2606.21,3838.56300196,43.61528170060957,0,0,2617.735,2627.165,2622.45,2592.055,2637.29,0
2025-06-03 20:30:00,2595.56,2621.01,2606.37,2616.95,2412.91362726,45.561535701470994,0,0,2613.19,2626.6499999999996,2619.92,2592.055,2644.95,0
2025-06-03 21:00:00,2602.7,2618.74,2616.81,2613.55,1870.31879447,42.21768608296276,0,0,2613.19,2626.6499999999996,2619.92,2592.055,2640.61,0
2025-06-03 21:30:00,2575.75,2617.76,2613.55,2591.35,3741.57532425,29.394572025052085,1,0,2603.285,2616.745,2610.015,2595.52,2639.93,1
2025-06-03 22:00:00,2588.22,2602.89,2591.65,2602.73,3489.38430382,35.92629815745397,0,0,2603.285,2616.745,2610.015,2597.38,2635.48,0
2025-06-03 22:30:00,2600.66,2612.1,2602.72,2606.42,1326.71261033,42.86141649839199,0,0,2603.285,2616.745,2610.015,2599.455,2626.38,0
2025-06-03 23:00:00,2592.31,2607.46,2606.42,2595.47,957.26833835,43.60827880079128,0,0,2603.285,2616.745,2610.015,2601.54,2621.08,0
2025-06-03 23:30:00,2588.13,2599.57,2595.47,2595.03,1414.34281977,45.24354622246792,0,0,2601.975,2616.745,2609.3599999999997,2609.6049999999996,2618.28,0
2025-06-04 00:00:00,2592.48,2604.69,2595.03,2596.39,836.35599601,36.66331841840917,0,0,2601.745,2616.745,2609.245,2616.745,2615.79,0
2025-06-04 00:30:00,2584.05,2601.71,2596.53,2600.71,804.93742143,40.68990758532345,0,0,2598.38,2616.745,2607.5625,2616.745,2616.33,0
2025-06-04 01:00:00,2600.16,2624.05,2600.74,2617.38,2615.48576911,50.94150974837537,0,0,2599.9,2616.745,2608.3225,2616.745,2614.01,0
2025-06-04 01:30:00,2606.47,2617.89,2617.38,2614.03,1081.55264474,47.560461784781324,0,0,2599.9,2616.745,2608.3225,2616.745,2641.34,0
2025-06-04 02:00:00,2612.9,2622.83,2614.11,2616.04,823.80569081,44.635231316725964,0,0,2604.05,2616.745,2610.3975,2616.745,2651.19,0
2025-06-04 02:30:00,2612.22,2618.48,2615.95,2614.0,1323.08246775,44.366819950477584,0,0,2604.05,2616.745,2610.3975,2616.745,2669.22,0
2025-06-04 03:00:00,2611.24,2642.56,2614.16,2635.92,3349.52670429,62.97719926618337,0,0,2613.3050000000003,2616.745,2615.025,2616.745,2651.81,0
2025-06-04 03:30:00,2628.38,2642.47,2636.07,2629.61,936.25926473,55.75245365321718,0,0,2613.3050000000003,2614.87,2614.0875,2616.745,2661.26,0
2025-06-04 04:00:00,2625.28,2635.72,2629.61,2630.94,1375.78467539,58.05316291562467,0,1,2613.3050000000003,2611.56,2612.4325,2616.745,2643.9,1
2025-06-04 04:30:00,2624.77,2639.94,2630.78,2639.07,1255.30832088,75.4100106496275,-1,0,2613.3050000000003,2609.1549999999997,2611.23,2616.745,2636.63,-1
2025-06-04 05:00:00,2621.61,2646.8,2639.22,2624.17,2389.17318802,61.0039006364197,0,0,2623.48,2611.275,2617.3775,2616.745,2637.45,0
2025-06-04 05:30:00,2621.2,2631.18,2624.17,2626.49,879.53486427,60.44768349817796,0,0,2626.635,2611.275,2618.955,2616.745,2630.2,0
2025-06-04 06:00:00,2623.25,2632.9,2626.52,2627.7,551.26351382,68.67106940099663,0,0,2629.02,2611.275,2620.1475,2616.745,2625.65,0
2025-06-04 06:30:00,2624.2,2636.96,2627.6,2631.05,831.70159556,70.18605693790633,-1,0,2629.02,2611.275,2620.1475,2616.745,2624.93,-1
2025-06-04 07:00:00,2624.19,2636.1,2631.41,2629.03,1798.65638554,68.15754339118841,0,0,2629.02,2611.275,2620.1475,2616.745,2614.68,0
2025-06-04 07:30:00,2625.16,2631.3,2629.03,2629.05,1257.51009566,66.55760691750419,0,0,2634.0,2611.275,2622.6375,2616.745,2606.88,0
2025-06-04 08:00:00,2629.1,2648.01,2629.1,2640.92,2239.79610594,64.570438227284,0,0,2634.605,2611.88,2623.2425000000003,2616.745,2611.15,0
2025-06-04 08:30:00,2640.39,2644.74,2640.8,2642.53,807.84909963,68.02884615384616,0,0,2634.605,2611.88,2623.2425000000003,2616.745,2621.2,0
2025-06-04 09:00:00,2633.2,2645.65,2642.54,2637.29,2281.47850696,62.91479275556089,0,0,2634.605,2611.88,2623.2425000000003,2616.745,2608.71,0
2025-06-04 09:30:00,2632.76,2649.99,2637.7,2644.95,1093.12245928,67.60723631812476,0,0,2635.595,2612.87,2624.2325,2616.745,2606.91,0
2025-06-04 10:00:00,2640.3,2652.0,2644.84,2640.61,2342.71487821,53.33522969705594,0,0,2637.625,2613.875,2625.75,2616.745,2608.18,0
2025-06-04 10:30:00,2636.51,2642.49,2640.83,2639.93,1029.47177806,57.97773654916486,0,0,2638.0950000000003,2618.025,2628.0600000000004,2616.745,2609.07,0
2025-06-04 11:00:00,2631.65,2647.25,2639.92,2635.48,1820.10823552,53.34808259587018,0,0,2638.0950000000003,2618.025,2628.0600000000004,2616.745,2610.09,0
2025-06-04 11:30:00,2625.71,2635.26,2635.26,2626.38,1587.07321196,40.773593136542054,0,0,2638.58,2618.025,2628.3025,2616.745,2613.53,0
2025-06-04 12:00:00,2617.13,2640.24,2626.37,2621.08,3783.58999642,47.38887949974638,0,0,2634.565,2618.025,2626.295,2616.745,2610.6,0
2025-06-04 12:30:00,2616.52,2629.09,2621.31,2618.28,1989.91620264,43.11818943839097,0,0,2634.26,2618.025,2626.1425,2616.745,2609.84,0
2025-06-04 13:00:00,2608.84,2622.82,2618.3,2615.79,2855.3343766,40.2264894140819,0,0,2630.42,2618.025,2624.2225,2616.745,2614.59,0
2025-06-04 13:30:00,2614.8,2631.17,2615.88,2616.33,1728.88502758,37.33654507914635,0,0,2630.42,2626.08,2628.25,2616.745,2621.51,0
2025-06-04 14:00:00,2594.99,2619.77,2616.47,2614.01,6291.73584834,37.14481342006155,0,0,2623.495,2623.495,2623.495,2616.745,2624.99,0
2025-06-04 14:30:00,2612.12,2643.28,2614.02,2641.34,3594.62984892,57.16785256036395,0,0,2621.12,2623.495,2622.3075,2616.745,2626.25,0
2025-06-04 15:00:00,2635.18,2661.7,2641.35,2651.19,5600.80908793,56.13427308565287,0,0,2628.345,2628.345,2628.345,2618.725,2629.42,0
2025-06-04 15:30:00,2644.8,2681.0,2651.19,2669.22,8358.94281506,63.327674023769006,0,0,2637.995,2637.995,2637.995,2628.375,2631.97,0
2025-06-04 16:00:00,2651.01,2671.13,2669.39,2651.81,5213.07897114,56.464826357969784,0,0,2637.995,2637.995,2637.995,2628.375,2622.52,0
2025-06-04 16:30:00,2650.4,2662.89,2651.81,2661.26,1918.44794348,57.1478657200458,0,0,2637.995,2637.995,2637.995,2628.375,2614.3,0
2025-06-04 17:00:00,2643.22,2661.48,2661.17,2643.9,2217.33143447,51.29415466918416,0,0,2637.995,2637.995,2637.995,2628.375,2618.2,0
2025-06-04 17:30:00,2632.6,2643.9,2643.9,2636.63,2476.18630025,48.7658937920719,0,0,2637.995,2637.995,2637.995,2628.375,2605.37,0
2025-06-04 18:00:00,2634.29,2643.73,2636.58,2637.45,1644.30356034,50.75728453909425,0,0,2637.995,2637.995,2637.995,2628.375,2613.9,0
2025-06-04 18:30:00,2626.89,2641.5,2637.6,2630.2,2754.87658574,51.48962720324432,0,0,2646.56,2637.995,2642.2775,2628.375,2605.26,0
2025-06-04 19:00:00,2624.05,2633.16,2630.42,2625.65,1978.30090018,51.79257864595599,0,0,2652.525,2637.995,2645.26,2628.375,2609.19,0
2025-06-04 19:30:00,2623.33,2634.48,2625.47,2624.93,2040.41167236,52.65172661296741,0,0,2652.165,2637.995,2645.08,2628.375,2606.46,0
2025-06-04 20:00:00,2602.16,2626.33,2624.98,2614.68,3446.47978503,49.58317686819372,0,-1,2636.645,2637.995,2637.3199999999997,2628.375,2606.22,-1
2025-06-04 20:30:00,2600.45,2615.63,2614.68,2606.88,2223.40212671,46.63485506730294,0,0,2631.67,2637.995,2634.8325,2628.375,2610.61,0
2025-06-04 21:00:00,2600.6,2615.13,2607.03,2611.15,1301.30414518,48.995504355155894,0,0,2630.965,2637.995,2634.48,2628.375,2603.98,0
2025-06-04 21:30:00,2609.74,2625.03,2611.16,2621.2,2032.33823392,41.949152542372694,0,0,2622.175,2637.995,2630.085,2628.375,2597.58,0
2025-06-04 22:00:00,2606.83,2622.98,2620.59,2608.71,1586.68921498,33.36987159411197,0,0,2622.09,2637.995,2630.0425,2628.375,2605.04,0
2025-06-04 22:30:00,2605.66,2615.36,2608.71,2606.91,1149.74212286,22.055789756928732,1,0,2620.975,2637.995,2629.4849999999997,2628.375,2609.25,1
2025-06-04 23:00:00,2601.01,2617.46,2607.08,2608.18,2903.59387238,27.121132669113607,1,0,2617.465,2637.995,2627.73,2628.375,2627.14,1
2025-06-04 23:30:00,2605.15,2613.89,2608.08,2609.07,1213.96197219,19.933172024426582,1,0,2617.465,2637.995,2627.73,2632.525,2633.15,1
2025-06-05 00:00:00,2603.0,2614.76,2609.19,2610.09,1377.51338218,26.004258339247514,1,0,2613.39,2637.995,2625.6925,2632.525,2630.88,1
2025-06-05 00:30:00,2605.66,2616.12,2610.09,2613.53,1278.5139239,32.66286400480328,0,0,2612.74,2637.995,2625.3675,2632.525,2590.74,0
2025-06-05 01:00:00,2608.32,2618.21,2613.17,2610.6,1097.68656906,30.467044958533464,0,0,2612.815,2637.995,2625.4049999999997,2632.525,2583.3,0
2025-06-05 01:30:00,2605.56,2611.36,2610.6,2609.84,1059.74420337,33.6439588688948,0,0,2613.0200000000004,2637.995,2625.5075,2632.525,2589.01,0
2025-06-05 02:00:00,2609.73,2621.37,2609.91,2614.59,2196.3295818,41.143497757847584,0,0,2611.995,2637.995,2624.995,2632.525,2601.27,0
2025-06-05 02:30:00,2614.33,2629.78,2614.42,2621.51,1784.31947521,47.50874125874153,0,0,2615.3950000000004,2637.995,2626.695,2637.995,2590.59,0
2025-06-05 03:00:00,2618.51,2629.38,2621.58,2624.99,1120.86751511,58.33198642314534,0,0,2615.3950000000004,2640.725,2628.0600000000004,2637.995,2565.57,0
2025-06-05 03:30:00,2622.44,2634.31,2624.85,2626.25,1416.67102324,67.50406651003065,0,0,2618.6549999999997,2640.725,2629.6899999999996,2637.995,2559.46,0
2025-06-05 04:00:00,2622.57,2633.17,2626.17,2629.42,1343.77585787,66.84491978609623,0,0,2618.6549999999997,2640.725,2629.6899999999996,2637.995,2572.64,0
2025-06-05 04:30:00,2628.25,2635.62,2629.4,2631.97,564.11056999,61.52364647977742,0,0,2620.59,2635.79,2628.19,2637.995,2570.41,0
2025-06-05 05:00:00,2621.14,2632.89,2632.03,2622.52,1613.4696675,65.80453192950324,0,0,2620.59,2631.67,2626.13,2637.995,2578.28,0
2025-06-05 05:30:00,2609.46,2622.72,2622.68,2614.3,1275.82232144,57.373777689084385,0,0,2620.59,2630.965,2625.7775,2637.995,2576.51,0
2025-06-05 06:00:00,2607.08,2618.79,2614.3,2618.2,1407.32957362,59.49943117178622,0,0,2621.35,2622.175,2621.7625,2637.995,2540.55,0
2025-06-05 06:30:00,2599.3,2619.92,2618.19,2605.37,9492.21224334,47.139764996907594,0,0,2617.46,2621.5150000000003,2619.4875,2637.995,2529.28,0
2025-06-05 07:00:00,2605.36,2615.53,2605.36,2613.9,1045.87084897,52.638869649535934,0,0,2617.46,2620.4,2618.9300000000003,2637.995,2474.03,0
2025-06-05 07:30:00,2601.32,2614.07,2613.9,2605.26,1286.6519653,44.656932420209266,0,0,2617.46,2617.46,2617.46,2637.995,2399.04,0
2025-06-05 08:00:00,2598.33,2611.51,2605.22,2609.19,1178.80397281,49.10065059318798,0,0,2616.975,2616.975,2616.975,2637.995,2420.44,0
2025-06-05 08:30:00,2600.01,2610.71,2609.2,2606.46,7296.37843156,47.896963663514086,0,0,2616.975,2616.975,2616.975,2637.995,2438.58,0
2025-06-05 09:00:00,2600.0,2611.11,2606.3,2606.22,6861.35337092,44.482531311799306,0,-1,2615.6099999999997,2616.975,2616.2924999999996,2637.995,2419.11,-1
2025-06-05 09:30:00,2603.95,2611.49,2606.07,2610.61,651.36915109,42.56683033278764,0,0,2610.5249999999996,2616.975,2613.75,2637.995,2431.2,0
2025-06-05 10:00:00,2602.65,2615.2,2610.46,2603.98,4002.48862633,36.26258663528193,0,0,2609.125,2616.975,2613.05,2637.995,2435.4,0
2025-06-05 10:30:00,2581.52,2606.74,2603.82,2597.58,2745.94667374,32.4347506433034,0,0,2600.7200000000003,2608.5699999999997,2604.645,2631.26,,0
2025-06-05 11:00:00,2594.27,2606.04,2597.58,2605.04,881.52749267,35.809080325960295,0,0,2598.525,2608.5699999999997,2603.5474999999997,2631.26,,0
2025-06-05 11:30:00,2604.36,2610.71,2604.62,2609.25,898.21334396,37.026039287345924,0,0,2598.3599999999997,2608.5699999999997,2603.4649999999997,2631.26,,0
2025-06-05 12:00:00,2606.62,2630.23,2609.25,2627.14,1950.74315708,52.40624999999994,0,0,2605.875,2608.5699999999997,2607.2225,2631.26,,0
2025-06-05 12:30:00,2621.26,2642.53,2627.13,2633.15,3696.48955373,60.04904574048397,0,0,2612.025,2612.025,2612.025,2631.26,,0
2025-06-05 13:00:00,2623.39,2637.07,2632.99,2630.88,1949.9130327,56.87934027777788,0,0,2612.025,2612.025,2612.025,2631.26,,0
2025-06-05 13:30:00,2580.9,2632.31,2630.88,2590.74,9650.98313274,43.87712396417512,0,0,2611.715,2611.715,2611.715,2630.95,,0
2025-06-05 14:00:00,2563.05,2595.78,2590.69,2583.3,7407.96364708,37.07551951343142,0,0,2602.79,2602.79,2602.79,2622.025,,0
2025-06-05 14:30:00,2572.06,2615.89,2583.41,2589.01,5242.46946059,42.962321351234344,0,0,2602.79,2602.79,2602.79,2622.025,,0
2025-06-05 15:00:00,2583.04,2603.43,2588.84,2601.27,2118.72535038,46.80077556955888,0,0,2602.79,2602.79,2602.79,2622.025,,0
2025-06-05 15:30:00,2589.24,2602.87,2601.26,2590.59,2562.49669808,43.976315190161756,0,0,2602.79,2602.79,2602.79,2622.025,,0
2025-06-05 16:00:00,2557.86,2592.81,2590.32,2565.57,3751.01815478,37.01360935403502,0,0,2600.195,2600.195,2600.195,2619.4300000000003,,0
2025-06-05 16:30:00,2553.59,2572.63,2565.6,2559.46,3684.1899923,33.83681981925042,0,0,2598.0600000000004,2598.0600000000004,2598.0600000000004,2617.295,,0
2025-06-05 17:00:00,2558.91,2577.86,2559.89,2572.64,4808.37681296,40.49035077072455,0,0,2595.33,2598.0600000000004,2596.695,2617.295,,0
2025-06-05 17:30:00,2563.52,2575.33,2572.63,2570.41,2039.84367689,41.541622563974805,0,0,2592.95,2598.0600000000004,2595.505,2612.36,,0
2025-06-05 18:00:00,2554.05,2579.59,2570.24,2578.28,3848.41422563,41.69047323313882,0,0,2584.74,2598.0600000000004,2591.4,2608.24,,0
2025-06-05 18:30:00,2573.0,2584.27,2578.41,2576.51,2207.82773387,39.67713456930262,0,0,2584.74,2598.0600000000004,2591.4,2607.535,,0
2025-06-05 19:00:00,2506.43,2578.81,2576.51,2540.55,11836.11612421,25.49108406453449,1,0,2554.93,2574.48,2564.705,2575.165,,1
2025-06-05 19:30:00,2525.64,2551.51,2540.12,2529.28,4993.36337514,21.45016766532902,1,0,2554.6499999999996,2574.48,2564.5649999999996,2575.08,,1
2025-06-05 20:00:00,2437.06,2535.84,2529.27,2474.03,16116.68898977,16.612031163523355,1,0,2514.935,2539.795,2527.365,2539.795,,1
2025-06-05 20:30:00,2394.12,2475.83,2474.14,2399.04,21412.51370118,14.465781864017217,1,0,2489.1949999999997,2518.325,2503.7599999999998,2518.325,,1
2025-06-05 21:00:00,2392.16,2432.0,2398.99,2420.44,21059.87377469,21.29714487134298,1,0,2488.215,2517.3450000000003,2502.78,2517.3450000000003,,1
2025-06-05 21:30:00,2415.44,2450.0,2420.33,2438.58,5618.732248,24.600682132847012,1,0,2488.215,2517.3450000000003,2502.78,2517.3450000000003,,1
2025-06-05 22:00:00,2410.59,2438.48,2438.48,2419.11,6099.48546043,19.974286279422458,1,0,2488.215,2517.3450000000003,2502.78,2517.3450000000003,,1
2025-06-05 22:30:00,2417.75,2437.1,2419.06,2431.2,3532.4788392,23.849056603773533,1,0,2488.215,2517.3450000000003,2502.78,2517.3450000000003,,1
2025-06-05 23:00:00,2425.92,2435.85,2431.2,2435.4,1134.04306957,27.077096467439176,1,0,2485.4849999999997,2517.3450000000003,2501.415,2517.3450000000003,,1
