start,low,high,open,close,volume,adx_signal,ADX,+DI,-DI,signal
2025-06-01 02:15:00,2498.26,2511.01,2498.33,2508.58,301.61682258,0,24.72915424304486,10.725297464521338,29.529233947312548,0
2025-06-01 02:30:00,2508.78,2513.95,2508.78,2511.23,296.87265225,-1,25.746732745987764,12.456528626551268,28.367986990276112,-1
2025-06-01 02:45:00,2506.8,2514.99,2511.33,2508.48,442.27846808,-1,26.85221138794871,11.70077320823977,28.113642472919025,-1
2025-06-01 03:00:00,2501.82,2510.15,2508.58,2502.59,586.52919473,-1,28.259654137751514,10.971648355087556,30.08715151789004,-1
2025-06-01 03:15:00,2494.01,2507.37,2502.63,2503.39,600.44340759,-1,30.073812559585683,9.905517195330875,32.8439966147121,-1
2025-06-01 03:30:00,2503.41,2512.85,2503.54,2511.07,514.98484065,-1,30.756914467369143,13.218428266832591,30.578204314773238,-1
2025-06-01 03:45:00,2511.12,2520.0,2511.12,2514.61,638.95702123,-1,30.257763589190766,17.59935088000334,28.574266698232627,-1
2025-06-01 04:00:00,2512.66,2517.2,2514.55,2514.15,222.96620409,-1,29.794266345167987,16.989746341499735,27.584514133923754,-1
2025-06-01 04:15:00,2513.97,2517.93,2514.15,2517.16,272.12628297,-1,29.24649518405838,17.03526785918312,26.715282876187473,-1
2025-06-01 04:30:00,2517.15,2526.64,2517.15,2524.95,392.35175626,-1,27.466510810078407,22.656800089466312,24.70605536264434,-1
2025-06-01 04:45:00,2523.06,2528.17,2524.94,2523.44,266.06800863,-1,25.613729268821526,22.96121699984072,23.67359605570275,-1
2025-06-01 05:00:00,2522.34,2528.52,2523.45,2524.1,302.19578615,0,23.987646828365477,21.77599475274378,23.05298181801566,0
2025-06-01 05:15:00,2518.92,2525.7,2524.46,2521.19,197.78194162,0,22.92333355845454,20.52429805408655,24.627345799228554,0
2025-06-01 05:30:00,2518.15,2523.49,2521.18,2518.46,101.99718886,0,22.03460154987666,19.570158933311692,24.152799570250576,0
2025-06-01 05:45:00,2516.95,2521.59,2518.45,2519.95,293.95774732,0,21.369753132859724,18.75431695399993,24.224055697059082,0
2025-06-01 06:00:00,2516.93,2520.83,2519.8,2518.26,144.44921947,0,20.75519942659352,18.07235861960516,23.361850238318688,0
2025-06-01 06:15:00,2510.52,2518.5,2518.17,2514.71,196.38439801,0,21.022312037775986,16.731695936199895,27.587610851011423,0
2025-06-01 06:30:00,2514.42,2520.53,2514.85,2516.94,231.66618989,0,20.880456119394697,17.68236758074019,25.997390023500905,0
2025-06-01 06:45:00,2512.51,2518.76,2516.76,2514.0,113.88552767,0,20.99472666198475,16.62659551260417,26.269812602037888,0
2025-06-01 07:00:00,2508.95,2515.28,2513.84,2514.62,132.25934761,0,21.53641254511882,15.610015725756233,28.10225118944551,0
2025-06-01 07:15:00,2512.5,2517.17,2514.62,2514.23,181.09013063,0,21.644120835405946,16.761758103631436,26.800354475434208,0
2025-06-01 07:30:00,2507.26,2514.7,2514.08,2510.18,152.77388928,0,22.37007761755577,15.527574481493437,30.01285320743517,0
2025-06-01 07:45:00,2507.41,2511.84,2510.18,2510.28,338.46405171,0,23.044180343837745,14.827500970664536,28.659698950151537,0
2025-06-01 08:00:00,2504.94,2512.01,2510.09,2506.0,202.9875628,0,23.955587591065974,13.761161495758298,29.111092723616515,0
2025-06-01 08:15:00,2500.25,2507.86,2506.15,2503.11,175.12627863,-1,25.292593588976217,12.702253500029178,31.61334753737122,-1
2025-06-01 08:30:00,2503.03,2509.75,2503.03,2509.01,215.53696154,-1,26.08181739419212,13.753883452485704,29.45772997808743,-1
2025-06-01 08:45:00,2502.36,2509.95,2509.01,2507.24,357.10649488,-1,26.890424788772005,12.700516260018949,27.87771745834261,-1
2025-06-01 09:00:00,2498.44,2511.85,2507.28,2502.87,170.44409252,-1,28.06605798269238,11.085160713192515,28.04995556715196,-1
2025-06-01 09:15:00,2493.77,2503.71,2502.81,2495.37,413.60023543,-1,29.597341592438067,10.063432938892415,29.7949266243265,-1
2025-06-01 09:30:00,2484.46,2495.84,2495.61,2486.9,1161.02282527,-1,31.70142832428632,9.036517123852208,35.10278730361267,-1
2025-06-01 09:45:00,2478.77,2494.18,2486.84,2493.78,753.64447651,-1,33.978996927532094,7.86597673589146,35.33870686203636,-1
2025-06-01 10:00:00,2488.12,2497.3,2493.48,2495.65,292.85441355,-1,35.37689439813563,9.87012476067709,32.62732018410196,-1
2025-06-01 10:15:00,2493.24,2498.12,2495.6,2495.72,447.46513945,-1,36.4877115553789,10.161843654027326,31.25449537216911,-1
2025-06-01 10:30:00,2488.7,2496.69,2495.75,2491.85,458.14999931,-1,37.84299348887695,9.46000584526291,33.02027318207958,-1
2025-06-01 10:45:00,2488.33,2496.03,2491.57,2495.14,193.45764203,-1,39.127056338470915,8.827274278267128,31.13311042062571,-1
2025-06-01 11:00:00,2492.08,2498.03,2494.97,2494.86,341.35962025,-1,39.821611071024144,10.134120898048657,29.491622513819788,-1
2025-06-01 11:15:00,2494.85,2503.39,2494.86,2500.87,238.14453053,-1,39.251019784782734,14.100036572092744,27.269263720255054,-1
2025-06-01 11:30:00,2498.88,2504.29,2500.83,2504.03,138.87343074,-1,38.53045582985283,14.224026613070178,25.935922553958303,-1
2025-06-01 11:45:00,2497.34,2504.41,2503.78,2498.91,529.39013144,-1,38.04341462920075,13.30823794502163,25.668491108806972,-1
2025-06-01 12:00:00,2493.84,2503.2,2498.89,2500.23,1328.52366889,-1,37.98594935418824,12.18933164111474,26.65425711821398,-1
2025-06-01 12:15:00,2491.23,2501.23,2500.08,2494.56,422.21759424,-1,38.206189110321304,11.114203245055812,26.605370306036498,-1
2025-06-01 12:30:00,2470.5,2495.46,2494.43,2483.19,1416.19190231,-1,39.85443153283711,8.984164913848467,37.42354292077372,-1
2025-06-01 12:45:00,2478.5,2485.86,2483.15,2485.63,275.30411578,-1,41.38494235374465,8.468761933392082,35.276631577809304,-1
2025-06-01 13:00:00,2481.94,2492.43,2485.54,2492.14,352.53340143,-1,41.51639513036581,12.852031075425717,32.42175047049399,-1
2025-06-01 13:15:00,2488.95,2498.68,2491.85,2492.33,591.28729775,-1,40.585820360694846,16.695074564312087,29.996825791125808,-1
2025-06-01 13:30:00,2491.79,2499.12,2492.51,2498.06,430.50037081,-1,39.65067476269976,16.083391165689953,28.28077954087619,-1
2025-06-01 13:45:00,2494.36,2500.0,2498.15,2495.21,263.64372332,-1,38.63298916148493,16.061642040408724,27.00083628601805,-1
2025-06-01 14:00:00,2495.13,2511.11,2495.35,2504.32,666.26983355,-1,36.05498429341672,22.548794853653863,23.724564359247026,-1
2025-06-01 14:15:00,2504.26,2515.86,2504.43,2513.63,841.84360907,1,33.86533469642432,24.142899627429067,21.669101964219944,1
2025-06-01 14:30:00,2509.21,2516.94,2513.67,2514.89,811.22774756,1,31.95783288794277,23.547511272036196,20.40068448959387,1
2025-06-01 14:45:00,2509.92,2520.39,2515.02,2510.93,476.22130489,1,30.58557033948028,24.287273911889194,18.795833331875333,1
2025-06-01 15:00:00,2504.89,2512.69,2510.84,2507.91,687.14178152,1,28.61620737460041,22.845418402088512,21.508378158571055,1
2025-06-01 15:15:00,2506.13,2521.05,2507.99,2518.71,305.17652379,1,27.714548094714893,26.46168429711695,19.16467150034226,1
2025-06-01 15:30:00,2516.49,2524.27,2518.72,2523.23,578.04508113,1,27.192850020447032,27.322390627028415,18.059578909429344,1
2025-06-01 15:45:00,2519.26,2526.6,2522.9,2524.67,614.08328386,1,26.93221537754898,27.567093776942336,17.060086146427697,1
2025-06-01 16:00:00,2522.11,2543.28,2524.31,2538.48,1736.08380731,1,27.96173827967286,35.08091118687361,14.557601889430313,1
2025-06-01 16:15:00,2530.93,2544.11,2538.72,2538.35,1011.78282017,1,28.969353711952902,32.503566364778465,13.254078281282233,1
2025-06-01 16:30:00,2533.46,2550.0,2538.28,2546.95,1186.0609928,1,30.26116041424877,32.83897532765545,11.823299379178993,1
2025-06-01 16:45:00,2538.54,2548.95,2546.93,2540.43,779.88144032,1,31.46069520923779,30.60002391156427,11.017190399719167,1
2025-06-01 17:00:00,2534.78,2545.15,2540.38,2540.58,962.80817248,1,31.945295541269044,28.514417797746148,12.737558333201026,1
2025-06-01 17:15:00,2538.65,2545.49,2540.46,2545.23,458.52591672,1,32.42086552458824,27.427207389113033,12.149357202476903,1
2025-06-01 17:30:00,2541.04,2548.55,2545.28,2541.04,478.5731737,1,33.09587460905097,28.116770136362877,11.520324945389374,1
2025-06-01 17:45:00,2538.32,2545.73,2541.2,2540.46,561.08630183,1,33.231404031684654,26.650583386059566,12.833725903561158,1
2025-06-01 18:00:00,2524.98,2540.56,2540.44,2530.93,1360.79920027,1,31.391633193340645,23.83613304823014,20.520636498112715,1
2025-06-01 18:15:00,2513.88,2531.27,2530.72,2517.49,803.34907576,-1,29.80119090034488,21.15117129313171,25.399087761011614,-1
2025-06-01 18:30:00,2494.93,2517.14,2517.14,2502.54,1008.40766519,-1,29.759951681150653,18.275176589787172,33.36700649201021,-1
2025-06-01 18:45:00,2501.5,2526.28,2502.47,2521.35,1090.31033835,-1,28.770554780090112,20.853633264010536,28.743786788687558,-1
2025-06-01 19:00:00,2513.01,2527.76,2521.4,2516.29,869.29241226,-1,27.705690201583426,19.971033351417976,26.399065425032838,-1
2025-06-01 19:15:00,2515.0,2524.35,2516.25,2519.91,344.23757227,-1,26.716887378684362,18.917575860113736,25.00653391471632,-1
2025-06-01 19:30:00,2518.47,2523.92,2519.95,2521.57,847.21123699,-1,25.798713328849516,18.311252764690764,24.205054953506586,-1
2025-06-01 19:45:00,2521.29,2528.6,2521.29,2527.73,481.32776303,0,24.416091104772878,20.3338380504564,23.134039687023616,0
2025-06-01 20:00:00,2520.76,2528.27,2527.64,2523.95,347.94440479,0,23.184923778690724,19.384853056474267,22.38373246551001,0
2025-06-01 20:15:00,2523.62,2529.7,2523.81,2528.61,659.58629807,0,21.87021548691795,19.546523344713496,21.50854838122052,0
2025-06-01 20:30:00,2527.63,2538.66,2528.62,2536.33,605.23854175,0,20.949365746926357,23.924210886089526,19.98215705522759,0
2025-06-01 20:45:00,2525.43,2537.43,2536.21,2526.99,589.19786721,0,19.83310549940296,22.087691435691642,19.855586659658442,0
2025-06-01 21:00:00,2525.77,2533.49,2526.74,2532.93,438.07932341,0,18.796578126702663,20.972306330707234,18.852918468852266,0
2025-06-01 21:15:00,2532.38,2537.6,2532.98,2534.57,385.63380366,0,18.29240980765056,23.021021122638277,18.18425453083105,0
2025-06-01 21:30:00,2532.8,2542.0,2534.57,2535.38,528.03213948,0,18.281147035886566,24.58552939222566,17.03733491447981,0
2025-06-01 21:45:00,2534.5,2542.41,2535.4,2540.66,415.61281881,0,18.312908034447652,23.514965824722708,16.09725935892524,0
2025-06-01 22:00:00,2540.42,2548.95,2540.73,2547.88,932.87956074,0,18.982968854150965,26.71602274173236,15.127874476406388,0
2025-06-01 22:15:00,2536.51,2548.62,2547.87,2538.25,1282.69446699,0,19.000163001992885,24.463625835048475,16.574571298807562,0
2025-06-01 22:30:00,2536.19,2541.23,2538.26,2539.74,421.93067601,0,18.96663206381493,23.572873992976024,16.20225270931752,0
2025-06-01 22:45:00,2533.87,2539.94,2539.67,2536.29,309.92595825,0,18.56796422991503,22.509830657181553,17.195200159626424,0
2025-06-01 23:00:00,2535.75,2544.99,2536.29,2542.72,656.63788609,0,18.769194242229783,24.722565057842854,16.01150834587975,0
2025-06-01 23:15:00,2538.43,2546.99,2542.69,2539.58,1031.97364696,0,19.168870936060152,24.635288811633924,14.982537081454266,0
2025-06-01 23:30:00,2536.29,2543.89,2539.43,2537.36,551.90640784,0,19.168284439267893,23.209171817459627,15.745247906577523,0
2025-06-01 23:45:00,2534.49,2541.24,2537.31,2540.38,845.04562674,0,18.856903301156247,21.991508078451037,16.318237572356455,0
2025-06-02 00:00:00,2536.1,2542.17,2540.4,2537.61,1134.89633191,0,18.68894951670177,21.66898840510065,15.529219484236645,0
2025-06-02 00:15:00,2530.0,2541.1,2537.38,2531.46,871.20183843,0,17.506692968953566,19.785037596637157,18.956982000222073,0
2025-06-02 00:30:00,2527.92,2536.19,2532.01,2535.96,1477.452611,0,16.41962481942769,18.494860867369777,19.360901868121204,0
2025-06-02 00:45:00,2531.4,2536.18,2535.95,2535.61,643.00986783,0,15.410204394867948,17.773436508774722,18.605696067320963,0
2025-06-02 01:00:00,2535.39,2542.66,2535.71,2539.08,329.51933202,0,15.134971341585684,22.058814090592644,17.488369194539917,0
2025-06-02 01:15:00,2530.67,2543.62,2539.01,2532.28,593.60132186,0,14.11458201316373,19.780132897546892,19.44689119078878,0
2025-06-02 01:30:00,2527.97,2533.68,2532.7,2528.88,298.50759219,0,13.447871159572813,18.855254107007386,20.748566248999975,0
2025-06-02 01:45:00,2526.35,2532.36,2528.93,2527.34,438.87975111,0,13.065586512676234,17.90621842786423,21.060956530019286,0
2025-06-02 02:00:00,2517.08,2528.84,2527.34,2519.28,686.87654103,0,13.870267323511696,16.189135244960635,26.600277755600327,0
2025-06-02 02:15:00,2515.0,2524.31,2518.88,2520.84,342.74699373,0,14.838743363054133,14.965620447726533,26.27842028316988,0
2025-06-02 02:30:00,2516.19,2524.46,2520.96,2522.39,374.9824776,0,15.709194788117893,14.078879061657293,24.506640024782715,0
2025-06-02 02:45:00,2508.65,2523.14,2522.39,2509.32,1170.46360892,0,17.280805618552552,12.489903407481595,27.613656055067132,0
2025-06-02 03:00:00,2493.99,2511.42,2509.32,2494.87,1311.74944438,0,19.784257261204942,10.896742830398729,34.819823760344505,0
2025-06-02 03:15:00,2486.31,2500.14,2494.67,2495.41,1490.56033689,0,22.506999978264506,9.82577425029609,36.85543246393711,0
2025-06-02 03:30:00,2490.76,2504.15,2495.41,2499.57,740.46028155,0,24.339509770165314,11.696128616179244,33.42968465593466,0
2025-06-02 03:45:00,2494.61,2501.41,2499.57,2497.6,1200.1060448,-1,26.04112600550178,11.13031381345323,31.812481985760066,-1
2025-06-02 04:00:00,2493.85,2500.71,2497.41,2500.41,746.58632864,-1,27.6707319717988,10.574545519291178,30.777186011269098,-1
2025-06-02 04:15:00,2497.47,2502.73,2500.41,2497.82,671.45680193,-1,28.791814450295366,11.676528714641922,29.55843737994145,-1
2025-06-02 04:30:00,2497.05,2502.76,2497.81,2499.93,418.21442733,-1,29.86595150345683,11.159897679225187,28.576063404525776,-1
2025-06-02 04:45:00,2488.56,2501.34,2500.2,2493.96,644.45231412,-1,31.47046930306502,10.084429638206164,32.2241944497354,-1
2025-06-02 05:00:00,2487.86,2498.43,2493.96,2496.75,281.4338977,-1,33.00552148539362,9.287254982808136,30.200380561937852,-1
2025-06-02 05:15:00,2490.48,2498.88,2496.73,2496.02,281.66706921,-1,34.33155862392341,9.038216946447278,28.286683641337014,-1
2025-06-02 05:30:00,2487.8,2496.2,2496.01,2487.8,207.65008582,-1,35.75354192897943,8.460840661148328,28.517812480137234,-1
2025-06-02 05:45:00,2484.29,2494.72,2487.73,2494.12,336.32192561,-1,37.30972496925104,7.794983483658024,28.921939111372502,-1
2025-06-02 06:00:00,2488.67,2500.92,2494.08,2490.83,612.19112581,-1,37.397017536560035,11.671229269838046,26.303636564559866,-1
2025-06-02 06:15:00,2485.79,2496.46,2490.5,2495.5,646.04286142,-1,37.72799831588993,10.757695352882516,26.357482313608966,-1
2025-06-02 06:30:00,2489.41,2500.8,2495.56,2499.96,155.92847088,-1,37.17741504372073,13.015182688384055,24.181592210478282,-1
2025-06-02 06:45:00,2494.64,2501.06,2500.32,2495.85,443.72587199,-1,36.615764940963054,12.58736307079952,23.02766371264296,-1
2025-06-02 07:00:00,2495.6,2508.51,2495.88,2506.98,416.83541524,-1,34.769434943467836,16.81334817533657,20.870861683958257,-1
2025-06-02 07:15:00,2502.37,2514.66,2506.69,2504.18,364.64654452,1,32.411564801989506,19.724380130655796,19.04237484517327,1
2025-06-02 07:30:00,2501.29,2509.23,2504.19,2509.2,280.95092059,-1,30.122988420843477,18.59116745340951,18.729813204399505,-1
2025-06-02 07:45:00,2504.49,2510.42,2508.77,2508.23,234.75521405,1,28.11862696792583,18.65637217110958,17.902553418629733,1
2025-06-02 08:00:00,2505.11,2513.3,2508.24,2509.43,512.60305594,1,26.673201937030353,19.674018066120357,16.798970365282923,1
2025-06-02 08:15:00,2505.0,2516.23,2509.47,2514.57,411.88228997,1,25.73327845061645,20.209388322921093,15.39739092371834,1
2025-06-02 08:30:00,2499.68,2517.26,2514.52,2501.55,650.76313527,0,23.994725136191086,17.71733540928191,17.230328512276536,0
2025-06-02 08:45:00,2491.2,2504.16,2501.43,2495.42,670.23554679,0,23.30313456498675,16.137502265032243,21.52842145336001,0
2025-06-02 09:00:00,2480.0,2496.23,2495.69,2483.98,1357.96538337,0,23.765979204151186,14.405176376243364,26.625252352719087,0
2025-06-02 09:15:00,2479.09,2489.06,2483.69,2484.75,725.85070016,0,24.27376484522668,13.450013732073218,25.465022756284533,0
2025-06-02 09:30:00,2479.97,2490.99,2484.42,2481.68,518.30520847,0,24.4246105383727,13.747281772309078,23.60215698389262,0
2025-06-02 09:45:00,2476.13,2484.83,2481.65,2482.73,821.46856276,0,24.92469634889498,12.94232573483581,24.804605262759225,0
2025-06-02 10:00:00,2477.13,2490.92,2482.62,2490.2,1212.64120281,0,24.406228376728162,15.779240702103916,22.550655674056248,0
2025-06-02 10:15:00,2478.15,2490.22,2490.22,2483.55,1329.02695568,0,23.924793831144687,14.53433955335724,20.77152461929769,0
2025-06-02 10:30:00,2478.35,2486.95,2483.68,2482.87,839.48427001,0,23.477747467388603,13.704691506543618,19.585846056713073,0
2025-06-02 10:45:00,2481.64,2486.1,2482.85,2483.26,230.40806525,0,23.062632986757954,13.28128287177891,18.980738212029006,0
2025-06-02 11:00:00,2478.77,2489.99,2483.4,2488.03,711.5545242,0,21.98355937216926,14.933293756238195,17.514729464681064,0
2025-06-02 11:15:00,2483.49,2489.66,2487.99,2484.22,688.59651466,0,20.9815624443369,14.280114847146292,16.748639138492905,0
2025-06-02 11:30:00,2477.9,2487.77,2484.22,2479.21,372.48316781,0,20.84606298984199,13.27948286494658,19.54363351299748,0
2025-06-02 11:45:00,2476.64,2484.34,2479.46,2482.19,914.52200169,0,20.885036065133697,12.541172321176417,19.36683254503749,0
2025-06-02 12:00:00,2479.04,2486.51,2481.81,2485.67,976.7907476,0,20.485720543292768,13.447437624601196,18.30364460333522,0
2025-06-02 12:15:00,2478.54,2485.45,2485.4,2485.17,633.37975131,0,20.189406029098553,12.72914048670192,17.700532774262605,0
2025-06-02 12:30:00,2483.12,2499.03,2485.06,2495.17,669.80332993,0,19.780231976056857,20.990932190231124,15.686954291207512,0
2025-06-02 12:45:00,2491.42,2499.7,2495.32,2499.04,606.48225952,0,19.48503417956875,20.21781452342501,14.7467476546142,0
2025-06-02 13:00:00,2489.7,2500.67,2499.05,2494.05,479.31994971,0,18.905848326217868,18.62507861968611,14.820199248040558,0
2025-06-02 13:15:00,2488.93,2503.88,2494.05,2501.64,4142.00239194,0,18.805437397165228,18.92007936526248,13.28428491856059,0
2025-06-02 13:30:00,2501.28,2521.3,2501.61,2512.73,4669.31021579,0,20.407329655063684,27.773867199293846,11.556994305502332,0
2025-06-02 13:45:00,2495.13,2514.5,2513.2,2506.13,1423.02137965,0,20.900268960989447,24.460007967168703,13.96635291480271,0
2025-06-02 14:00:00,2497.21,2517.78,2506.23,2515.8,3943.85015489,0,21.636246774350152,23.43767582423846,12.289410643787626,0
2025-06-02 14:15:00,2510.69,2542.68,2516.13,2532.43,3758.06208457,0,23.816680617207926,32.54550193027116,10.231845060000014,0
2025-06-02 14:30:00,2523.94,2539.12,2532.31,2526.3,2353.78399843,1,25.84136918557586,29.980412834287495,9.42541736220535,1
2025-06-02 14:45:00,2517.87,2533.34,2526.29,2532.36,1736.03697297,1,26.859550745516668,27.593576194481606,11.798831467733962,1
2025-06-02 15:00:00,2523.91,2539.39,2532.35,2536.29,1591.8396119,1,28.140645041588723,28.501375655014616,10.866559797013313,1
2025-06-02 15:15:00,2532.78,2557.76,2536.67,2540.91,2836.33423131,1,30.135190890737213,33.93893155263483,9.554595660198768,1
2025-06-02 15:30:00,2535.12,2544.47,2540.79,2541.98,1349.81235046,1,31.98726917923224,32.3638815264727,9.111182580997212,1
2025-06-02 15:45:00,2539.32,2549.3,2541.97,2545.68,2193.49143587,1,33.8909608558257,33.17585392136972,8.649754943109278,1
2025-06-02 16:00:00,2538.09,2547.55,2545.69,2538.68,1443.7560127,1,35.47944751589768,31.545037126393773,8.863702729758439,1
2025-06-02 16:15:00,2531.2,2543.57,2538.52,2535.58,2240.34523328,1,35.98306837696352,29.502785134749292,11.895876542825414,1
2025-06-02 16:30:00,2533.58,2543.25,2535.53,2539.33,1608.34483201,1,36.450716319381804,27.97790757162864,11.281027634461093,1
2025-06-02 16:45:00,2537.25,2555.0,2539.73,2548.01,1092.5643395,1,37.48822990017508,31.520832202481134,10.235277025209923,1
2025-06-02 17:00:00,2540.52,2554.05,2548.13,2541.24,1272.44662309,1,38.451635368054546,29.291831940611573,9.51148791257017,1
2025-06-02 17:15:00,2540.08,2554.64,2541.59,2545.73,2282.56849732,1,39.3759402904675,27.380061772830448,8.79104249158105,1
2025-06-02 17:30:00,2539.92,2549.84,2545.5,2543.21,877.64214612,1,40.207491286178254,25.93850249668035,8.413113715162257,1
2025-06-02 17:45:00,2541.71,2554.45,2543.22,2551.05,1371.64525098,1,41.228898311437156,26.634007246791942,7.842067696882658,1
2025-06-02 18:00:00,2545.86,2554.73,2551.13,2552.74,2021.41855769,1,42.19241950560189,25.497052723127982,7.462293420001916,1
2025-06-02 18:15:00,2548.07,2567.1,2552.64,2558.33,4613.9218967,1,43.671832256412074,29.47254591572416,6.711353915584784,1
2025-06-02 18:30:00,2546.0,2559.16,2558.33,2546.89,976.60601106,1,44.678447139673324,27.41776085956218,7.340085397114129,1
2025-06-02 18:45:00,2538.4,2547.17,2546.94,2546.03,832.1443781,1,44.363294507243346,26.111273572761906,11.119724404708325,1
2025-06-02 19:00:00,2535.38,2550.63,2546.0,2535.72,2716.01884894,1,44.2907042860847,25.83087087958828,10.208760531435253,1
2025-06-02 19:15:00,2535.47,2544.15,2535.79,2539.65,2410.57303869,1,44.223299080723095,24.59577084594202,9.720629854980752,1
2025-06-02 19:30:00,2526.37,2540.89,2539.61,2530.91,2221.7086006,1,42.7689076064014,22.645162404847223,13.920040157194395,1
2025-06-02 19:45:00,2527.72,2536.33,2530.75,2534.1,2143.08058657,1,41.4184012373884,21.553594907111886,13.24905078069464,1
2025-06-02 20:00:00,2533.3,2548.21,2533.92,2547.3,1765.3003236,1,41.09259347276436,26.347713827061327,12.156266258260462,1
2025-06-02 20:15:00,2541.63,2549.24,2547.55,2543.62,1082.78599012,1,40.860806390399134,25.792023580050653,11.629053587752372,1
2025-06-02 20:30:00,2539.6,2545.66,2543.66,2542.57,871.42419518,1,40.328317501745396,24.867146044385848,12.413265836825788,1
2025-06-02 20:45:00,2537.02,2543.09,2542.26,2541.25,573.06375988,1,39.43137407770142,23.941077245897137,13.533868893931889,1
2025-06-02 21:00:00,2541.17,2549.74,2541.25,2548.1,1129.68944756,1,39.13991076446242,26.81639417875389,12.808605163261436,1
2025-06-02 21:15:00,2542.29,2548.43,2548.1,2548.13,1369.0414369,1,38.86926625931193,25.751635841344566,12.300033091742145,1
2025-06-02 21:30:00,2545.34,2556.02,2548.12,2552.61,1459.43062669,1,39.18117598902471,28.888755029159185,11.448526841217921,1
2025-06-02 21:45:00,2551.93,2562.93,2552.75,2562.03,1806.55625535,1,39.90387373423854,31.308303890905904,10.632118410283015,1
2025-06-02 22:00:00,2561.47,2576.84,2562.04,2573.4,3116.16070826,1,41.255846912714105,37.04450088609582,9.60178942563699,1
2025-06-02 22:15:00,2570.92,2585.35,2573.33,2582.35,3119.00709302,1,42.83536538121346,39.00142968300988,8.744965904330611,1
2025-06-02 22:30:00,2576.29,2586.62,2582.23,2578.3,1936.21311445,1,44.347603338381326,37.2823706083819,8.182078514738173,1
2025-06-02 22:45:00,2576.08,2586.21,2578.13,2586.21,1629.00032134,1,45.71562629297234,34.909363002859465,7.793241376128936,1
2025-06-02 23:00:00,2583.96,2606.81,2586.21,2595.34,4847.66832212,1,47.62753672721009,42.30716584706434,6.749633714742333,1
2025-06-02 23:15:00,2594.52,2611.25,2595.35,2608.32,3248.55486295,1,49.50909064165177,40.80126164386651,6.105018522219933,1
2025-06-02 23:30:00,2602.51,2615.96,2608.59,2613.16,2254.05846484,1,51.36435207947186,40.359632611665816,5.638771715040223,1
2025-06-02 23:45:00,2606.37,2616.87,2613.03,2609.29,1826.13034956,1,53.108026872384244,38.44750239704863,5.298567967988964,1
2025-06-03 00:00:00,2603.37,2619.86,2609.29,2617.99,2241.67302017,1,54.21604401826964,34.88757304880213,6.492474186485684,1
2025-06-03 00:15:00,2615.43,2625.44,2617.97,2616.69,2778.53734403,1,55.413906059155025,36.07797488614367,6.121914145210735,1
2025-06-03 00:30:00,2616.58,2628.12,2616.8,2622.06,1576.18098634,1,56.60398982600644,35.22737797422407,5.716817107245643,1
2025-06-03 00:45:00,2618.36,2625.35,2621.96,2623.92,1498.5065188,1,57.709067609511315,33.769720932440435,5.480263631166238,1
2025-06-03 01:00:00,2620.28,2630.0,2623.92,2621.25,2074.03920186,1,58.875279304067874,34.59068837757825,5.160492010271755,1
2025-06-03 01:15:00,2618.83,2630.74,2621.28,2627.62,1928.9511714,1,59.671796445489555,32.11774753543583,5.661944327565934,1
2025-06-03 01:30:00,2627.01,2644.45,2627.6,2640.02,3253.84097645,1,60.81823121726769,36.82842651844725,5.088295334540169,1
2025-06-03 01:45:00,2638.05,2652.45,2640.1,2647.95,2472.77649421,1,62.06775632929937,38.37613723796382,4.667771226561395,1
2025-06-03 02:00:00,2638.0,2649.99,2648.0,2640.94,2591.72436938,1,63.218891905230166,35.72840768260671,4.374493792226389,1
2025-06-03 02:15:00,2632.48,2642.75,2641.23,2633.04,1412.43541873,1,63.28750000754213,33.59061186377476,7.328785785039085,1
2025-06-03 02:30:00,2627.55,2637.02,2632.96,2629.69,2065.73992479,1,62.527018253752864,31.706670341943223,9.837503424146533,1
2025-06-03 02:45:00,2615.48,2629.92,2629.26,2618.62,1846.94471895,1,60.116366023504305,29.032800117840736,16.056928852499883,1
2025-06-03 03:00:00,2596.04,2622.2,2617.83,2599.74,2504.84090856,1,55.91572337511543,24.930917897477777,24.287452210923647,1
2025-06-03 03:15:00,2596.14,2609.3,2599.72,2597.45,1449.25464057,1,52.0151266301829,23.158343067271996,22.56062744434478,1
2025-06-03 03:30:00,2589.8,2604.34,2597.56,2602.76,1674.1895532,-1,48.74663613371164,21.352008304267027,24.201984381081733,-1
2025-06-03 03:45:00,2601.48,2607.85,2602.65,2605.08,1498.56481072,-1,45.38816149353194,22.549933167725094,23.342958280150878,-1
2025-06-03 04:00:00,2594.09,2606.63,2605.01,2599.94,2014.46516377,-1,42.88808175823825,20.971833014423435,25.833526905005943,-1
2025-06-03 04:15:00,2597.41,2603.24,2600.13,2600.79,1649.95869224,-1,40.56657914689412,20.261887682102593,24.959001925192297,-1
2025-06-03 04:30:00,2591.5,2603.01,2600.54,2596.48,1946.55326338,-1,38.894490101564706,18.90146040759495,26.730726437178692,-1
2025-06-03 04:45:00,2591.39,2597.81,2596.44,2593.66,1762.24006441,-1,37.350783350936396,18.168697286837972,25.760866066940462,-1
2025-06-03 05:00:00,2593.82,2604.68,2593.84,2603.46,1769.72747599,-1,35.144019612947424,21.122577904485695,24.038198750243286,-1
2025-06-03 05:15:00,2601.38,2606.81,2603.21,2605.99,1922.03912352,-1,32.86751822192976,21.7429799611835,23.21443625633899,-1
