start,low,high,open,close,volume,VWAP,vwap_signal,prev_close,prev_vwap,obv_signal,OBV,SMA10,signal
2025-05-31 15:45:00,2533.67,2540.58,2538.59,2537.59,413.61487511,2580.304170623474,0,2538.47,2580.4028273761196,-1,-23448.429202820003,2540.098,-1
2025-05-31 16:00:00,2534.1,2541.58,2537.47,2539.53,418.44988233,2580.2074129192906,0,2537.59,2580.304170623474,0,-23029.979320490005,2540.7650000000003,0
2025-05-31 16:15:00,2539.41,2548.0,2539.5,2545.07,751.05003127,2580.0586255403973,0,2539.53,2580.2074129192906,1,-22278.929289220006,2541.8419999999996,1
2025-05-31 16:30:00,2537.92,2549.26,2545.01,2541.77,1020.12635055,2579.8519287742743,0,2545.07,2580.0586255403973,0,-23299.055639770006,2541.696,0
2025-05-31 16:45:00,2537.94,2543.07,2541.62,2542.18,334.80379187,2579.7810859865763,0,2541.77,2579.8519287742743,1,-22964.251847900006,2541.916,1
2025-05-31 17:00:00,2536.52,2542.68,2542.0,2540.54,217.17675434,2579.733909879246,0,2542.18,2579.7810859865763,-1,-23181.428602240005,2541.7470000000003,-1
2025-05-31 17:15:00,2535.74,2542.87,2540.54,2536.73,307.10549637,2579.6649392187296,0,2540.54,2579.733909879246,-1,-23488.534098610005,2541.0460000000003,-1
2025-05-31 17:30:00,2534.08,2539.69,2536.46,2536.88,329.08881698,2579.5884932853482,0,2536.73,2579.6649392187296,0,-23159.445281630007,2540.7419999999997,0
2025-05-31 17:45:00,2524.81,2537.19,2536.88,2529.06,796.35190413,2579.376515329207,0,2536.88,2579.5884932853482,-1,-23955.797185760006,2538.782,-1
2025-05-31 18:00:00,2526.99,2536.78,2528.66,2536.19,382.28158142,2579.2815230932247,0,2529.06,2579.376515329207,0,-23573.515604340006,2538.554,0
2025-05-31 18:15:00,2534.71,2543.75,2536.18,2538.95,325.22054162,2579.2112061198177,0,2536.19,2579.2815230932247,1,-23248.295062720004,2538.6899999999996,1
2025-05-31 18:30:00,2537.65,2542.26,2538.91,2537.85,277.15077256,2579.1516504705955,0,2538.95,2579.2112061198177,-1,-23525.445835280003,2538.522,-1
2025-05-31 18:45:00,2536.67,2542.42,2537.86,2541.24,458.18982946,2579.0556862554836,0,2537.85,2579.1516504705955,1,-23067.256005820003,2538.139,1
2025-05-31 19:00:00,2538.75,2544.52,2541.28,2539.71,169.10856009,2579.021187525028,0,2541.24,2579.0556862554836,0,-23236.364565910004,2537.933,0
2025-05-31 19:15:00,2539.17,2543.44,2539.7,2542.93,164.91310311,2578.9883584432832,0,2539.71,2579.021187525028,1,-23071.451462800003,2538.008,1
2025-05-31 19:30:00,2538.77,2544.0,2542.94,2540.78,270.03488861,2578.9337700827386,0,2542.93,2578.9883584432832,0,-23341.486351410003,2538.032,0
2025-05-31 19:45:00,2537.58,2542.67,2540.61,2538.8,364.44403517,2578.857428622352,0,2540.78,2578.9337700827386,0,-23705.930386580003,2538.239,0
2025-05-31 20:00:00,2532.96,2542.07,2538.79,2535.26,254.98522065,2578.800224053337,0,2538.8,2578.857428622352,-1,-23960.915607230003,2538.077,-1
2025-05-31 20:15:00,2533.43,2542.07,2535.26,2541.12,169.16280921,2578.7642595937655,0,2535.26,2578.800224053337,1,-23791.752798020003,2539.2830000000004,1
2025-05-31 20:30:00,2539.63,2542.91,2540.88,2540.77,464.56130876,2578.6713278241855,0,2541.12,2578.7642595937655,0,-24256.314106780002,2539.7409999999995,0
2025-05-31 20:45:00,2540.22,2543.87,2540.83,2543.03,276.13230478,2578.6181667803976,0,2540.77,2578.6713278241855,1,-23980.181802000003,2540.1490000000003,1
2025-05-31 21:00:00,2542.17,2551.59,2543.2,2542.32,1144.92495474,2578.4174241168375,0,2543.03,2578.6181667803976,0,-25125.106756740002,2540.596,0
2025-05-31 21:15:00,2540.49,2545.93,2542.26,2545.44,268.34212228,2578.368737893892,0,2542.32,2578.4174241168375,1,-24856.764634460003,2541.016,1
2025-05-31 21:30:00,2541.92,2547.87,2545.43,2545.2,331.7269003,2578.3105602014043,0,2545.44,2578.368737893892,0,-25188.491534760004,2541.565,0
2025-05-31 21:45:00,2541.17,2546.42,2545.17,2544.63,264.14125805,2578.2631004974905,0,2545.2,2578.3105602014043,0,-25452.632792810004,2541.735,0
2025-05-31 22:00:00,2537.88,2546.17,2544.63,2542.48,374.4004949,2578.1923355642843,0,2544.63,2578.2631004974905,0,-25827.033287710005,2541.9049999999997,0
2025-05-31 22:15:00,2537.54,2542.62,2542.37,2538.09,375.99840388,2578.1161226476265,0,2542.48,2578.1923355642843,-1,-26203.031691590004,2541.834,-1
2025-05-31 22:30:00,2535.66,2540.62,2538.09,2539.82,241.47605616,2578.066430999654,0,2538.09,2578.1161226476265,0,-25961.555635430002,2542.29,0
2025-05-31 22:45:00,2531.62,2539.83,2539.83,2531.82,452.07054867,2577.963668795588,0,2539.82,2578.066430999654,-1,-26413.6261841,2541.3599999999997,-1
2025-05-31 23:00:00,2525.73,2539.69,2531.74,2539.47,885.51373552,2577.7662537124074,0,2531.82,2577.963668795588,0,-25528.112448580003,2541.2300000000005,0
2025-05-31 23:15:00,2535.16,2549.4,2539.6,2535.75,1020.07376094,2577.568115621086,0,2539.47,2577.7662537124074,-1,-26548.18620952,2540.502,-1
2025-05-31 23:30:00,2530.08,2537.36,2535.76,2531.89,221.23830188,2577.517447064842,0,2535.75,2577.568115621086,-1,-26769.4245114,2539.459,-1
2025-05-31 23:45:00,2527.88,2532.78,2531.84,2529.31,220.47498707,2577.4635285401537,0,2531.89,2577.517447064842,-1,-26989.89949847,2537.8460000000005,-1
2025-06-01 00:00:00,2519.47,2530.05,2529.31,2521.33,769.35057322,2577.2512026286345,0,2529.31,2577.4635285401537,-1,-27759.25007169,2535.459,-1
2025-06-01 00:15:00,2516.48,2524.18,2521.59,2518.93,671.18630393,2577.0544637987173,0,2521.33,2577.2512026286345,-1,-28430.43637562,2532.889,-1
2025-06-01 00:30:00,2517.19,2523.22,2518.93,2523.22,348.44216213,2576.955251508046,0,2518.93,2577.0544637987173,0,-28081.99421349,2530.963,0
2025-06-01 00:45:00,2522.17,2527.48,2523.18,2527.16,504.41767008,2576.823521078026,0,2523.22,2576.955251508046,0,-27577.57654341,2529.87,0
2025-06-01 01:00:00,2519.35,2530.21,2527.08,2529.63,339.64489598,2576.7365696709876,0,2527.16,2576.823521078026,1,-27237.93164743,2528.8509999999997,1
2025-06-01 01:15:00,2519.5,2531.51,2529.65,2524.37,533.82009069,2576.597079947423,0,2529.63,2576.7365696709876,-1,-27771.751738119998,2528.106,-1
2025-06-01 01:30:00,2517.72,2527.03,2524.36,2518.21,306.34970011,2576.510957822175,0,2524.37,2576.597079947423,-1,-28078.101438229998,2525.98,-1
2025-06-01 01:45:00,2494.36,2522.29,2518.07,2509.11,1809.11956502,2575.8953845640945,0,2518.21,2576.510957822175,-1,-29887.221003249997,2523.316,-1
2025-06-01 02:00:00,2495.16,2508.71,2508.71,2498.68,817.20369469,2575.5894226146015,0,2509.11,2575.8953845640945,-1,-30704.424697939998,2519.995,-1
2025-06-01 02:15:00,2498.26,2511.01,2498.33,2508.58,301.61682258,2575.484789100134,0,2498.68,2575.5894226146015,0,-30402.80787536,2517.9219999999996,0
2025-06-01 02:30:00,2508.78,2513.95,2508.78,2511.23,296.87265225,2575.390037781394,0,2508.58,2575.484789100134,0,-30105.93522311,2516.912,0
2025-06-01 02:45:00,2506.8,2514.99,2511.33,2508.48,442.27846808,2575.24669588389,0,2511.23,2575.390037781394,-1,-30548.213691189998,2515.8669999999997,-1
2025-06-01 03:00:00,2501.82,2510.15,2508.58,2502.59,586.52919473,2575.0423702581575,0,2508.48,2575.24669588389,-1,-31134.742885919997,2513.8039999999996,-1
2025-06-01 03:15:00,2494.01,2507.37,2502.63,2503.39,600.44340759,2574.824754268831,0,2502.59,2575.0423702581575,0,-30534.29947833,2511.4269999999997,0
2025-06-01 03:30:00,2503.41,2512.85,2503.54,2511.07,514.98484065,2574.6581952743895,0,2503.39,2574.824754268831,1,-30019.31463768,2509.5710000000004,1
2025-06-01 03:45:00,2511.12,2520.0,2511.12,2514.61,638.95702123,2574.4719377170977,0,2511.07,2574.6581952743895,1,-29380.35761645,2508.595,1
2025-06-01 04:00:00,2512.66,2517.2,2514.55,2514.15,222.96620409,2574.406590569403,0,2514.61,2574.4719377170977,0,-29603.32382054,2508.189,0
2025-06-01 04:15:00,2513.97,2517.93,2514.15,2517.16,272.12628297,2574.3292707895444,0,2514.15,2574.406590569403,1,-29331.197537570002,2508.9939999999997,1
2025-06-01 04:30:00,2517.15,2526.64,2517.15,2524.95,392.35175626,2574.2307259899258,0,2517.16,2574.3292707895444,1,-28938.845781310003,2511.621,1
2025-06-01 04:45:00,2523.06,2528.17,2524.94,2523.44,266.06800863,2574.166679630718,0,2524.95,2574.2307259899258,0,-29204.913789940005,2513.107,0
2025-06-01 05:00:00,2522.34,2528.52,2523.45,2524.1,302.19578615,2574.094280477233,0,2523.44,2574.166679630718,1,-28902.718003790003,2514.3940000000002,1
2025-06-01 05:15:00,2518.92,2525.7,2524.46,2521.19,197.78194162,2574.0440759868857,0,2524.1,2574.094280477233,0,-29100.499945410003,2515.665,0
2025-06-01 05:30:00,2518.15,2523.49,2521.18,2518.46,101.99718886,2574.0172786870316,0,2521.19,2574.0440759868857,0,-29202.497134270005,2517.252,0
2025-06-01 05:45:00,2516.95,2521.59,2518.45,2519.95,293.95774732,2573.9394306330464,0,2518.46,2574.0172786870316,1,-28908.539386950004,2518.908,1
2025-06-01 06:00:00,2516.93,2520.83,2519.8,2518.26,144.44921947,2573.9006806505286,0,2519.95,2573.9394306330464,-1,-29052.988606420004,2519.6269999999995,-1
2025-06-01 06:15:00,2510.52,2518.5,2518.17,2514.71,196.38439801,2573.844184190996,0,2518.26,2573.9006806505286,-1,-29249.373004430003,2519.6369999999997,-1
2025-06-01 06:30:00,2514.42,2520.53,2514.85,2516.94,231.66618989,2573.780728248897,0,2514.71,2573.844184190996,0,-29017.706814540004,2519.916,0
2025-06-01 06:45:00,2512.51,2518.76,2516.76,2514.0,113.88552767,2573.748369284065,0,2516.94,2573.780728248897,-1,-29131.592342210006,2519.6,-1
2025-06-01 07:00:00,2508.95,2515.28,2513.84,2514.62,132.25934761,2573.7094650471845,0,2514.0,2573.748369284065,0,-28999.332994600005,2518.567,0
2025-06-01 07:15:00,2512.5,2517.17,2514.62,2514.23,181.09013063,2573.657751409315,0,2514.62,2573.7094650471845,-1,-29180.423125230005,2517.6459999999997,-1
2025-06-01 07:30:00,2507.26,2514.7,2514.08,2510.18,152.77388928,2573.6113015920578,0,2514.23,2573.657751409315,-1,-29333.197014510006,2516.254,-1
2025-06-01 07:45:00,2507.41,2511.84,2510.18,2510.28,338.46405171,2573.5072177453762,0,2510.18,2573.6113015920578,0,-28994.732962800004,2515.163,0
2025-06-01 08:00:00,2504.94,2512.01,2510.09,2506.0,202.9875628,2573.4428132633907,0,2510.28,2573.5072177453762,-1,-29197.720525600005,2513.9170000000004,-1
2025-06-01 08:15:00,2500.25,2507.86,2506.15,2503.11,175.12627863,2573.384053688667,0,2506.0,2573.4428132633907,-1,-29372.846804230005,2512.233,-1
2025-06-01 08:30:00,2503.03,2509.75,2503.03,2509.01,215.53696154,2573.315522858563,0,2503.11,2573.384053688667,0,-29157.309842690003,2511.308,0
2025-06-01 08:45:00,2502.36,2509.95,2509.01,2507.24,357.10649488,2573.201011571004,0,2509.01,2573.315522858563,-1,-29514.416337570005,2510.561,-1
2025-06-01 09:00:00,2498.44,2511.85,2507.28,2502.87,170.44409252,2573.1447531863096,0,2507.24,2573.201011571004,-1,-29684.860430090004,2509.154,-1
2025-06-01 09:15:00,2493.77,2503.71,2502.81,2495.37,413.60023543,2572.995214050564,0,2502.87,2573.1447531863096,-1,-30098.460665520004,2507.291,-1
2025-06-01 09:30:00,2484.46,2495.84,2495.61,2486.9,1161.02282527,2572.5313304567185,0,2495.37,2572.995214050564,-1,-31259.483490790004,2504.5190000000002,-1
2025-06-01 09:45:00,2478.77,2494.18,2486.84,2493.78,753.64447651,2572.2323885636292,0,2486.9,2572.5313304567185,0,-30505.839014280005,2502.4739999999997,0
2025-06-01 10:00:00,2488.12,2497.3,2493.48,2495.65,292.85441355,2572.123431303131,0,2493.78,2572.2323885636292,0,-30212.984600730004,2501.021,0
2025-06-01 10:15:00,2493.24,2498.12,2495.6,2495.72,447.46513945,2571.961770641563,0,2495.65,2572.123431303131,0,-29765.519461280004,2499.5649999999996,0
2025-06-01 10:30:00,2488.7,2496.69,2495.75,2491.85,458.14999931,2571.7898687884,0,2495.72,2571.961770641563,-1,-30223.669460590005,2498.15,-1
2025-06-01 10:45:00,2488.33,2496.03,2491.57,2495.14,193.45764203,2571.7181914738767,0,2491.85,2571.7898687884,0,-30030.211818560005,2497.353,0
2025-06-01 11:00:00,2492.08,2498.03,2494.97,2494.86,341.35962025,2571.5949621241057,0,2495.14,2571.7181914738767,-1,-30371.571438810006,2495.938,-1
2025-06-01 11:15:00,2494.85,2503.39,2494.86,2500.87,238.14453053,2571.5145021931294,0,2494.86,2571.5949621241057,1,-30133.426908280006,2495.301,1
2025-06-01 11:30:00,2498.88,2504.29,2500.83,2504.03,138.87343074,2571.469424080927,0,2500.87,2571.5145021931294,1,-29994.553477540005,2495.417,1
2025-06-01 11:45:00,2497.34,2504.41,2503.78,2498.91,529.39013144,2571.292716115971,0,2504.03,2571.469424080927,0,-30523.943608980004,2495.7709999999997,0
2025-06-01 12:00:00,2493.84,2503.2,2498.89,2500.23,1328.52366889,2570.8461075033274,0,2498.91,2571.292716115971,1,-29195.419940090003,2497.1040000000003,1
2025-06-01 12:15:00,2491.23,2501.23,2500.08,2494.56,422.21759424,2570.698622362672,0,2500.23,2570.8461075033274,-1,-29617.637534330002,2497.182,-1
2025-06-01 12:30:00,2470.5,2495.46,2494.43,2483.19,1416.19190231,2570.1256021318636,0,2494.56,2570.698622362672,-1,-31033.82943664,2495.936,-1
2025-06-01 12:45:00,2478.5,2485.86,2483.15,2485.63,275.30411578,2570.0154325809835,0,2483.19,2570.1256021318636,0,-30758.52532086,2494.927,0
2025-06-01 13:00:00,2481.94,2492.43,2485.54,2492.14,352.53340143,2569.883701408955,0,2485.63,2570.0154325809835,0,-30405.991919430002,2494.9559999999997,0
2025-06-01 13:15:00,2488.95,2498.68,2491.85,2492.33,591.28729775,2569.675881626877,0,2492.14,2569.883701408955,0,-29814.70462168,2494.675,0
2025-06-01 13:30:00,2491.79,2499.12,2492.51,2498.06,430.50037081,2569.5312055482495,0,2492.33,2569.675881626877,1,-29384.20425087,2494.995,1
2025-06-01 13:45:00,2494.36,2500.0,2498.15,2495.21,263.64372332,2569.4431268556245,0,2498.06,2569.5312055482495,0,-29647.84797419,2494.429,0
2025-06-01 14:00:00,2495.13,2511.11,2495.35,2504.32,666.26983355,2569.2427490560267,0,2495.21,2569.4431268556245,1,-28981.578140640002,2494.458,1
2025-06-01 14:15:00,2504.26,2515.86,2504.43,2513.63,841.84360907,2569.0208772920455,0,2504.32,2569.2427490560267,1,-28139.73453157,2495.9300000000003,1
2025-06-01 14:30:00,2509.21,2516.94,2513.67,2514.89,811.22774756,2568.817600601812,0,2513.63,2569.0208772920455,1,-27328.506784010002,2497.3959999999997,1
2025-06-01 14:45:00,2509.92,2520.39,2515.02,2510.93,476.22130489,2568.6991070959352,0,2514.89,2568.817600601812,0,-27804.728088900003,2499.0330000000004,0
2025-06-01 15:00:00,2504.89,2512.69,2510.84,2507.91,687.14178152,2568.512779360529,0,2510.93,2568.6991070959352,0,-28491.869870420003,2501.505,0
2025-06-01 15:15:00,2506.13,2521.05,2507.99,2518.71,305.17652379,2568.439730278724,0,2507.91,2568.512779360529,1,-28186.693346630003,2504.813,1
2025-06-01 15:30:00,2516.49,2524.27,2518.72,2523.23,578.04508113,2568.317560131606,0,2518.71,2568.439730278724,1,-27608.648265500004,2507.922,1
2025-06-01 15:45:00,2519.26,2526.6,2522.9,2524.67,614.08328386,2568.1944549001305,0,2523.23,2568.317560131606,1,-26994.564981640004,2511.156,1
2025-06-01 16:00:00,2522.11,2543.28,2524.31,2538.48,1736.08380731,2567.935708555378,0,2524.67,2568.1944549001305,1,-25258.481174330005,2515.1980000000003,1
2025-06-01 16:15:00,2530.93,2544.11,2538.72,2538.35,1011.78282017,2567.8009339673386,0,2538.48,2567.935708555378,0,-26270.263994500005,2519.5119999999997,0
2025-06-01 16:30:00,2533.46,2550.0,2538.28,2546.95,1186.0609928,2567.674055933231,0,2538.35,2567.8009339673386,1,-25084.203001700003,2523.775,1
2025-06-01 16:45:00,2538.54,2548.95,2546.93,2540.43,779.88144032,2567.5885110859854,0,2546.95,2567.674055933231,0,-25864.084442020005,2526.455,0
2025-06-01 17:00:00,2534.78,2545.15,2540.38,2540.58,962.80817248,2567.4733278161275,0,2540.43,2567.5885110859854,1,-24901.276269540005,2529.024,1
2025-06-01 17:15:00,2538.65,2545.49,2540.46,2545.23,458.52591672,2567.4247094317993,0,2540.58,2567.4733278161275,1,-24442.750352820007,2532.4539999999997,1
2025-06-01 17:30:00,2541.04,2548.55,2545.28,2541.04,478.5731737,2567.375045469849,0,2545.23,2567.4247094317993,0,-24921.323526520006,2535.767,0
2025-06-01 17:45:00,2538.32,2545.73,2541.2,2540.46,561.08630183,2567.312119356722,0,2541.04,2567.375045469849,0,-25482.409828350006,2537.942,0
2025-06-01 18:00:00,2524.98,2540.56,2540.44,2530.93,1360.79920027,2567.1059574214355,0,2540.46,2567.312119356722,-1,-26843.209028620007,2538.712,-1
2025-06-01 18:15:00,2513.88,2531.27,2530.72,2517.49,803.34907576,2566.9464756582984,0,2530.93,2567.1059574214355,-1,-27646.55810438001,2537.9939999999997,-1
2025-06-01 18:30:00,2494.93,2517.14,2517.14,2502.54,1008.40766519,2566.678800990622,0,2517.49,2566.9464756582984,-1,-28654.965769570008,2534.3999999999996,-1
2025-06-01 18:45:00,2501.5,2526.28,2502.47,2521.35,1090.31033835,2566.445368906973,0,2502.54,2566.678800990622,0,-27564.65543122001,2532.7,0
2025-06-01 19:00:00,2513.01,2527.76,2521.4,2516.29,869.29241226,2566.270546647049,0,2521.35,2566.445368906973,-1,-28433.94784348001,2529.6339999999996,-1
2025-06-01 19:15:00,2515.0,2524.35,2516.25,2519.91,344.23757227,2566.2027421366456,0,2516.29,2566.270546647049,0,-28089.71027121001,2527.582,0
2025-06-01 19:30:00,2518.47,2523.92,2519.95,2521.57,847.21123699,2566.0423058803067,0,2519.91,2566.2027421366456,0,-27242.49903422001,2525.681,0
2025-06-01 19:45:00,2521.29,2528.6,2521.29,2527.73,481.32776303,2565.9608950875026,0,2521.57,2566.0423058803067,1,-26761.17127119001,2523.931,1
2025-06-01 20:00:00,2520.76,2528.27,2527.64,2523.95,347.94440479,2565.899987006453,0,2527.73,2565.9608950875026,0,-27109.11567598001,2522.222,0
2025-06-01 20:15:00,2523.62,2529.7,2523.81,2528.61,659.58629807,2565.7932639966843,0,2523.95,2565.899987006453,1,-26449.52937791001,2521.037,1
2025-06-01 20:30:00,2527.63,2538.66,2528.62,2536.33,605.23854175,2565.7133099371977,0,2528.61,2565.7932639966843,1,-25844.29083616001,2521.577,1
2025-06-01 20:45:00,2525.43,2537.43,2536.21,2526.99,589.19786721,2565.6253993646965,0,2536.33,2565.7133099371977,0,-26433.48870337001,2522.5269999999996,0
2025-06-01 21:00:00,2525.77,2533.49,2526.74,2532.93,438.07932341,2565.5617388497812,0,2526.99,2565.6253993646965,1,-25995.409379960012,2525.566,1
2025-06-01 21:15:00,2532.38,2537.6,2532.98,2534.57,385.63380366,2565.51249728593,0,2532.93,2565.5617388497812,1,-25609.775576300013,2526.888,1
2025-06-01 21:30:00,2532.8,2542.0,2534.57,2535.38,528.03213948,2565.4494394510557,0,2534.57,2565.51249728593,1,-25081.743436820012,2528.7969999999996,1
2025-06-01 21:45:00,2534.5,2542.41,2535.4,2540.66,415.61281881,2565.4042407296643,0,2535.38,2565.4494394510557,1,-24666.13061801001,2530.872,1
2025-06-01 22:00:00,2540.42,2548.95,2540.73,2547.88,932.87956074,2565.328599433344,0,2540.66,2565.4042407296643,1,-23733.251057270012,2533.5029999999997,1
2025-06-01 22:15:00,2536.51,2548.62,2547.87,2538.25,1282.69446699,2565.2012027089063,0,2547.88,2565.328599433344,0,-25015.945524260012,2534.555,0
2025-06-01 22:30:00,2536.19,2541.23,2538.26,2539.74,421.93067601,2565.1560055577334,0,2538.25,2565.2012027089063,1,-24594.01484825001,2536.1339999999996,1
2025-06-01 22:45:00,2533.87,2539.94,2539.67,2536.29,309.92595825,2565.119921573762,0,2539.74,2565.1560055577334,-1,-24903.940806500013,2536.902,-1
2025-06-01 23:00:00,2535.75,2544.99,2536.29,2542.72,656.63788609,2565.0557046471067,0,2536.29,2565.119921573762,1,-24247.302920410013,2537.541,1
2025-06-01 23:15:00,2538.43,2546.99,2542.69,2539.58,1031.97364696,2564.9576262511237,0,2542.72,2565.0557046471067,0,-25279.276567370012,2538.8,0
2025-06-01 23:30:00,2536.29,2543.89,2539.43,2537.36,551.90640784,2564.8999459026318,0,2539.58,2564.9576262511237,-1,-25831.182975210013,2539.243,-1
2025-06-01 23:45:00,2534.49,2541.24,2537.31,2540.38,845.04562674,2564.8105002122697,0,2537.36,2564.8999459026318,1,-24986.137348470013,2539.824,1
2025-06-02 00:00:00,2536.1,2542.17,2540.4,2537.61,1134.89633191,2564.690981301505,0,2540.38,2564.8105002122697,-1,-26121.033680380013,2540.047,-1
2025-06-02 00:15:00,2530.0,2541.1,2537.38,2531.46,871.20183843,2564.58446694616,0,2537.61,2564.690981301505,-1,-26992.235518810012,2539.127,-1
2025-06-02 00:30:00,2527.92,2536.19,2532.01,2535.96,1477.452611,2564.4006358858032,0,2531.46,2564.58446694616,0,-25514.78290781001,2537.935,0
2025-06-02 00:45:00,2531.4,2536.18,2535.95,2535.61,643.00986783,2564.323961723034,0,2535.96,2564.4006358858032,-1,-26157.79277564001,2537.671,-1
2025-06-02 01:00:00,2535.39,2542.66,2535.71,2539.08,329.51933202,2564.2908978988066,0,2535.61,2564.323961723034,1,-25828.273443620008,2537.6050000000005,1
2025-06-02 01:15:00,2530.67,2543.62,2539.01,2532.28,593.60132186,2564.223280217769,0,2539.08,2564.2908978988066,-1,-26421.874765480006,2537.204,-1
2025-06-02 01:30:00,2527.97,2533.68,2532.7,2528.88,298.50759219,2564.1830846112653,0,2532.28,2564.223280217769,-1,-26720.382357670005,2535.82,-1
2025-06-02 01:45:00,2526.35,2532.36,2528.93,2527.34,438.87975111,2564.1215716051693,0,2528.88,2564.1830846112653,-1,-27159.262108780003,2534.5960000000005,-1
2025-06-02 02:00:00,2517.08,2528.84,2527.34,2519.28,686.87654103,2564.006929546591,0,2527.34,2564.1215716051693,-1,-27846.138649810004,2532.788,-1
2025-06-02 02:15:00,2515.0,2524.31,2518.88,2520.84,342.74699373,2563.947686795946,0,2519.28,2564.006929546591,0,-27503.391656080003,2530.834,0
2025-06-02 02:30:00,2516.19,2524.46,2520.96,2522.39,374.9824776,2563.8844732406183,0,2520.84,2563.947686795946,0,-27128.409178480004,2529.312,0
2025-06-02 02:45:00,2508.65,2523.14,2522.39,2509.32,1170.46360892,2563.6549104814367,0,2522.39,2563.8844732406183,-1,-28298.872787400003,2527.098,-1
2025-06-02 03:00:00,2493.99,2511.42,2509.32,2494.87,1311.74944438,2563.3306995450234,0,2509.32,2563.6549104814367,-1,-29610.622231780002,2522.9890000000005,-1
2025-06-02 03:15:00,2486.31,2500.14,2494.67,2495.41,1490.56033689,2562.930902524662,0,2494.87,2563.3306995450234,0,-28120.06189489,2518.969,0
2025-06-02 03:30:00,2490.76,2504.15,2495.41,2499.57,740.46028155,2562.7460129484825,0,2495.41,2562.930902524662,0,-27379.60161334,2515.018,0
2025-06-02 03:45:00,2494.61,2501.41,2499.57,2497.6,1200.1060448,2562.4472631978833,0,2499.57,2562.7460129484825,-1,-28579.70765814,2511.55,-1
2025-06-02 04:00:00,2493.85,2500.71,2497.41,2500.41,746.58632864,2562.2640807608445,0,2497.6,2562.4472631978833,0,-27833.121329499998,2508.703,0
2025-06-02 04:15:00,2497.47,2502.73,2500.41,2497.82,671.45680193,2562.102829077043,0,2500.41,2562.2640807608445,-1,-28504.578131429997,2505.7509999999997,-1
2025-06-02 04:30:00,2497.05,2502.76,2497.81,2499.93,418.21442733,2562.0037247289424,0,2497.82,2562.102829077043,0,-28086.363704099997,2503.816,0
2025-06-02 04:45:00,2488.56,2501.34,2500.2,2493.96,644.45231412,2561.8386588557523,0,2499.93,2562.0037247289424,-1,-28730.816018219997,2501.1279999999997,-1
2025-06-02 05:00:00,2487.86,2498.43,2493.96,2496.75,281.4338977,2561.7665355205804,0,2493.96,2561.8386588557523,0,-28449.382120519997,2498.564,0
2025-06-02 05:15:00,2490.48,2498.88,2496.73,2496.02,281.66706921,2561.6953399254526,0,2496.75,2561.7665355205804,-1,-28731.049189729998,2497.234,-1
2025-06-02 05:30:00,2487.8,2496.2,2496.01,2487.8,207.65008582,2561.639388102212,0,2496.02,2561.6953399254526,-1,-28938.69927555,2496.5269999999996,-1
2025-06-02 05:45:00,2484.29,2494.72,2487.73,2494.12,336.32192561,2561.5495163151218,0,2487.8,2561.639388102212,0,-28602.37734994,2496.398,0
2025-06-02 06:00:00,2488.67,2500.92,2494.08,2490.83,612.19112581,2561.392130791558,0,2494.12,2561.5495163151218,-1,-29214.568475750002,2495.524,-1
2025-06-02 06:15:00,2485.79,2496.46,2490.5,2495.5,646.04286142,2561.224663660526,0,2490.83,2561.392130791558,1,-28568.525614330003,2495.314,1
2025-06-02 06:30:00,2489.41,2500.8,2495.56,2499.96,155.92847088,2561.18679644833,0,2495.5,2561.224663660526,1,-28412.597143450002,2495.2690000000002,1
2025-06-02 06:45:00,2494.64,2501.06,2500.32,2495.85,443.72587199,2561.0800477666685,0,2499.96,2561.18679644833,0,-28856.32301544,2495.072,0
2025-06-02 07:00:00,2495.6,2508.51,2495.88,2506.98,416.83541524,2560.990281094222,0,2495.85,2561.0800477666685,1,-28439.487600200002,2495.777,1
2025-06-02 07:15:00,2502.37,2514.66,2506.69,2504.18,364.64654452,2560.916593442264,0,2506.98,2560.990281094222,0,-28804.134144720003,2496.799,0
2025-06-02 07:30:00,2501.29,2509.23,2504.19,2509.2,280.95092059,2560.8594337905947,0,2504.18,2560.916593442264,1,-28523.183224130004,2498.0440000000003,1
2025-06-02 07:45:00,2504.49,2510.42,2508.77,2508.23,234.75521405,2560.8127658590456,0,2509.2,2560.8594337905947,0,-28757.938438180005,2499.2650000000003,0
2025-06-02 08:00:00,2505.11,2513.3,2508.24,2509.43,512.60305594,2560.714145943815,0,2508.23,2560.8127658590456,1,-28245.335382240006,2501.428,1
2025-06-02 08:15:00,2505.0,2516.23,2509.47,2514.57,411.88228997,2560.639250598613,0,2509.43,2560.714145943815,1,-27833.453092270007,2503.473,1
2025-06-02 08:30:00,2499.68,2517.26,2514.52,2501.55,650.76313527,2560.50742251626,0,2514.57,2560.639250598613,-1,-28484.216227540008,2504.545,-1
2025-06-02 08:45:00,2491.2,2504.16,2501.43,2495.42,670.23554679,2560.3493514001634,0,2501.55,2560.50742251626,-1,-29154.45177433001,2504.5370000000003,-1
2025-06-02 09:00:00,2480.0,2496.23,2495.69,2483.98,1357.96538337,2559.980408972614,0,2495.42,2560.3493514001634,-1,-30512.41715770001,2502.9390000000003,-1
2025-06-02 09:15:00,2479.09,2489.06,2483.69,2484.75,725.85070016,2559.7782066603904,0,2483.98,2559.980408972614,0,-29786.566457540008,2501.829,0
