start,low,high,open,close,volume,VWAP,vwap_signal,prev_close,prev_vwap,fibonacciretracement_signal,RSI,rsi_signal,MA,STD,UpperBand,LowerBand,bollingerbands_signal,signal
2025-05-30 14:15:00,2578.73,2589.57,2585.05,2588.68,2049.53872952,2652.065773472982,0,2585.19,2652.7422939336648,0,36.317931529806145,0,2605.944,14.033589554694831,2634.0111791093896,2577.8768208906104,0,0
2025-05-30 14:30:00,2586.38,2605.62,2588.45,2595.37,1402.29386709,2651.680125528477,0,2588.68,2652.065773472982,0,40.24672320740168,0,2605.5635,14.22011113844193,2634.003722276884,2577.123277723116,0,0
2025-05-30 14:45:00,2588.48,2601.63,2595.59,2596.59,1136.17823282,2651.3702842102257,0,2595.37,2651.680125528477,0,41.378776142525325,0,2604.6025,14.140427625118676,2632.8833552502374,2576.3216447497625,0,0
2025-05-30 15:00:00,2595.7,2608.56,2595.82,2607.87,784.7034286,2651.190485388372,0,2596.59,2651.3702842102257,0,46.829762594093744,0,2604.706,14.157219619988519,2633.0204392399773,2576.391560760023,0,0
2025-05-30 15:15:00,2599.03,2617.8,2607.97,2614.22,1380.15791215,2650.9194037072652,0,2607.87,2651.190485388372,1,46.96411811421549,0,2604.5294999999996,14.007249429460225,2632.54399885892,2576.515001141079,0,1
2025-05-30 15:30:00,2598.02,2615.44,2614.05,2604.32,1808.24299624,2650.5315041811377,0,2614.22,2650.9194037072652,-1,56.16473838715255,0,2603.9739999999997,13.770504481840048,2631.51500896368,2576.4329910363194,0,-1
2025-05-30 15:45:00,2598.17,2606.86,2604.32,2599.03,1155.09122808,2650.262150145742,0,2604.32,2650.5315041811377,0,51.33680555555572,0,2602.777,13.05423508614642,2628.885470172293,2576.668529827707,0,0
2025-05-30 16:00:00,2592.49,2605.34,2599.04,2597.46,1089.71331404,2649.9957048573524,0,2599.03,2650.262150145742,0,39.711266868919324,0,2601.6165,12.394871297187745,2626.4062425943757,2576.8267574056244,0,0
2025-05-30 16:15:00,2570.23,2597.6,2597.58,2573.64,3410.52879591,2648.895161501742,0,2597.46,2649.9957048573524,-1,33.56025108301654,0,2599.356,13.183956917411495,2625.723913834823,2572.9880861651773,0,-1
2025-05-30 16:30:00,2534.05,2574.72,2573.47,2553.35,10142.30118337,2644.6295660383107,0,2573.64,2648.895161501742,0,29.538557310715106,1,2596.192,16.09259509346656,2628.377190186933,2564.006809813067,1,1
2025-05-30 16:45:00,2539.8,2553.94,2553.36,2541.23,2885.62147338,2643.370837521176,0,2553.35,2644.6295660383107,0,29.50870646766174,1,2592.1220000000003,19.071908689294446,2630.2658173785894,2553.978182621411,1,1
2025-05-30 17:00:00,2539.95,2560.59,2541.22,2552.43,1644.21444237,2642.7106210902484,0,2541.23,2643.370837521176,0,34.81886141460595,0,2590.2415,21.040575906420322,2632.322651812841,2548.1603481871593,0,0
2025-05-30 17:15:00,2545.7,2558.79,2552.44,2547.86,965.33989742,2642.3265140840435,0,2552.43,2642.7106210902484,0,38.44444444444441,0,2587.8370000000004,23.009589556945492,2633.8561791138914,2541.8178208861095,0,0
2025-05-30 17:30:00,2542.11,2555.04,2547.85,2547.71,1198.44199602,2641.841215022011,0,2547.86,2642.3265140840435,0,34.11056469391204,0,2584.366,23.586930457802183,2631.5398609156045,2537.1921390843954,0,0
2025-05-30 17:45:00,2539.81,2551.24,2547.72,2549.75,1068.6605728,2641.4064759580224,0,2547.71,2641.841215022011,0,33.29041119409389,0,2581.3120000000004,23.931820174032843,2629.175640348066,2533.448359651935,0,0
2025-05-30 18:00:00,2548.11,2561.28,2549.75,2556.44,1617.90216097,2640.8132898722424,0,2549.75,2641.4064759580224,0,33.29041119409389,0,2578.837,23.810075067856864,2626.4571501357136,2531.2168498642864,0,0
2025-05-30 18:15:00,2557.05,2577.38,2557.05,2574.29,3069.55680956,2639.894435765492,0,2556.44,2640.8132898722424,0,41.62409855769218,0,2577.8540000000003,23.557790621098246,2624.969581242197,2530.7384187578036,0,0
2025-05-30 18:30:00,2567.61,2576.49,2574.29,2570.93,1311.88852844,2639.5204507195162,0,2574.29,2639.894435765492,0,35.24760383386571,0,2576.667,23.26212758971402,2623.191255179428,2530.142744820572,0,0
2025-05-30 18:45:00,2570.58,2579.76,2570.91,2578.72,1185.48182023,2639.209064370183,0,2570.93,2639.5204507195162,0,35.98389134554637,0,2576.754,23.266613170403357,2623.2872263408067,2530.220773659193,0,0
2025-05-30 19:00:00,2574.8,2585.99,2578.71,2578.82,1040.2622791,2638.9534868912533,0,2578.72,2639.209064370183,0,39.08764121876071,0,2576.4355,23.188522450151634,2622.8125449003032,2530.058455099697,0,0
2025-05-30 19:15:00,2578.41,2582.69,2579.11,2581.34,823.64686163,2638.755891074098,0,2578.82,2638.9534868912533,0,42.245989304812824,0,2576.0685,23.042154110515902,2622.1528082210316,2529.984191778968,0,0
2025-05-30 19:30:00,2573.64,2582.22,2581.3,2577.45,1053.68484461,2638.4918834359933,0,2581.34,2638.755891074098,0,41.40390067875241,0,2575.1725,22.596204589316265,2620.364909178633,2529.9800908213674,0,0
2025-05-30 19:45:00,2572.69,2581.02,2577.29,2574.7,1404.77101958,2638.134070999898,0,2577.45,2638.4918834359933,-1,50.55602182123371,0,2574.078,22.027179526550075,2618.1323590531,2530.0236409469,0,-1
2025-05-30 20:00:00,2566.1,2576.54,2574.26,2569.72,822.23692049,2637.9086269882664,0,2574.7,2638.134070999898,0,60.229971253593206,0,2572.1704999999997,20.54911689100354,2613.2687337820066,2531.072266217993,0,0
2025-05-30 20:15:00,2569.5,2578.89,2569.72,2573.28,832.03474869,2637.69250445034,0,2569.72,2637.9086269882664,0,72.42827151854434,-1,2570.1235,18.023850069169853,2606.17120013834,2534.0757998616605,0,-1
2025-05-30 20:30:00,2569.73,2585.69,2573.17,2584.18,1061.70031384,2637.4444715519057,0,2573.28,2637.69250445034,1,72.31201686577636,-1,2569.1164999999996,16.51192209634941,2602.1403441926986,2536.0926558073006,0,0
2025-05-30 20:45:00,2575.25,2590.15,2583.86,2578.59,947.32322979,2637.2305278506815,0,2584.18,2637.4444715519057,0,71.2900096993209,-1,2568.0945,15.138427741142882,2598.3713554822857,2537.8176445177146,0,-1
2025-05-30 21:00:00,2575.82,2583.54,2578.32,2581.89,340.66476586,2637.15273979221,0,2578.59,2637.2305278506815,0,72.68985661178954,-1,2567.316,13.89837150627488,2595.1127430125493,2539.5192569874503,0,-1
2025-05-30 21:15:00,2581.2,2588.31,2581.94,2582.31,281.92408965,2637.0925133234473,0,2581.89,2637.15273979221,0,72.08955223880585,-1,2567.7495,14.237087399875637,2596.2236747997513,2539.2753252002485,0,-1
2025-05-30 21:30:00,2568.94,2585.4,2582.29,2569.44,340.34792947,2637.007233944088,0,2582.31,2637.0925133234473,-1,58.13720580871306,0,2568.554,13.829347665100679,2596.2126953302013,2540.895304669799,0,-1
2025-05-30 21:45:00,2563.63,2575.06,2569.87,2569.9,387.47893869,2636.902574639538,0,2569.44,2637.007233944088,0,46.487437990078526,0,2569.9875,12.242889612046426,2594.473279224093,2545.5017207759074,0,0
2025-05-30 22:00:00,2560.85,2574.13,2569.87,2566.41,598.23368151,2636.735892395699,0,2569.9,2636.902574639538,0,46.39092941552223,0,2570.6865,11.568194270686075,2593.822888541372,2547.5501114586277,0,0
2025-05-30 22:15:00,2546.93,2566.74,2566.74,2549.38,957.21057936,2636.4221760361856,0,2566.41,2636.735892395699,0,29.585304759254356,1,2570.7625,11.414306754434708,2593.591113508869,2547.9338864911306,0,1
2025-05-30 22:30:00,2524.47,2555.12,2549.39,2526.2,1354.18800023,2635.8801422884058,0,2549.38,2636.4221760361856,-1,22.287760690962543,1,2569.687,14.339320654836728,2598.3656413096733,2541.0083586903265,1,1
2025-05-30 22:45:00,2526.06,2545.35,2526.06,2526.79,1186.88889372,2635.3980007111813,0,2526.2,2635.8801422884058,0,20.675196215460673,1,2568.5389999999998,16.737944255339603,2602.014888510679,2535.0631114893204,1,1
2025-05-30 23:00:00,2513.85,2537.79,2527.56,2528.68,1637.13745899,2634.7021257899096,0,2526.79,2635.3980007111813,0,23.20624107240957,1,2567.1510000000003,18.81606253905957,2604.7831250781196,2529.518874921881,1,1
2025-05-30 23:15:00,2507.8,2535.34,2528.71,2520.16,1763.37454001,2633.923619413683,0,2528.68,2634.7021257899096,0,21.822690638561625,1,2564.4445,21.444574697286036,2607.333649394572,2521.555350605428,1,1
2025-05-30 23:30:00,2508.92,2528.11,2520.16,2519.91,1110.23278098,2633.429808972978,0,2520.16,2633.923619413683,0,22.944052145572996,1,2561.8935,23.562496801621513,2609.0184936032433,2514.768506396757,0,1
2025-05-30 23:45:00,2520.02,2535.17,2520.02,2531.94,641.95103498,2633.1711485323954,0,2519.91,2633.429808972978,0,29.436927974532267,1,2559.5544999999997,24.11954491911833,2607.7935898382366,2511.315410161763,0,1
2025-05-31 00:00:00,2524.85,2541.78,2531.92,2528.13,692.1178836,2632.900483207539,0,2531.94,2633.1711485323954,-1,20.004281280102845,1,2557.02,24.646086910503588,2606.312173821007,2507.727826178993,0,0
2025-05-31 00:15:00,2504.4,2530.78,2528.05,2516.68,1228.37164634,2632.3563367179377,0,2528.13,2632.900483207539,0,18.82364790009062,1,2553.787,25.513639097551064,2604.814278195102,2502.7597218048977,0,1
2025-05-31 00:30:00,2516.78,2535.75,2516.78,2533.0,802.00667268,2632.0382006142368,0,2516.68,2632.3563367179377,0,28.23435134894511,1,2551.5645,25.278804825804805,2602.1221096516097,2501.0068903483902,0,1
2025-05-31 00:45:00,2517.94,2536.39,2532.93,2521.14,363.11327759,2631.8901580357237,0,2533.0,2632.0382006142368,0,25.284848484848638,1,2548.8865,25.534606708091566,2599.9557134161832,2497.817286583817,0,1
2025-05-31 01:00:00,2510.33,2526.37,2520.83,2521.62,863.94195814,2631.5207914639677,0,2521.14,2631.8901580357237,0,28.529094827586334,1,2546.4815,25.73350616874639,2597.9485123374925,2495.0144876625072,0,1
2025-05-31 01:15:00,2505.0,2528.93,2521.87,2509.93,912.0558523,2631.1168220681907,0,2521.62,2631.5207914639677,0,25.540419283791607,1,2543.314,26.156658486090144,2595.6273169721803,2491.0006830278194,0,1
2025-05-31 01:30:00,2476.84,2515.59,2510.22,2498.95,3779.10289125,2629.225363517978,0,2509.93,2631.1168220681907,0,24.069803198032133,1,2539.0525000000002,26.091107352789418,2591.234714705579,2486.8702852944216,0,1
2025-05-31 01:45:00,2485.37,2499.54,2498.86,2493.84,1100.57834018,2628.6672815527386,0,2498.95,2629.225363517978,0,26.497968855788926,1,2534.8149999999996,26.2136966007031,2587.242393201406,2482.3876067985934,0,1
2025-05-31 02:00:00,2486.55,2514.15,2493.8,2511.75,1620.33261799,2627.9212154791335,0,2493.84,2628.6672815527386,0,43.599964567277986,0,2531.308,24.198692352665773,2579.7053847053317,2482.9106152946683,0,0
2025-05-31 02:15:00,2504.21,2517.99,2511.84,2506.29,609.17967805,2627.6550489571755,0,2511.75,2627.9212154791335,0,41.29585597826089,0,2527.507,21.596420049336324,2570.6998400986727,2484.3141599013275,0,0
2025-05-31 02:30:00,2493.47,2506.02,2506.02,2499.63,783.42452189,2627.286288152178,0,2506.29,2627.6550489571755,0,38.14576022198658,0,2524.0164999999997,20.048337186593972,2564.1131743731876,2483.919825626812,0,0
2025-05-31 02:45:00,2486.56,2503.57,2499.69,2491.1,1067.57173244,2626.7638576623576,0,2499.63,2627.286288152178,0,38.142647298841254,0,2520.0765,18.215824605343013,2556.508149210686,2483.644850789314,0,0
2025-05-31 03:00:00,2485.95,2498.33,2491.43,2496.62,691.83887474,2626.42719617815,0,2491.1,2626.7638576623576,0,40.88881934120965,0,2516.587,15.328664273870455,2547.2443285477407,2485.9296714522593,0,0
2025-05-31 03:15:00,2487.79,2506.4,2496.77,2505.3,942.15164235,2625.9927232768378,0,2496.62,2626.42719617815,0,39.29776635063484,0,2514.3830000000003,13.414944965262631,2541.2128899305253,2487.553110069475,0,0
2025-05-31 03:30:00,2501.05,2513.96,2505.3,2513.06,718.77406213,2625.6881390432604,0,2505.3,2625.9927232768378,0,44.13207694104815,0,2513.7259999999997,13.12436480668372,2539.974729613367,2487.4772703866324,0,0
2025-05-31 03:45:00,2510.88,2518.82,2513.12,2514.64,351.65632385,2625.5466217425173,0,2513.06,2625.6881390432604,0,49.139530960013516,0,2513.1184999999996,12.764086655842794,2538.6466733116854,2487.590326688314,0,0
2025-05-31 04:00:00,2505.54,2514.64,2514.63,2510.26,275.75580575,2625.4312701322906,0,2514.64,2625.5466217425173,0,39.333958724202674,0,2512.1974999999998,12.235759015450478,2536.6690180309006,2487.725981969099,0,0
2025-05-31 04:15:00,2505.24,2527.84,2510.44,2520.22,688.22159362,2625.1633455863685,0,2510.26,2625.4312701322906,0,49.56064947468955,0,2512.2005,12.237821217760208,2536.6761424355204,2487.7248575644794,0,0
2025-05-31 04:30:00,2518.83,2524.65,2520.45,2519.08,400.5888648,2625.0124739765433,0,2520.22,2625.1633455863685,0,48.79460895975703,0,2512.1589999999997,12.211680732632857,2536.5823614652654,2487.735638534734,0,0
2025-05-31 04:45:00,2519.08,2525.72,2519.08,2523.36,232.38055025,2624.9267184978603,0,2519.08,2625.0124739765433,0,56.85553854007169,0,2511.73,11.616393588371825,2534.962787176744,2488.497212823256,0,0
2025-05-31 05:00:00,2518.81,2527.96,2523.45,2519.3,577.74354582,2624.712686385468,0,2523.36,2624.9267184978603,0,61.17763374711668,0,2511.2884999999997,11.117359244843716,2533.523218489687,2489.053781510312,0,0
2025-05-31 05:15:00,2514.58,2522.67,2519.31,2519.4,511.62765251,2624.5181167215137,0,2519.3,2624.712686385468,0,64.85700999767508,0,2511.4245,11.203091901696602,2533.830683803393,2489.018316196607,0,0
2025-05-31 05:30:00,2517.05,2523.37,2519.07,2522.71,198.7010365,2624.4442855687803,0,2519.4,2624.5181167215137,0,57.67292075049018,0,2510.91,10.365027737539535,2531.640055475079,2490.1799445249208,0,0
2025-05-31 05:45:00,2512.61,2522.71,2522.7,2513.35,350.22086521,2624.3083564419817,0,2522.71,2624.4442855687803,0,54.686670207116315,0,2510.5204999999996,10.103435306862849,2530.7273706137253,2490.313629386274,0,0
2025-05-31 06:00:00,2512.85,2520.9,2513.29,2519.15,258.05737669,2624.2097202197547,0,2513.35,2624.3083564419817,0,63.1077088369595,0,2510.397,9.974897493205765,2530.3467949864116,2490.4472050135882,0,0
2025-05-31 06:15:00,2517.71,2523.27,2519.14,2520.9,208.89949331,2624.1322457606616,0,2519.15,2624.2097202197547,0,72.01536643026039,-1,2510.9455000000003,10.245797328402597,2531.4370946568056,2490.453905343195,0,-1
2025-05-31 06:30:00,2517.43,2527.47,2520.69,2526.56,498.53006475,2623.953513369559,0,2520.9,2624.1322457606616,0,72.07313476850516,-1,2512.326,10.403329123029577,2533.1326582460592,2491.519341753941,0,-1
2025-05-31 06:45:00,2521.45,2526.58,2526.55,2522.54,158.89422267,2623.8965122030904,0,2526.56,2623.953513369559,0,63.64787840405325,0,2513.761,9.6729818512552,2533.1069637025103,2494.4150362974897,0,0
2025-05-31 07:00:00,2518.05,2524.29,2522.52,2518.07,164.55539961,2623.8355588432596,0,2522.54,2623.8965122030904,0,54.18406547519651,0,2514.077,9.707000241278843,2533.491000482558,2494.6629995174426,0,0
2025-05-31 07:15:00,2515.62,2522.0,2518.05,2520.5,140.5029854,2623.7831887626885,0,2518.07,2623.8355588432596,0,54.825428194993606,0,2514.7875,9.626751583613837,2534.0410031672277,2495.533996832772,0,0
2025-05-31 07:30:00,2520.09,2524.95,2520.25,2521.91,458.03861372,2623.6176292727755,0,2520.5,2623.7831887626885,0,60.08658008657993,0,2515.9015000000004,9.052399667316205,2534.006299334633,2497.796700665368,0,0
2025-05-31 07:45:00,2519.9,2527.03,2521.73,2522.35,152.11884246,2623.563185528068,0,2521.91,2623.6176292727755,0,52.2081691893014,0,2517.464,7.013571355442591,2531.491142710885,2503.436857289115,0,0
2025-05-31 08:00:00,2520.92,2527.0,2522.21,2521.56,265.88251025,2623.4682299954206,0,2522.35,2623.563185528068,0,52.5898078529658,0,2518.7110000000002,5.056617238305847,2528.8242344766118,2508.5977655233887,0,0
2025-05-31 08:15:00,2518.11,2525.41,2521.54,2522.03,233.19964831,2623.384008599448,0,2521.56,2623.4682299954206,0,48.491036986612286,0,2519.5474999999997,3.9933126665251986,2527.5341253330503,2511.560874666949,0,0
2025-05-31 08:30:00,2516.93,2527.02,2521.89,2519.45,284.57705663,2623.280696791179,0,2522.03,2623.384008599448,0,50.17609767551025,0,2519.867,3.6911317619682595,2527.249263523937,2512.4847364760635,0,0
2025-05-31 08:45:00,2519.08,2531.2,2519.33,2525.49,704.05795541,2623.036274620398,0,2519.45,2623.280696791179,0,56.274469400370556,0,2520.4095,3.6797818513719953,2527.769063702744,2513.0499362972564,0,0
2025-05-31 09:00:00,2524.14,2530.55,2525.41,2526.95,138.44632803,2622.989313583238,0,2525.49,2623.036274620398,0,54.541559554412764,0,2521.2439999999997,3.1044372318218962,2527.4528744636436,2515.0351255363557,0,0
2025-05-31 09:15:00,2518.38,2528.57,2526.88,2520.49,255.11339083,2622.898628828414,0,2526.95,2622.989313583238,0,58.154408405664505,0,2521.2574999999997,3.100334234953922,2527.4581684699074,2515.056831530092,0,0
2025-05-31 09:30:00,2519.07,2523.82,2520.5,2521.56,162.13148885,2622.8405100340497,0,2520.49,2622.898628828414,0,53.08578745198444,0,2521.3815,3.057965052639528,2527.497430105279,2515.265569894721,0,0
2025-05-31 09:45:00,2519.87,2525.2,2521.23,2524.02,134.55441519,2622.7930625169533,0,2521.56,2622.8405100340497,0,53.92354124748475,0,2521.4145,3.083891040126955,2527.5822820802537,2515.246717919746,0,0
2025-05-31 10:00:00,2520.98,2538.97,2524.22,2533.37,528.50353608,2622.622186186132,0,2524.02,2622.7930625169533,1,57.83659378596076,0,2522.118,4.034469377490034,2530.18693875498,2514.04906124502,-1,0
2025-05-31 10:15:00,2522.41,2539.16,2533.37,2523.59,503.72095524,2622.4550913607104,0,2533.37,2622.622186186132,0,51.06685633001441,0,2522.3275,3.9944920960335253,2530.316484192067,2514.3385158079327,0,0
2025-05-31 10:30:00,2514.19,2525.1,2523.24,2516.8,356.46057898,2622.3250598447253,0,2523.59,2622.4550913607104,0,48.76770813118574,0,2522.032,4.179044967706701,2530.3900899354135,2513.673910064587,0,0
2025-05-31 10:45:00,2509.43,2521.96,2516.94,2521.12,480.58494753,2622.148251785854,0,2516.8,2622.3250598447253,0,50.58030700112307,0,2522.4205,3.6581552368445984,2529.7368104736893,2515.104189526311,0,0
2025-05-31 11:00:00,2510.55,2523.54,2521.35,2513.26,482.5158881,2621.968424435352,0,2521.12,2622.148251785854,0,42.776014698513734,0,2522.1259999999997,4.14058144912666,2530.407162898253,2513.8448371017466,1,1
2025-05-31 11:15:00,2512.38,2520.49,2513.07,2518.21,161.09265502,2621.909224024123,0,2513.26,2621.968424435352,0,46.784715750233076,0,2521.9915,4.225324995287163,2530.4421499905743,2513.540850009426,0,0
2025-05-31 11:30:00,2513.71,2521.32,2517.97,2520.96,112.5197553,2621.868558056297,0,2518.21,2621.909224024123,0,49.54778414229732,0,2521.7115000000003,4.090031881230416,2529.8915637624614,2513.5314362375393,0,0
2025-05-31 11:45:00,2518.76,2521.92,2520.38,2520.64,117.10598021,2621.8269965872305,0,2520.96,2621.868558056297,0,48.94999244598856,0,2521.6165,4.091840758079515,2529.8001815161592,2513.432818483841,0,0
2025-05-31 12:00:00,2516.54,2532.88,2520.6,2531.88,712.04409568,2621.5915721562033,0,2520.64,2621.8269965872305,1,58.30327321309311,0,2522.307,4.596028147961396,2531.4990562959224,2513.114943704077,-1,0
2025-05-31 12:15:00,2526.2,2535.04,2531.82,2527.39,421.26171843,2621.4564270725073,0,2531.88,2621.5915721562033,0,51.29604365620744,0,2522.6515,4.710257870917457,2532.072015741835,2513.230984258165,0,0
2025-05-31 12:30:00,2526.79,2533.03,2527.3,2528.49,406.01030775,2621.3263990913892,0,2527.39,2621.4564270725073,0,51.055662188099795,0,2522.9804999999997,4.88239315241538,2532.7452863048306,2513.2157136951687,0,0
2025-05-31 12:45:00,2528.94,2539.27,2528.94,2538.94,651.73094681,2621.1326560197035,0,2528.49,2621.3263990913892,1,61.99142077213071,0,2523.81,6.041367046413903,2535.8927340928276,2511.7272659071723,-1,0
2025-05-31 13:00:00,2536.91,2549.0,2538.74,2539.19,1568.98555452,2620.7022354449305,0,2538.94,2621.1326560197035,0,61.581920903954924,0,2524.6915,6.918340442166277,2538.5281808843324,2510.8548191156674,-1,-1
2025-05-31 13:15:00,2531.34,2542.81,2539.19,2536.69,1021.36273977,2620.407834323298,0,2539.19,2620.7022354449305,0,58.31910702560744,0,2525.4245,7.382553740872947,2540.189607481746,2510.659392518254,0,0
2025-05-31 13:30:00,2532.61,2541.04,2536.65,2532.86,674.85226614,2620.2111011008983,0,2536.69,2620.407834323298,0,49.63896361319569,0,2526.095,7.420244356881337,2540.9354887137624,2511.254511286237,0,0
2025-05-31 13:45:00,2527.74,2535.0,2533.0,2534.3,694.38662627,2620.0021144522266,0,2532.86,2620.2111011008983,0,58.596885535398975,0,2526.5355,7.64066577080137,2541.816831541603,2511.254168458397,0,0
2025-05-31 14:00:00,2532.32,2545.48,2534.15,2543.23,792.41099844,2619.7864835362006,0,2534.3,2620.0021144522266,0,70.5106316933105,-1,2527.3495000000003,8.505410955760107,2544.3603219115203,2510.3386780884803,0,-1
2025-05-31 14:15:00,2537.69,2545.81,2543.23,2539.98,632.67384558,2619.6169178387804,0,2543.23,2619.7864835362006,0,64.88320707070714,0,2528.3239999999996,8.789892760261433,2545.9037855205224,2510.744214479477,0,0
2025-05-31 14:30:00,2538.0,2543.87,2539.95,2542.23,287.26089151,2619.5403711404842,0,2539.98,2619.6169178387804,0,75.0822510822507,-1,2529.3575,9.160110246984104,2547.677720493968,2511.037279506032,0,-1
2025-05-31 14:45:00,2539.67,2545.2,2542.12,2543.74,395.72030827,2619.4371911999788,0,2542.23,2619.5403711404842,0,73.50395875529327,-1,2530.3435,9.605832260721579,2549.555164521443,2511.1318354785567,0,-1
2025-05-31 15:00:00,2535.19,2545.69,2543.73,2539.92,762.92518329,2619.2323112288755,0,2543.74,2619.4371911999788,0,67.11809317443121,0,2530.671,9.823636318919016,2550.3182726378377,2511.023727362162,0,0
2025-05-31 15:15:00,2538.76,2551.67,2539.31,2548.66,939.6857593,2619.000786552812,0,2539.92,2619.2323112288755,0,71.9592476489029,-1,2531.9245,10.451922751848246,2552.8283455036967,2511.0206544963035,0,-1
2025-05-31 15:30:00,2538.0,2549.73,2548.44,2538.47,722.96812126,2618.813179241343,0,2548.66,2619.000786552812,0,55.250996015936046,0,2533.0080000000003,9.910719130532076,2552.8294382610643,2513.1865617389362,0,0
2025-05-31 15:45:00,2533.67,2540.58,2538.59,2537.59,413.61487511,2618.6995901349196,0,2538.47,2618.813179241343,0,58.62360500507309,0,2533.8315,9.54857899320954,2552.928657986419,2514.7343420135808,0,0
2025-05-31 16:00:00,2534.1,2541.58,2537.47,2539.53,418.44988233,2618.5865758811983,0,2537.59,2618.6995901349196,0,59.20306768923023,0,2535.145,8.294298929803508,2551.733597859607,2518.556402140393,0,0
2025-05-31 16:15:00,2539.41,2548.0,2539.5,2545.07,751.05003127,2618.399035126775,0,2539.53,2618.5865758811983,0,55.56564372616692,0,2536.4880000000003,7.548966189248787,2551.585932378498,2521.3900676215026,0,0
2025-05-31 16:30:00,2537.92,2549.26,2545.01,2541.77,1020.12635055,2618.141799790512,0,2545.07,2618.399035126775,0,52.21954576737781,0,2537.5285,6.680209794224193,2550.888919588448,2524.1680804115517,0,0
2025-05-31 16:45:00,2537.94,2543.07,2541.62,2542.18,334.80379187,2618.055610676125,0,2541.77,2618.141799790512,0,54.899161163662235,0,2538.6055,5.434273761590202,2549.4740475231806,2527.7369524768196,0,0
2025-05-31 17:00:00,2536.52,2542.68,2542.0,2540.54,217.17675434,2617.998971948338,0,2542.18,2618.055610676125,0,57.13224368499258,0,2539.0385,5.210593738278228,2549.4596874765566,2528.6173125234436,0,0
2025-05-31 17:15:00,2535.74,2542.87,2540.54,2536.73,307.10549637,2617.917518486917,0,2540.54,2617.998971948338,0,52.161537093043854,0,2539.5055,4.478811490623944,2548.463122981248,2530.5478770187524,0,0
2025-05-31 17:30:00,2534.08,2539.69,2536.46,2536.88,329.08881698,2617.828705937442,0,2536.73,2617.917518486917,0,43.30592452034572,0,2539.925,3.721683970875791,2547.368367941752,2532.4816320582486,0,0
2025-05-31 17:45:00,2524.81,2537.19,2536.88,2529.06,796.35190413,2617.5973218556287,0,2536.88,2617.828705937442,-1,39.49999999999975,0,2539.431,4.44477801235007,2548.3205560247,2530.5414439753,1,0
2025-05-31 18:00:00,2526.99,2536.78,2528.66,2536.19,382.28158142,2617.490444512547,0,2529.06,2617.5973218556287,0,44.690576652601926,0,2539.281,4.50357156512778,2548.2881431302553,2530.2738568697446,0,0
2025-05-31 18:15:00,2534.71,2543.75,2536.18,2538.95,325.22054162,2617.406001996849,0,2536.19,2617.490444512547,0,45.87992430758643,0,2539.3940000000002,4.463311727749967,2548.3206234555,2530.4673765445004,0,0
2025-05-31 18:30:00,2537.65,2542.26,2538.91,2537.85,277.15077256,2617.334291211356,0,2538.95,2617.406001996849,0,48.132106118029064,0,2539.6435,4.211185949989398,2548.065871899979,2531.2211281000214,0,0
2025-05-31 18:45:00,2536.67,2542.42,2537.86,2541.24,458.18982946,2617.217323592884,0,2537.85,2617.334291211356,0,42.58889332800624,0,2539.9905,4.029727005265955,2548.049954010532,2531.9310459894677,0,0
2025-05-31 19:00:00,2538.75,2544.52,2541.28,2539.71,169.10856009,2617.1747362220453,0,2541.24,2617.217323592884,0,51.49758454106311,0,2539.8144999999995,3.957006411034525,2547.7285128220688,2531.9004871779302,0,0
2025-05-31 19:15:00,2539.17,2543.44,2539.7,2542.93,164.91310311,2617.1337159064374,0,2539.71,2617.1747362220453,0,56.10425240054845,0,2539.962,4.01801155327266,2547.998023106545,2531.925976893455,0,0
2025-05-31 19:30:00,2538.77,2544.0,2542.94,2540.78,270.03488861,2617.0660531379667,0,2542.93,2617.1337159064374,0,51.42207053469855,0,2539.8894999999998,3.9879033866405798,2547.8653067732807,2531.913693226719,0,0
2025-05-31 19:45:00,2537.58,2542.67,2540.61,2538.8,364.44403517,2616.9731237889005,0,2540.78,2617.0660531379667,0,42.238177766773774,0,2539.6425,3.8886107315052088,2547.4197214630103,2531.8652785369895,0,0
2025-05-31 20:00:00,2532.96,2542.07,2538.79,2535.26,254.98522065,2616.9057864887936,0,2538.8,2616.9731237889005,0,41.988678316514935,0,2539.4095,4.0088592353117045,2547.4272184706238,2531.3917815293767,0,0
2025-05-31 20:15:00,2533.43,2542.07,2535.26,2541.12,169.16280921,2616.86235030684,0,2535.26,2616.9057864887936,0,48.849826388888914,0,2539.0325,3.4016990723853433,2545.8358981447705,2532.229101855229,0,0
2025-05-31 20:30:00,2539.63,2542.91,2540.88,2540.77,464.56130876,2616.7467163265987,0,2541.12,2616.86235030684,0,50.25675373967406,0,2539.1475,3.4205076185475534,2545.9885152370953,2532.306484762905,0,0
2025-05-31 20:45:00,2540.22,2543.87,2540.83,2543.03,276.13230478,2616.6793024924445,0,2540.77,2616.7467163265987,0,57.28492136910308,0,2539.4195,3.505378536525475,2546.430257073051,2532.408742926949,0,0
2025-05-31 21:00:00,2542.17,2551.59,2543.2,2542.32,1144.92495474,2616.4122668493706,0,2543.03,2616.6793024924445,0,56.21004566210069,0,2539.559,3.5650155384791384,2546.6890310769586,2532.428968923042,0,0
